standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
-4,0,-4,0,-4,0,-4,0,All
-2.42852,0.00666667,-2.79618,0.00666667,-2.7623,0.00666667,-2.42748,0.00666667,All
-2.12433,0.0133333,-2.3306,0.0133333,-2.18886,0.0133333,-2.18579,0.0133333,All
-1.93557,0.02,-2.31286,0.02,-2.12104,0.02,-2.11344,0.02,All
-1.83177,0.0266667,-2.0522,0.0266667,-2.06287,0.0266667,-2.08785,0.0266667,All
-1.74467,0.0333333,-2.01311,0.0333333,-2.05398,0.0333333,-1.95594,0.0333333,All
-1.58803,0.04,-1.9356,0.04,-1.93974,0.04,-1.93251,0.04,All
-1.56644,0.0466667,-1.79716,0.0466667,-1.93936,0.0466667,-1.71638,0.0466667,All
-1.54088,0.0533333,-1.78929,0.0533333,-1.84667,0.0533333,-1.70833,0.0533333,All
-1.50343,0.06,-1.74018,0.06,-1.84265,0.06,-1.69138,0.06,All
-1.40925,0.0666667,-1.67783,0.0666667,-1.83481,0.0666667,-1.67902,0.0666667,All
-1.39271,0.0733333,-1.63559,0.0733333,-1.79549,0.0733333,-1.63983,0.0733333,All
-1.39169,0.08,-1.59788,0.08,-1.78778,0.08,-1.60933,0.08,All
-1.35915,0.0866667,-1.58936,0.0866667,-1.7339,0.0866667,-1.55487,0.0866667,All
-1.35183,0.0933333,-1.46692,0.0933333,-1.71984,0.0933333,-1.55476,0.0933333,All
-1.34388,0.1,-1.46163,0.1,-1.7049,0.1,-1.46286,0.1,All
-1.34182,0.106667,-1.44747,0.106667,-1.62639,0.106667,-1.27064,0.106667,All
-1.33142,0.113333,-1.42071,0.113333,-1.59299,0.113333,-1.23668,0.113333,All
-1.32496,0.12,-1.41745,0.12,-1.58659,0.12,-1.22091,0.12,All
-1.31795,0.126667,-1.34633,0.126667,-1.54832,0.126667,-1.18158,0.126667,All
-1.2557,0.133333,-1.32384,0.133333,-1.41865,0.133333,-1.12825,0.133333,All
-1.24802,0.14,-1.19415,0.14,-1.0558,0.14,-1.11046,0.14,All
-1.22751,0.146667,-1.17121,0.146667,-0.980062,0.146667,-1.06543,0.146667,All
-1.20828,0.153333,-1.15967,0.153333,-0.824127,0.153333,-1.02891,0.153333,All
-1.17975,0.16,-1.15606,0.16,-0.807777,0.16,-0.999671,0.16,All
-1.17272,0.166667,-1.11246,0.166667,-0.79201,0.166667,-0.97646,0.166667,All
-1.12516,0.173333,-1.02003,0.173333,-0.782093,0.173333,-0.954305,0.173333,All
-1.12197,0.18,-1.01622,0.18,-0.752598,0.18,-0.929377,0.18,All
-1.10055,0.186667,-0.98427,0.186667,-0.731233,0.186667,-0.928903,0.186667,All
-1.07675,0.193333,-0.952773,0.193333,-0.706653,0.193333,-0.87509,0.193333,All
-1.06077,0.2,-0.940846,0.2,-0.680112,0.2,-0.865629,0.2,All
