Cl_pop,1,0.026704,-0.011726,-0.037612,0.015949,-0.0094578,-0.0040538,0.01959,0.0040063,0.0023872
V1_pop,0.026704,1,-0.62525,-0.2978,0.0095137,0.28771,-0.21268,0.26162,-0.1146,-0.015538
Q_pop,-0.011726,-0.62525,1,0.21067,-0.0044796,-0.36305,0.26709,-0.19617,0.12899,0.03521
V2_pop,-0.037612,-0.2978,0.21067,1,-0.016577,-0.14376,0.29477,-0.20518,-0.080416,0.041886
omega_Cl,0.015949,0.0095137,-0.0044796,-0.016577,1,-0.012738,0.0032696,-0.00047561,0.0058869,-0.026889
omega_V1,-0.0094578,0.28771,-0.36305,-0.14376,-0.012738,1,-0.38433,-0.10204,0.028665,-0.12423
omega_Q,-0.0040538,-0.21268,0.26709,0.29477,0.0032696,-0.38433,1,-0.011273,-0.13538,0.10779
omega_V2,0.01959,0.26162,-0.19617,-0.20518,-0.00047561,-0.10204,-0.011273,1,-0.16392,0.10387
a,0.0040063,-0.1146,0.12899,-0.080416,0.0058869,0.028665,-0.13538,-0.16392,1,-0.53707
b,0.0023872,-0.015538,0.03521,0.041886,-0.026889,-0.12423,0.10779,0.10387,-0.53707,1
