pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.06497,0.0809337,-4.85344,0.00637362,-1.52174,0.040147,All
-0.913956,0,-4.49316,0,-1.21731,0.120441,All
-0.762941,0,-4.13288,0,-0.91287,0.200735,All
-0.611926,0,-3.7726,0.00318681,-0.608434,0.361323,All
-0.46091,0.323735,-3.41232,0.0191208,-0.303997,0.361323,All
-0.309895,0.242801,-3.05204,0.0127472,0.000440144,1.88691,All
-0.15888,0.647469,-2.69175,0.00318681,0.304877,0.40147,All
-0.00786437,2.83268,-2.33147,0.0127472,0.609314,0.160588,All
0.143151,2.67081,-1.97119,0.0286813,0.913751,0,All
0.294166,0.485602,-1.61091,0.0191208,1.21819,0.080294,All
,,-1.25063,0.0446153,,,All
,,-0.890346,0.133846,,,All
,,-0.530064,0.191208,,,All
,,-0.169783,1.37033,,,All
,,0.190499,0.541757,,,All
,,0.55078,0.172088,,,All
,,0.911062,0.130659,,,All
,,1.27134,0.0573625,,,All
,,1.63162,0.0223077,,,All
,,1.99191,0.0191208,,,All
,,2.35219,0.00956042,,,All
,,2.71247,0.00318681,,,All
,,3.07275,0.00318681,,,All
,,3.43303,0.0191208,,,All
,,3.79331,0.00956042,,,All
,,4.1536,0,,,All
,,4.51388,0.00637362,,,All
,,4.87416,0,,,All
,,5.23444,0.0191208,,,All
,,5.59472,0.00956042,,,All
