iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,591.42,1,13.509,23.899,13.116,1,0.3,1,1,1,1
2,544.62,1,22.9799,35.8332,17.2153,0.662135,0.172212,0.542271,0.902296,0.953681,0.910415
3,529.349,1,22.7492,34.3737,17.9279,0.694974,0.152182,0.538579,0.990336,0.944507,0.863548
4,510.06,1,22.5536,36.012,16.5796,0.816622,0.127306,0.534447,0.874666,0.905486,0.901517
5,492.559,1,22.2963,34.4543,15.7834,0.898691,0.105948,0.536692,0.825902,0.887869,1.02403
6,477.222,1,22.2235,34.0949,16.5287,0.896973,0.0930755,0.539702,0.856755,0.886506,1.06647
7,461.984,1,22.1053,34.9404,17.1463,0.923582,0.0798706,0.535256,0.949224,0.870418,0.990564
8,452.97,1,22.3766,33.5113,17.4699,0.99941,0.0691988,0.533156,0.989397,0.867546,1.09314
9,441.114,1,22.439,34.6742,16.1876,0.92707,0.0658008,0.529536,0.916528,0.856164,1.13903
10,437.296,1,22.4773,34.7394,18.0898,0.909908,0.0654091,0.530852,0.882471,0.828874,1.12293
11,431.111,1,22.4037,35.0702,16.6038,0.91534,0.0599018,0.531873,0.954976,0.83834,1.17193
12,425.406,1,22.2793,35.0555,17.5646,0.926459,0.0549753,0.53637,0.958928,0.835736,1.26991
13,421.152,1,22.2753,35.1205,19.2911,0.944683,0.0520771,0.534017,0.897841,0.846173,1.26855
14,418.88,1,22.15,35.2947,19.7735,0.988192,0.0490012,0.536664,0.880272,0.835572,1.21787
15,416.42,1,22.2053,35.5609,19.8606,0.988169,0.0473011,0.538022,0.856696,0.850794,1.24995
16,416.208,1,22.1829,33.7873,19.2534,1.03969,0.0446421,0.545695,0.911846,0.842518,1.19416
17,413.537,1,22.1206,33.2352,18.7598,1.0742,0.0409617,0.545375,0.915551,0.845103,1.20785
18,416.676,1,22.1868,33.0075,19.4275,1.07423,0.0430264,0.544687,0.894009,0.875871,1.18071
19,414.196,1,22.316,33.5928,19.9623,1.13305,0.0392567,0.546112,0.818309,0.844482,1.20202
20,412.056,1,22.3405,33.3324,19.152,1.09625,0.0403703,0.539303,0.815886,0.84417,1.17098
21,409.47,1,22.3584,33.4627,20.8441,1.06942,0.041322,0.537233,0.800586,0.845949,1.07043
22,408.67,1,22.3521,33.6912,20.7782,1.05916,0.0414136,0.538126,0.799481,0.870323,1.06061
23,404.761,1,22.3041,32.6775,21.3585,1.05913,0.0402622,0.538901,0.785719,0.848449,1.01827
24,406.415,1,22.2908,32.7736,21.1006,1.08697,0.0385676,0.54732,0.8521,0.845201,1.01349
25,403.041,1,22.4037,32.9967,19.7874,1.08696,0.0376995,0.533829,0.808974,0.836867,0.977577
26,406.975,1,22.414,33.6357,21.3987,1.11652,0.0379119,0.538119,0.878979,0.825151,0.982427
27,406.247,1,22.4508,33.5192,21.0934,1.11654,0.0378484,0.531818,0.803962,0.849359,0.983251
28,398.445,1,22.2838,34.0867,21.2606,1.02195,0.037697,0.534211,0.862602,0.797773,1.10337
29,400.087,1,22.3882,34.5691,22.3182,1.03699,0.0371853,0.533473,0.874,0.78862,1.19453
30,397.949,1,22.4168,34.355,22.3859,1.07581,0.0351376,0.538531,0.849851,0.784538,1.06967
31,394.191,1,22.3865,33.9319,22.1607,1.07577,0.0332985,0.534095,0.923732,0.788193,1.00136
32,392.55,1,22.3478,33.6721,21.1427,1.07574,0.0320685,0.538775,0.888887,0.792965,1.06495
33,391.591,1,22.5066,33.5234,21.2228,1.06357,0.0328828,0.533644,0.831117,0.784806,1.04851
34,385.702,1,22.3293,33.5079,21.8816,1.0656,0.0298278,0.538606,0.853054,0.787955,0.997305
35,382.907,1,22.3397,33.5588,22.6366,1.08331,0.0273909,0.535882,0.858342,0.783836,0.997416
36,385.038,1,22.4024,33.2485,22.5959,1.10335,0.0273797,0.531702,0.885445,0.781659,0.97254
37,382.061,1,22.3283,32.7028,23.2097,1.06329,0.0282096,0.537167,0.855556,0.787599,0.989046
38,382.695,1,22.2719,32.0473,23.4909,1.10955,0.0257857,0.540036,0.85515,0.797316,0.984339
39,386.536,1,22.4249,31.6282,24.5124,1.16936,0.0240347,0.536564,0.858185,0.822339,0.981526
40,383.138,1,22.2841,31.5845,24.8808,1.15466,0.0222423,0.539966,0.910754,0.835383,1.00162
41,381.176,1,22.356,31.8188,25.7865,1.22462,0.0174818,0.542678,0.864833,0.836424,0.924544
42,379.988,1,22.1665,31.2287,25.5784,1.2246,0.0165135,0.542714,0.896432,0.858268,0.874685
43,375.28,1,22.1601,30.9073,24.7548,1.26796,0.0101844,0.541852,0.928104,0.858455,0.799777
44,377.048,1,22.0752,31.5719,25.7415,1.28876,0.00864575,0.540051,0.972133,0.854872,0.804479
45,379.509,1,21.9742,31.99,26.6059,1.34053,2.22045e-16,0.540179,0.944229,0.834571,0.860839
46,373.724,1,22.1514,31.5206,26.8776,1.30098,2.22045e-16,0.535895,0.960214,0.848044,0.820481
47,374.505,1,22.2063,31.2452,27.9026,1.30348,5.18302e-07,0.535568,0.958566,0.862005,0.833908
48,371.948,1,22.1218,31.2138,26.9445,1.28925,2.22045e-16,0.537283,0.935268,0.867359,0.813191
49,369.489,1,22.1642,31.4377,28.5728,1.27831,2.22045e-16,0.540972,0.903673,0.862554,0.79722
50,372.83,1,22.1652,31.4308,27.3525,1.29307,2.22045e-16,0.544417,0.961486,0.870803,0.801809
51,375.567,1,22.2861,31.4168,25.8223,1.31329,2.22045e-16,0.549439,0.967561,0.871634,0.781172
52,377.493,1,22.2947,31.0077,26.6685,1.32644,2.22045e-16,0.542375,0.966899,0.883732,0.792269
53,374.108,1,22.0876,30.8753,27.3312,1.30586,2.22045e-16,0.549503,0.922883,0.884487,0.783424
54,376.84,1,22.0667,31.0193,26.5564,1.29669,0.00818835,0.540343,0.929632,0.878745,0.781255
55,377.078,1,22.1373,31.3965,26.4221,1.32097,2.22045e-16,0.539384,1.00053,0.880766,0.784866
56,377.104,1,22.1965,31.5067,25.9068,1.33303,2.22045e-16,0.53599,0.899257,0.877125,0.801474
57,376.844,1,22.2345,31.5712,26.5029,1.33484,2.22045e-16,0.537087,0.900298,0.879314,0.767503
58,373.3,1,22.2857,31.5605,27.2246,1.30729,2.22045e-16,0.53977,0.920221,0.864318,0.765703
59,370.979,1,22.1083,31.5798,28.0413,1.28051,2.22045e-16,0.539433,0.921257,0.888871,0.812275
60,374.959,1,22.061,31.8434,26.2939,1.31254,2.22045e-16,0.547953,0.930694,0.886292,0.772297
61,376.106,1,22.3836,31.1074,25.7958,1.32454,2.22045e-16,0.540721,0.959755,0.90085,0.729782
62,375.123,1,22.302,30.8683,25.6271,1.31401,2.22045e-16,0.541986,0.985209,0.906429,0.72336
63,372.772,1,22.1936,30.5901,26.3002,1.29095,2.22045e-16,0.542302,0.986133,0.911955,0.754018
64,370.951,1,22.2709,30.065,27.7181,1.2876,2.22045e-16,0.543318,0.954902,0.909957,0.716324
65,370.913,1,22.1214,29.7592,28.8027,1.29133,2.22045e-16,0.545794,0.951269,0.929062,0.678721
66,366.525,1,22.1812,29.6797,27.3078,1.26257,2.22045e-16,0.54148,0.929299,0.934425,0.677158
67,367.495,1,22.0984,29.7791,28.3911,1.25894,2.22045e-16,0.548393,0.990695,0.932408,0.692895
68,372.106,1,22.1763,29.603,27.9116,1.28986,2.22045e-16,0.542198,0.988227,0.938281,0.710304
69,375.848,1,22.0923,29.9814,28.8841,1.28438,0.007112,0.542556,0.970267,0.917363,0.793966
70,376.426,1,22.1853,30.1772,28.1614,1.23599,0.0134957,0.542041,0.908849,0.92519,0.79903
71,373.996,1,22.1683,30.1456,27.9431,1.22193,0.0125767,0.54245,0.995862,0.928604,0.76344
72,375.155,1,22.1856,30.2415,28.1587,1.29532,0.00522846,0.546135,0.951469,0.916086,0.773535
73,371.489,1,22.3078,30.2884,26.145,1.28494,2.22045e-16,0.540821,1.01208,0.910498,0.720673
74,368.961,1,22.1582,30.0086,27.9705,1.26577,2.22045e-16,0.540305,0.991308,0.912676,0.740708
75,372.795,1,22.1881,30.0296,28.4274,1.28557,2.22045e-16,0.540597,1.00044,0.908247,0.788519
76,370.514,1,22.1992,30.0761,27.7095,1.26947,2.22045e-16,0.542881,0.961267,0.921343,0.804236
77,373.155,1,22.198,30.5272,28.7326,1.28522,2.22045e-16,0.542562,1.00609,0.906514,0.807622
78,372.983,1,22.3158,30.7604,27.6604,1.29347,2.22045e-16,0.539233,0.990464,0.896356,0.76425
79,370.149,1,22.3065,30.6894,29.3394,1.27089,2.22045e-16,0.545978,0.962706,0.886145,0.797442
80,374.675,1,22.3489,30.463,28.6754,1.28276,2.22045e-16,0.545638,1.04017,0.92539,0.852639
81,373.941,1,22.2631,30.2534,27.7065,1.29118,2.22045e-16,0.540431,1.00934,0.916022,0.793868
82,374.902,1,22.318,29.7716,27.9611,1.30935,2.22045e-16,0.54365,1.0023,0.930571,0.708846
83,372.109,1,22.1669,28.9943,27.0103,1.29096,2.22045e-16,0.546666,0.97995,0.938179,0.703583
