iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,625.505,1,13.509,23.899,13.116,1,0.3,1,1,1,1
2,586.34,1,18.73,31.6202,16.9455,1.0027,0.17522,0.502796,0.94729,0.997288,0.937912
3,563.894,1,18.7542,34.0262,18.4789,0.940019,0.151694,0.494133,1.00917,0.966587,0.914794
4,542.433,1,18.2364,31.3236,20.7906,1.05359,0.119215,0.494047,1.06466,0.964033,0.951404
5,508.451,1,18.461,33.9102,25.765,1.11751,0.0887826,0.487188,1.1474,0.936134,0.911708
6,495.224,1,18.431,34.0033,23.5843,1.14702,0.0781669,0.485992,1.23168,0.924247,0.799677
7,485.283,1,18.3995,31.2788,27.3954,1.27859,0.0648197,0.487882,1.25303,0.969585,0.751167
8,464.354,1,18.3692,32.6387,26.6926,1.26875,0.0515401,0.48564,1.18807,0.957653,0.769388
9,458.328,1,18.4538,33.2611,27.3819,1.32703,0.0460506,0.481336,1.18654,0.89884,0.740347
10,450.865,1,18.4196,32.1578,28.6098,1.29776,0.0421627,0.475223,1.26763,0.928845,0.720951
11,449.573,1,18.3723,33.4007,32.1179,1.27803,0.0441655,0.482741,1.18255,0.871351,0.702482
12,443.677,1,18.576,33.3236,31.0258,1.33753,0.0376599,0.478662,1.13282,0.85116,0.730474
13,439.777,1,18.502,33.1289,31.5947,1.36262,0.032375,0.477915,1.17329,0.849711,0.782043
14,433.568,1,18.356,33.188,32.3305,1.40357,0.0237236,0.478011,1.29591,0.870916,0.781129
15,430.532,1,18.2417,32.935,32.9335,1.40352,0.0224585,0.480047,1.23878,0.879036,0.774239
16,422.78,1,18.2456,32.9795,36.2979,1.30766,0.0249227,0.479645,1.1695,0.886327,0.755615
17,417.326,1,18.2039,32.1374,34.7731,1.35029,0.020059,0.480778,1.21495,0.901712,0.615904
18,413.969,1,18.2379,32.1701,37.1265,1.35015,0.0162038,0.485182,1.21922,0.905414,0.643482
19,412.536,1,18.3197,31.7139,36.0227,1.3269,0.0180642,0.489264,1.23374,0.926123,0.597675
20,407.501,1,18.4987,31.7168,32.9641,1.38143,0.0113356,0.484149,1.13339,0.908569,0.560739
21,405.378,1,18.445,31.5664,33.8203,1.35453,0.0130251,0.485758,1.12533,0.913237,0.543928
22,404.639,1,18.3754,31.3673,33.6064,1.32088,0.0148697,0.484991,1.164,0.902719,0.564203
23,398.271,1,18.4117,31.2052,34.1754,1.37004,2.22045e-16,0.485292,1.1926,0.922448,0.47779
24,392.535,1,18.4119,31.3281,36.9988,1.33603,0.00528788,0.483888,1.20092,0.918342,0.418316
25,394.019,1,18.5284,31.1524,37.1416,1.33146,2.22045e-16,0.483971,1.28408,0.938237,0.457353
26,392.66,1,18.3648,31.0068,35.1446,1.31744,2.22045e-16,0.480786,1.28978,0.924573,0.475305
27,391.876,1,18.2728,30.9913,34.8743,1.31502,2.22045e-16,0.474947,1.26522,0.929938,0.47943
28,395.262,1,18.2493,31.5924,37.5965,1.33057,2.22045e-16,0.487532,1.21056,0.905249,0.536031
29,388.884,1,18.3029,31.4231,36.8454,1.28745,1.0649e-06,0.487446,1.2596,0.903493,0.500463
30,392.167,1,18.3527,31.2348,36.76,1.32524,2.22045e-16,0.483195,1.30106,0.903805,0.446245
31,388.944,1,18.3871,31.4635,36.3322,1.31185,2.22045e-16,0.48604,1.22927,0.905067,0.43533
32,385.322,1,18.3104,30.9706,37.0494,1.28592,2.22045e-16,0.492647,1.25176,0.911671,0.419454
33,386.284,1,18.3077,31.111,37.4086,1.29273,2.22045e-16,0.495098,1.20231,0.905013,0.438763
34,396.179,1,18.25,30.5638,35.4465,1.34958,9.66944e-08,0.495887,1.25419,0.925456,0.45706
