parameter,value,se_sa,rse_sa
Cl_pop,13.5084705449737,0.919366553356337,6.80585230056576
V1_pop,23.4219172911062,2.74804605948156,11.7327972143641
Q_pop,27.7780516979903,15.5080363405458,55.8283802951803
V2_pop,13.4657212490334,4.4580204849136,33.1064367252783
omega_Cl,0.259498956848988,0.0491359587447175,18.9349349767565
omega_V1,0.20831128340882,0.101687513177008,48.8151729051766
omega_Q,1.15740294925387,0.461805796760916,39.9001745294173
omega_V2,0.949385078036915,0.372875437468831,39.2754685211444
a,1.52072356677978,0.254822207805537,16.7566422571551
b,0.0446691252738569,0.0180703261057061,40.4537272555055
