Cl_vs_Q_abscissa,Cl_vs_Q_spline,Cl_vs_Q_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Q_vs_Cl_abscissa,Q_vs_Cl_spline,Q_vs_Cl_regression,Q_vs_V1_abscissa,Q_vs_V1_spline,Q_vs_V1_regression,Q_vs_V2_abscissa,Q_vs_V2_spline,Q_vs_V2_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q_abscissa,V1_vs_Q_spline,V1_vs_Q_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q_abscissa,V2_vs_Q_spline,V2_vs_Q_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression
-2.31754,0.110735,0.130448,-0.705336,0.00026878,0.0348419,-2.45821,-0.25662,-0.17088,-0.496813,1.00165,0.452974,-0.705336,0.966629,0.339348,-2.45821,0.0828457,-0.12364,-0.496813,0.334539,0.0175163,-2.31754,-0.025187,0.0690743,-2.45821,-0.254207,-0.222548,-0.496813,-0.00257205,-0.346154,-2.31754,-0.731917,-0.131177,-0.705336,-0.182124,-0.463118
-2.26423,0.0953757,0.127534,-0.691182,-0.0127101,0.0341157,-2.41607,-0.255864,-0.167988,-0.48707,0.920673,0.445637,-0.691182,0.969846,0.334014,-2.41607,0.0889369,-0.120194,-0.48707,0.338822,0.0168737,-2.26423,-0.022965,0.0671995,-2.41607,-0.256052,-0.219027,-0.48707,0.121863,-0.338906,-2.26423,-0.601196,-0.127747,-0.691182,-0.171394,-0.453147
-2.21093,0.0845462,0.124621,-0.677029,-0.0253828,0.0333894,-2.37393,-0.255109,-0.165095,-0.477328,0.842388,0.4383,-0.677029,0.970836,0.32868,-2.37393,0.0950282,-0.116747,-0.477328,0.340881,0.016231,-2.21093,-0.01994,0.0653248,-2.37393,-0.257898,-0.215506,-0.477328,0.236599,-0.331658,-2.21093,-0.49879,-0.124318,-0.677029,-0.162004,-0.443177
-2.15762,0.0739028,0.121707,-0.662875,-0.0380555,0.0326632,-2.33178,-0.254354,-0.162202,-0.467585,0.781259,0.430963,-0.662875,0.971826,0.323346,-2.33178,0.101119,-0.113301,-0.467585,0.328985,0.0155883,-2.15762,-0.016882,0.06345,-2.33178,-0.259743,-0.211984,-0.467585,0.290028,-0.324411,-2.15762,-0.397547,-0.120888,-0.662875,-0.152614,-0.433207
-2.10431,0.0632595,0.118793,-0.648721,-0.0507282,0.0319369,-2.28964,-0.253598,-0.15931,-0.457843,0.732233,0.423626,-0.648721,0.972816,0.318012,-2.28964,0.107211,-0.109855,-0.457843,0.307858,0.0149456,-2.10431,-0.0138241,0.0615753,-2.28964,-0.261589,-0.208463,-0.457843,0.301443,-0.317163,-2.10431,-0.296305,-0.117459,-0.648721,-0.143224,-0.423237
-2.05101,0.0526162,0.115879,-0.634568,-0.0634009,0.0312107,-2.2475,-0.252843,-0.156417,-0.4481,0.687029,0.41629,-0.634568,0.973806,0.312678,-2.2475,0.113302,-0.106409,-0.4481,0.283827,0.0143029,-2.05101,-0.0107661,0.0597005,-2.2475,-0.263435,-0.204942,-0.4481,0.299615,-0.309915,-2.05101,-0.195062,-0.114029,-0.634568,-0.133834,-0.413266
-1.9977,0.044013,0.112965,-0.620414,-0.073283,0.0304844,-2.20536,-0.252087,-0.153524,-0.438358,0.651848,0.408953,-0.620414,0.957454,0.307344,-2.20536,0.119393,-0.102962,-0.438358,0.252751,0.0136602,-1.9977,-0.00742332,0.0578258,-2.20536,-0.26528,-0.20142,-0.438358,0.264205,-0.302667,-1.9977,-0.108007,-0.1106,-0.620414,-0.134596,-0.403296
-1.94439,0.0377737,0.110051,-0.60626,-0.0811485,0.0297582,-2.16321,-0.251332,-0.150632,-0.428615,0.62492,0.401616,-0.60626,0.929417,0.30201,-2.16321,0.125484,-0.0995161,-0.428615,0.216329,0.0130175,-1.94439,-0.00376173,0.055951,-2.16321,-0.267126,-0.197899,-0.428615,0.202057,-0.295419,-1.94439,-0.0375994,-0.107171,-0.60626,-0.142106,-0.393326
-1.89109,0.0341794,0.107137,-0.592107,-0.0861507,0.0290319,-2.12107,-0.250576,-0.147739,-0.418873,0.604972,0.394279,-0.592107,0.88886,0.296676,-2.12107,0.131575,-0.0960699,-0.418873,0.176111,0.0123748,-1.89109,5.02991e-05,0.0540763,-2.12107,-0.268971,-0.194377,-0.418873,0.118761,-0.288172,-1.89109,0.0103228,-0.103741,-0.592107,-0.156353,-0.383355
-1.83778,0.0305852,0.104223,-0.577953,-0.0911529,0.0283057,-2.07893,-0.249821,-0.144846,-0.409131,0.588515,0.386943,-0.577953,0.848304,0.291342,-2.07893,0.137667,-0.0926236,-0.409131,0.134256,0.0117321,-1.83778,0.00386233,0.0522015,-2.07893,-0.270817,-0.190856,-0.409131,0.0254149,-0.280924,-1.83778,0.058245,-0.100312,-0.577953,-0.170599,-0.373385
-1.78447,0.026991,0.101309,-0.563799,-0.096155,0.0275794,-2.03679,-0.249066,-0.141954,-0.399388,0.577175,0.379606,-0.563799,0.807748,0.286008,-2.03679,0.143758,-0.0891774,-0.399388,0.090773,0.0110895,-1.78447,0.00767437,0.0503268,-2.03679,-0.272663,-0.187335,-0.399388,-0.0811067,-0.273676,-1.78447,0.106167,-0.0968822,-0.563799,-0.184846,-0.363415
-1.73117,0.0239976,0.0983954,-0.549646,-0.10084,0.0268532,-1.99464,-0.24831,-0.139061,-0.389646,0.570723,0.372269,-0.549646,0.766164,0.280673,-1.99464,0.149849,-0.0857311,-0.389646,0.0486477,0.0104468,-1.73117,0.0114697,0.048452,-1.99464,-0.274508,-0.183813,-0.389646,-0.19434,-0.266428,-1.73117,0.148031,-0.0934527,-0.549646,-0.199588,-0.353445
-1.67786,0.0228708,0.0954815,-0.535492,-0.102007,0.026127,-1.9525,-0.247555,-0.136168,-0.379903,0.564496,0.364932,-0.535492,0.715053,0.275339,-1.9525,0.15594,-0.0822849,-0.379903,0.00663889,0.00980408,-1.67786,0.0151107,0.0465773,-1.9525,-0.276354,-0.180292,-0.379903,-0.307773,-0.25918,-1.67786,0.169157,-0.0900233,-0.535492,-0.218524,-0.343474
-1.62456,0.0220815,0.0925676,-0.521338,-0.10256,0.0254007,-1.91036,-0.246799,-0.133276,-0.370161,0.558269,0.357595,-0.521338,0.662883,0.270005,-1.91036,0.162031,-0.0788386,-0.370161,-0.0353699,0.00916139,-1.62456,0.0186825,0.0447025,-1.91036,-0.278199,-0.17677,-0.370161,-0.421206,-0.251933,-1.62456,0.185761,-0.0865938,-0.521338,-0.23777,-0.333504
-1.57125,0.0214666,0.0896537,-0.507184,-0.103113,0.0246745,-1.86822,-0.246044,-0.130383,-0.360418,0.551123,0.350259,-0.507184,0.610713,0.264671,-1.86822,0.168123,-0.0753924,-0.360418,-0.0655202,0.0085187,-1.57125,0.0221871,0.0428278,-1.86822,-0.280045,-0.173249,-0.360418,-0.508951,-0.244685,-1.57125,0.19944,-0.0831643,-0.507184,-0.257017,-0.323534
-1.51794,0.021521,0.0867398,-0.493031,-0.101662,0.0239482,-1.82607,-0.245289,-0.12749,-0.350676,0.543898,0.342922,-0.493031,0.557529,0.259337,-1.82607,0.174214,-0.0719461,-0.350676,-0.0946322,0.00787601,-1.51794,0.0253685,0.040953,-1.82607,-0.281891,-0.169728,-0.350676,-0.594448,-0.237437,-1.51794,0.200677,-0.0797349,-0.493031,-0.275572,-0.313563
-1.46464,0.0217824,0.0838258,-0.478877,-0.0994512,0.023222,-1.78393,-0.244533,-0.124598,-0.340933,0.536672,0.335585,-0.478877,0.50406,0.254003,-1.78393,0.180305,-0.0684999,-0.340933,-0.123744,0.00723332,-1.46464,0.0283463,0.0390783,-1.78393,-0.283736,-0.166206,-0.340933,-0.679944,-0.230189,-1.46464,0.196126,-0.0763054,-0.478877,-0.293796,-0.303593
-1.41133,0.0222018,0.0809119,-0.464723,-0.0964075,0.0224957,-1.74179,-0.243778,-0.121705,-0.331191,0.529074,0.328248,-0.464723,0.451398,0.248669,-1.74179,0.186396,-0.0650536,-0.331191,-0.152011,0.00659063,-1.41133,0.0310021,0.0372035,-1.74179,-0.285582,-0.162685,-0.331191,-0.763017,-0.222941,-1.41133,0.184046,-0.072876,-0.464723,-0.310877,-0.293623
-1.35802,0.0224786,0.077998,-0.45057,-0.0917641,0.0217695,-1.69964,-0.241448,-0.118812,-0.321449,0.514442,0.320911,-0.45057,0.401434,0.243335,-1.69964,0.185521,-0.0616073,-0.321449,-0.164464,0.00594794,-1.35802,0.0329353,0.0353288,-1.69964,-0.283764,-0.159164,-0.321449,-0.800602,-0.215694,-1.35802,0.159818,-0.0694465,-0.45057,-0.32496,-0.283652
-1.30472,0.0226297,0.0750841,-0.436416,-0.0867603,0.0210432,-1.6575,-0.233584,-0.11592,-0.311706,0.493381,0.313575,-0.436416,0.352334,0.238001,-1.6575,0.160169,-0.0581611,-0.311706,-0.165346,0.00530526,-1.30472,0.0345229,0.033454,-1.6575,-0.269074,-0.155642,-0.311706,-0.801983,-0.208446,-1.30472,0.130332,-0.066017,-0.436416,-0.338188,-0.273682
-1.25141,0.0227808,0.0721702,-0.422262,-0.0802406,0.020317,-1.61536,-0.22572,-0.113027,-0.301964,0.46911,0.306238,-0.422262,0.308371,0.232667,-1.61536,0.134817,-0.0547148,-0.301964,-0.16051,0.00466257,-1.25141,0.0361105,0.0315793,-1.61536,-0.254384,-0.152121,-0.301964,-0.785068,-0.201198,-1.25141,0.100846,-0.0625876,-0.422262,-0.346774,-0.263712
-1.19811,0.0229318,0.0692563,-0.408109,-0.0732682,0.0195907,-1.57322,-0.217856,-0.110134,-0.292221,0.44214,0.298901,-0.408109,0.266287,0.227333,-1.57322,0.109464,-0.0512686,-0.292221,-0.150599,0.00401988,-1.19811,0.0376981,0.0297045,-1.57322,-0.239693,-0.148599,-0.292221,-0.751078,-0.19395,-1.19811,0.0713605,-0.0591581,-0.408109,-0.353734,-0.253742
-1.1448,0.0223342,0.0663424,-0.393955,-0.0644803,0.0188645,-1.53107,-0.209992,-0.107242,-0.282479,0.411443,0.291564,-0.393955,0.234429,0.221999,-1.53107,0.0841119,-0.0478223,-0.282479,-0.133229,0.00337719,-1.1448,0.0382116,0.0278298,-1.53107,-0.225003,-0.145078,-0.282479,-0.690714,-0.186702,-1.1448,0.0290967,-0.0557286,-0.393955,-0.352293,-0.243771
