rep,ID,eta_Cl_simulated,eta_V1_simulated,eta_Q_simulated,eta_V2_simulated,split,color,filter
0,1,0.327073,-0.311761,0.374102,1.0264,All,#4682B4,0
1,1,0.293534,-0.262735,0.487889,1.34153,All,#4682B4,0
2,1,0.265554,0.0212378,0.176099,1.71391,All,#4682B4,0
3,1,0.340401,-0.08697,0.56145,1.13281,All,#4682B4,0
4,1,0.336939,-0.0513019,0.374557,1.22724,All,#4682B4,0
5,1,0.308427,-0.254414,0.523434,1.31516,All,#4682B4,0
6,1,0.363175,0.03024,0.369047,1.32512,All,#4682B4,0
7,1,0.26193,-0.408793,0.601928,1.32941,All,#4682B4,0
8,1,0.290359,-0.0299849,0.468429,0.788365,All,#4682B4,0
9,1,0.206697,-0.163791,0.683449,1.178,All,#4682B4,0
0,2,0.274193,-0.150214,-0.512873,-0.465119,All,#4682B4,0
1,2,0.215559,-0.207177,0.292998,-0.206961,All,#4682B4,0
2,2,0.156241,-0.258039,0.00913433,0.0563919,All,#4682B4,0
3,2,0.141385,-0.354079,-0.20523,0.0793456,All,#4682B4,0
4,2,0.192416,-0.186812,0.075471,-0.365402,All,#4682B4,0
5,2,0.183337,-0.239551,-0.445834,0.123817,All,#4682B4,0
6,2,0.185004,-0.097328,-0.731081,-0.582075,All,#4682B4,0
7,2,0.239517,-0.0769152,-0.403685,-0.643636,All,#4682B4,0
8,2,0.263193,-0.155091,-0.1069,-0.342559,All,#4682B4,0
9,2,0.237153,-0.233095,-0.283798,-0.224906,All,#4682B4,0
0,3,0.168257,0.109874,-0.531727,0.0185898,All,#4682B4,0
1,3,0.342655,0.256031,-1.71151,-0.415017,All,#4682B4,0
2,3,0.284525,0.0598015,-0.0184517,-0.223968,All,#4682B4,0
3,3,0.261219,0.288541,-0.809007,-0.16193,All,#4682B4,0
4,3,0.295902,-0.0268476,1.02045,-0.050044,All,#4682B4,0
5,3,0.220425,0.114718,0.275689,0.0251516,All,#4682B4,0
6,3,0.270588,0.180081,0.338113,-0.674566,All,#4682B4,0
7,3,0.225527,0.0173586,0.311536,-0.23333,All,#4682B4,0
8,3,0.324397,0.194155,-0.0586906,-0.301264,All,#4682B4,0
9,3,0.236502,0.149211,-0.33665,-0.433721,All,#4682B4,0
0,4,-0.0861762,-0.052544,-0.183336,-0.59425,All,#4682B4,0
1,4,-0.079797,-0.313675,0.598271,-0.110405,All,#4682B4,0
2,4,-0.0981295,-0.0339068,1.27413,-0.771553,All,#4682B4,0
3,4,-0.145611,-0.608216,1.00345,0.292226,All,#4682B4,0
4,4,-0.102279,-0.280309,0.582264,-0.255269,All,#4682B4,0
5,4,-0.074462,-0.461701,1.1069,0.0744005,All,#4682B4,0
6,4,-0.0322663,-0.00667083,-0.498089,-0.409857,All,#4682B4,0
7,4,-0.0879892,0.173429,-1.41295,-1.19794,All,#4682B4,0
8,4,-0.16474,-0.0111011,0.221867,-0.354437,All,#4682B4,0
9,4,-0.0646926,0.109259,-0.47602,-1.28713,All,#4682B4,0
0,5,-0.229797,-0.365603,-1.05094,-0.184385,All,#4682B4,0
1,5,-0.147258,-0.0695388,-1.44562,0.411374,All,#4682B4,0
2,5,-0.0908214,-0.161543,-1.17748,1.1328,All,#4682B4,0
3,5,-0.120587,-0.106716,-1.94699,0.26236,All,#4682B4,0
4,5,-0.149992,-0.138634,-1.5341,0.322687,All,#4682B4,0
5,5,-0.125239,-0.107252,-1.429,1.04048,All,#4682B4,0
6,5,-0.132966,-0.0599022,-1.58487,0.873323,All,#4682B4,0
7,5,-0.20113,-0.135893,-1.41614,1.24496,All,#4682B4,0
8,5,-0.169675,-0.209501,-1.58123,0.805026,All,#4682B4,0
9,5,-0.0952437,-0.168921,-1.38905,0.337802,All,#4682B4,0
0,6,0.0195287,0.168838,-1.09215,-0.475096,All,#4682B4,0
1,6,0.0672337,0.315479,-1.54553,0.378965,All,#4682B4,0
2,6,-0.01814,0.213838,-1.04581,0.79157,All,#4682B4,0
3,6,0.0878124,0.390035,-1.47161,0.284554,All,#4682B4,0
4,6,0.124263,0.0981953,-0.0453287,-0.659228,All,#4682B4,0
5,6,0.167633,0.0950936,-0.378838,-0.881055,All,#4682B4,0
6,6,0.00417807,0.31051,-1.40065,0.721368,All,#4682B4,0
7,6,0.0986515,-0.0846245,0.53739,-0.200783,All,#4682B4,0
8,6,0.0840514,0.269612,-1.08814,0.482885,All,#4682B4,0
9,6,0.0649358,0.234467,-1.15396,0.259765,All,#4682B4,0
0,7,-0.496813,0.502551,0.802871,0.688527,All,#4682B4,0
1,7,-0.476038,0.507174,1.40196,0.505208,All,#4682B4,0
2,7,-0.398726,0.60346,0.228506,0.689471,All,#4682B4,0
3,7,-0.40634,0.695879,0.00818922,0.672996,All,#4682B4,0
