parameter,value
Cl_pop,13.4950661917554
V1_pop,24.3510708682211
beta_V1_logtCLCRMLMIN,-2.96037966255455
beta_V1_logtPROGDL,-2.23649044605349
Q_pop,23.4
beta_Q_LMP_1,0.91954981890621
beta_Q_logtAGEA,1.21589519893915
beta_Q_logtALBGDL,17.1921867096431
beta_Q_logtPROGDL,-16.7243138870827
V2_pop,3.28527959025941
beta_V2_ANTU_1,-0.131764429869766
beta_V2_SEXF_1,4.24431747850848
beta_V2_logtHCM,32.7080397960188
omega_Cl,0.257888832221934
omega_V1,0.343081405283689
omega_Q,5.55779911880022e-8
omega_V2,1.7772865406607e-8
a,1.43099246713509
b,0.0417554704904348
