parameter,value
Cl_pop,13.4596392538817
V1_pop,23.0031792269312
beta_V1_logtCLCRMLMIN,-3.29431119540629
Q_pop,23.4
beta_Q_LMP_1,0.915948400817331
beta_Q_logtAGEA,1.25469932314743
beta_Q_logtALBGDL,18.1599487210384
beta_Q_logtPROGDL,-18.2230126856478
V2_pop,3.62504203531785
beta_V2_SEXF_1,4.02189290596136
beta_V2_logtCLCRMLMIN,-0.0272967135139914
beta_V2_logtHCM,32.696008873959
omega_Cl,0.257050585440775
omega_V1,0.281767452279697
omega_Q,4.79735067552467e-8
omega_V2,5.56039318332052e-8
a,1.45572270046429
b,0.04082640110094
