iteration,E_Cl,sd_Cl,E_V1,sd_V1,E_Q,sd_Q,E_V2,sd_V2
50,13.9386,0.0431723,21.6747,0.176147,61.5282,0.646736,19.9633,0.377171
51,13.9414,0.0433992,21.68,0.176287,61.3472,0.645551,19.9563,0.378457
52,13.9438,0.0434196,21.6931,0.17638,61.6264,0.647744,19.9455,0.379049
53,13.9462,0.043363,21.6958,0.176457,61.5806,0.646903,19.9236,0.379099
54,13.9483,0.0433834,21.7067,0.176277,61.5286,0.645657,19.8992,0.379651
55,13.9483,0.043275,21.7337,0.1761,61.4467,0.646407,19.8925,0.379571
56,13.9443,0.0432382,21.7603,0.176067,61.7443,0.648648,19.8941,0.381596
57,13.944,0.0432001,21.7836,0.175917,61.7663,0.650261,19.8853,0.382683
58,13.9439,0.0431959,21.802,0.17548,62.0738,0.650408,19.8785,0.382811
59,13.9423,0.0431634,21.8169,0.175646,62.0171,0.650853,19.8709,0.382751
60,13.9412,0.0432104,21.8325,0.175497,61.9711,0.651169,19.8601,0.382389
61,13.9411,0.0431976,21.8372,0.175136,62.3272,0.651246,19.8474,0.381176
62,13.9423,0.0432061,21.8338,0.17479,62.6554,0.650991,19.8363,0.380885
63,13.942,0.0430974,21.8272,0.17411,62.7986,0.649782,19.8337,0.380575
64,13.9403,0.0430795,21.8211,0.173888,62.9013,0.649961,19.8245,0.379748
65,13.9384,0.0430118,21.822,0.173908,63.0505,0.649724,19.8346,0.378864
66,13.9361,0.0430965,21.8242,0.173717,63.1508,0.64875,19.8516,0.378194
67,13.936,0.0431336,21.8192,0.173428,63.0858,0.648177,19.8483,0.377686
68,13.9348,0.0432363,21.8176,0.172877,63.0599,0.646584,19.8582,0.376778
69,13.9328,0.0432902,21.8094,0.172608,63.1509,0.646068,19.8924,0.376915
70,13.9329,0.0432617,21.8068,0.172347,63.2752,0.645113,19.8765,0.376863
71,13.9358,0.0432266,21.809,0.172107,63.4769,0.647163,19.8467,0.376379
72,13.9389,0.0432621,21.8079,0.171952,63.5048,0.647658,19.8185,0.376117
73,13.9406,0.0432395,21.8252,0.172153,63.3291,0.647537,19.8059,0.375145
74,13.9408,0.0432148,21.8269,0.172333,63.1409,0.647862,19.7992,0.374884
75,13.9395,0.0432528,21.835,0.172357,63.01,0.648192,19.7998,0.375249
76,13.9388,0.0432217,21.8403,0.172297,62.9666,0.647916,19.8111,0.375688
77,13.9367,0.043219,21.8417,0.172364,62.916,0.648191,19.8099,0.375504
78,13.9354,0.0432102,21.8428,0.17226,62.8344,0.647547,19.7907,0.375174
79,13.9342,0.0433134,21.8397,0.172699,62.7474,0.647327,19.7856,0.374858
80,13.933,0.0433617,21.8386,0.172915,62.6912,0.64748,19.7789,0.374746
81,13.9331,0.0433204,21.8428,0.173198,62.605,0.647457,19.7793,0.374746
82,13.934,0.0432898,21.8464,0.173261,62.5692,0.647833,19.7646,0.375199
83,13.935,0.0432611,21.8499,0.173368,62.5339,0.648157,19.7482,0.376001
84,13.9359,0.0433507,21.8576,0.173204,62.6063,0.648854,19.7321,0.375594
