iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,682.814,1,20.56,24.431,12.7157,1,0.3,-0.410671,1,1,1,1
2,676.066,1,22.5745,24.8464,18.625,0.95,0.285,-0.491222,0.974679,0.974679,0.974679,0.974679
3,655.621,1,22.8887,25.4046,18.7854,0.9025,0.27075,-0.46223,0.95,0.95,0.95,0.95
4,656.045,1,21.5446,25.265,19.2439,0.857375,0.257212,-0.421307,0.925945,0.925945,0.925945,0.925945
5,636.549,1,21.0186,25.3024,18.7263,0.814506,0.244352,-0.426928,0.9025,0.9025,0.9025,0.910187
6,629.794,1,21.8288,24.8598,18.8773,0.773781,0.232134,-0.451065,0.879648,0.879648,0.879648,0.892391
7,630.942,1,20.3883,24.645,19.5922,0.735092,0.220528,-0.395106,0.857375,0.857375,0.857375,0.869795
8,609.152,1,19.7767,25.5971,19.0648,0.698337,0.209501,-0.37276,0.835666,0.835666,0.835666,0.856512
9,606.301,1,20.1931,24.5763,18.9804,0.66342,0.199026,-0.388832,0.814506,0.814506,0.814506,0.970815
10,601.537,1,20.4879,24.6741,15.676,0.630249,0.189075,-0.423816,0.793882,0.793882,0.793882,0.946234
11,596.71,1,19.4103,24.45,16.9024,0.598737,0.179621,-0.371887,0.773781,0.853305,0.773781,0.922274
12,582.849,1,20.3626,23.886,17.5973,0.5688,0.17064,-0.410934,0.754188,0.831699,0.754188,0.898922
13,577.716,1,20.1073,23.918,17.0056,0.54036,0.162108,-0.406036,0.735092,0.81064,0.735092,0.882849
14,566.995,1,21.4612,22.4665,19.1849,0.513342,0.154003,-0.448469,0.716479,0.811637,0.716479,0.860495
15,553.224,1,20.3229,22.7607,20.2781,0.487675,0.146302,-0.398676,0.698337,0.791086,0.698337,0.838707
16,542.594,1,19.9732,22.5209,20.5235,0.463291,0.138987,-0.393936,0.680655,0.771056,0.680655,0.81747
17,542.729,1,20.5415,24.105,20.3449,0.440127,0.132038,-0.413123,0.66342,0.818365,0.66342,0.8268
18,533.134,1,20.543,24.9436,20.8525,0.41812,0.125436,-0.407113,0.646622,0.797643,0.646622,0.909626
19,533.117,1,21.6829,26.3424,20.3861,0.397214,0.119164,-0.456395,0.630249,0.777446,0.630249,0.886594
20,530.581,1,21.7487,25.7969,20.0112,0.377354,0.113206,-0.460296,0.614291,0.867764,0.614291,0.879851
21,520.13,1,21.2565,26.1288,21.712,0.358486,0.107546,-0.433711,0.598737,0.850719,0.598737,0.877726
22,508.399,1,20.8531,26.4008,22.2304,0.340562,0.102168,-0.420933,0.583577,0.829178,0.583577,0.90621
23,504.273,1,21.2092,26.3822,22.0145,0.323534,0.0970601,-0.443016,0.5688,0.808183,0.5688,1.00569
24,502.638,1,21.3784,25.8101,22.4174,0.307357,0.0922071,-0.445326,0.554398,0.811728,0.554398,1.02007
25,485.894,1,20.9113,26.6696,23.2766,0.868852,0.0794961,-0.423725,0.54036,0.791174,0.54036,1.08761
26,488.588,1,21.7438,26.1915,21.5576,1.11627,0.0719365,-0.459372,0.526678,0.771141,0.526678,1.07375
27,484.692,1,21.2729,26.1702,22.2506,1.06045,0.0683397,-0.443757,0.513342,0.751616,0.513342,1.04682
28,477.517,1,21.032,26.569,20.9772,1.00743,0.0649227,-0.430019,0.500344,0.740656,0.500344,1.10255
29,471.677,1,20.9833,26.7753,22.669,1.19859,0.0578679,-0.427943,0.487675,0.783007,0.487675,1.08499
30,465.733,1,21.4286,26.7295,21.8061,1.22355,0.0530659,-0.442815,0.475327,0.780481,0.475327,1.11676
31,462.108,1,21.4118,27.0291,21.6205,1.1182,0.0581488,-0.450329,0.463291,0.760719,0.463291,1.08848
32,462.161,1,21.5271,27.0999,20.5613,1.15535,0.056964,-0.456219,0.45156,0.741457,0.45156,1.06092
33,455.975,1,22.0803,26.9342,20.3327,1.19772,0.0523595,-0.468901,0.440127,0.722683,0.440127,1.08805
34,452.668,1,21.871,26.6358,20.2247,1.13783,0.0497416,-0.47181,0.428982,0.773772,0.428982,1.06694
35,453.311,1,22.0435,27.0017,20.2786,1.27325,0.0442568,-0.475446,0.41812,0.862231,0.41812,1.08987
36,449.595,1,21.9225,26.5485,19.224,1.24909,0.0467394,-0.477229,0.407533,0.840399,0.407533,1.06227
37,449.44,1,21.7574,26.9807,21.0656,1.26426,0.0450022,-0.46228,0.397214,0.81912,0.397214,1.16505
38,449.8,1,21.3191,26.2489,22.6584,1.3778,0.0384777,-0.455746,0.387157,0.798379,0.387157,1.1365
39,450.168,1,21.4554,26.7567,22.8657,1.50363,0.0331264,-0.456064,0.377354,0.778164,0.377354,1.11113
40,440.896,1,21.2522,26.8516,20.8137,1.30353,0.0394825,-0.448099,0.367799,0.75846,0.367799,1.1538
41,451.246,1,21.9374,26.8388,21.5781,1.42652,0.0374759,-0.473185,0.358486,0.774422,0.358486,1.23254
42,454.886,1,21.7973,27.0739,22.5136,1.50146,0.0337729,-0.46428,0.349409,0.807952,0.349409,1.28992
43,443.076,1,21.5387,27.0306,20.376,1.32873,0.0380127,-0.458609,0.340562,0.835179,0.340562,1.25725
44,441.87,1,21.6299,27.0762,19.1685,1.39911,0.0351197,-0.45184,0.331938,0.819939,0.331938,1.22542
45,442.323,1,21.736,27.0263,20.7803,1.441,0.0353218,-0.457578,0.323534,0.799178,0.323534,1.19439
46,440.455,1,21.717,27.0076,20.7586,1.44102,0.036949,-0.459334,0.315341,0.778942,0.315341,1.16415
47,441.092,1,21.7463,27.0699,19.6283,1.44097,0.0354614,-0.461209,0.307357,0.795873,0.307357,1.13467
48,444.838,1,21.7042,27.5171,18.8432,1.44102,0.0374151,-0.46061,0.299574,0.821764,0.299574,1.14858
49,449.91,1,21.8061,26.9066,19.0888,1.32716,0.0422366,-0.465897,0.291989,0.840747,0.301005,1.29089
50,440.916,1,21.9793,27.1889,16.9871,1.35494,0.0374767,-0.466049,0.284596,0.863019,0.293383,1.29559
51,433.632,1,22.1006,27.2195,17.9242,1.35491,0.036047,-0.468072,0.27739,0.841167,0.285955,1.26278
52,445.506,1,22.249,27.3223,17.9161,1.34587,0.0405624,-0.476545,0.270366,0.819868,0.29126,1.31975
53,447.505,1,21.9635,27.1286,16.424,1.40725,0.0433152,-0.467617,0.26352,0.799108,0.297543,1.28633
54,434.339,1,21.5044,27.3577,18.2306,1.33688,0.0411494,-0.450793,0.256848,0.778874,0.290009,1.29156
55,440.448,1,21.5086,27.1019,16.35,1.31155,0.0413692,-0.458902,0.250344,0.768671,0.282666,1.44162
56,433.154,1,21.4232,27.5796,16.4406,1.42323,0.0328459,-0.455239,0.244005,0.749208,0.275509,1.40512
57,436.099,1,21.7852,27.6997,16.7113,1.4999,0.0269146,-0.464239,0.237827,0.733864,0.268533,1.5624
58,433.323,1,21.838,27.892,15.9467,1.49992,0.0288176,-0.463299,0.231805,0.715282,0.268995,1.52284
