pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.35864,0.143885,-3.25038,0.0129694,-1.6287,0.0565043,All
-0.848971,0.647483,-2.71921,0.0367467,-1.19609,0.226017,All
-0.339305,0.431655,-2.18805,0.0389083,-0.763479,0.565043,All
0.170361,0.28777,-1.65689,0.0648472,-0.330867,0.536791,All
0.680027,0.28777,-1.12572,0.162118,0.101745,0.254269,All
1.18969,0.0959234,-0.59456,0.296135,0.534358,0.367278,All
1.69936,0.167866,-0.0633968,0.460415,0.96697,0.169513,All
2.20903,0.0239808,0.467766,0.41286,1.39958,0.254269,All
2.71869,0.0239808,0.99893,0.257227,1.83219,0,All
3.22836,0.0479617,1.53009,0.114563,2.26481,0.113009,All
,,2.06126,0.0540393,,,All
,,2.59242,0.00864629,,,All
,,3.12358,0.00648472,,,All
,,3.65475,0.00432315,,,All
,,4.18591,0.00216157,,,All
,,4.71707,0.00216157,,,All
,,5.24824,0.00216157,,,All
,,5.7794,0,,,All
,,6.31056,0.00216157,,,All
,,6.84173,0.00432315,,,All
,,7.37289,0,,,All
,,7.90405,0,,,All
,,8.43522,0,,,All
,,8.96638,0,,,All
,,9.49754,0,,,All
,,10.0287,0,,,All
,,10.5599,0,,,All
,,11.091,0,,,All
,,11.6222,0,,,All
,,12.1534,0.00216157,,,All
