trans_Cl_vs_SCRMGDL_abscissa,trans_Cl_vs_SCRMGDL_spline,trans_Cl_vs_SCRMGDL_regression,trans_Cl_vs_tSCRMGDL_abscissa,trans_Cl_vs_tSCRMGDL_spline,trans_Cl_vs_tSCRMGDL_regression,trans_Q_vs_SCRMGDL_abscissa,trans_Q_vs_SCRMGDL_spline,trans_Q_vs_SCRMGDL_regression,trans_Q_vs_tSCRMGDL_abscissa,trans_Q_vs_tSCRMGDL_spline,trans_Q_vs_tSCRMGDL_regression,trans_V1_vs_SCRMGDL_abscissa,trans_V1_vs_SCRMGDL_spline,trans_V1_vs_SCRMGDL_regression,trans_V1_vs_tSCRMGDL_abscissa,trans_V1_vs_tSCRMGDL_spline,trans_V1_vs_tSCRMGDL_regression,trans_V2_vs_SCRMGDL_abscissa,trans_V2_vs_SCRMGDL_spline,trans_V2_vs_SCRMGDL_regression,trans_V2_vs_tSCRMGDL_abscissa,trans_V2_vs_tSCRMGDL_spline,trans_V2_vs_tSCRMGDL_regression,split
0.490303,2.68769,2.65005,0.907969,2.68769,2.65005,0.490303,3.24446,3.18707,0.907969,3.24446,3.18707,0.490303,3.17748,3.15388,0.907969,3.17748,3.15388,0.490303,2.58223,2.54392,0.907969,2.58223,2.54392,All
0.49798,2.62976,2.64427,0.922185,2.62976,2.64427,0.49798,3.18278,3.18699,0.922185,3.18278,3.18699,0.49798,3.20588,3.15655,0.922185,3.20588,3.15655,0.49798,2.34163,2.53733,0.922185,2.34163,2.53733,All
0.505657,2.60472,2.63849,0.936401,2.60472,2.63849,0.505657,3.15464,3.18692,0.936401,3.15464,3.18692,0.505657,3.2006,3.15921,0.936401,3.2006,3.15921,0.505657,2.28219,2.53074,0.936401,2.28219,2.53074,All
0.513333,2.59144,2.63271,0.950617,2.59144,2.63271,0.513333,3.13849,3.18684,0.950617,3.13849,3.18684,0.513333,3.1833,3.16187,0.950617,3.1833,3.16187,0.513333,2.28744,2.52415,0.950617,2.28744,2.52415,All
0.52101,2.57815,2.62693,0.964834,2.57815,2.62693,0.52101,3.12233,3.18677,0.964834,3.12233,3.18677,0.52101,3.16599,3.16453,0.964834,3.16599,3.16453,0.52101,2.29269,2.51756,0.964834,2.29269,2.51756,All
0.528687,2.56486,2.62115,0.97905,2.56486,2.62115,0.528687,3.10618,3.18669,0.97905,3.10618,3.18669,0.528687,3.14869,3.16719,0.97905,3.14869,3.16719,0.528687,2.29794,2.51097,0.97905,2.29794,2.51097,All
0.536364,2.55158,2.61538,0.993266,2.55158,2.61538,0.536364,3.09003,3.18662,0.993266,3.09003,3.18662,0.536364,3.13139,3.16985,0.993266,3.13139,3.16985,0.536364,2.30319,2.50438,0.993266,2.30319,2.50438,All
0.54404,2.5575,2.6096,1.00748,2.5575,2.6096,0.54404,3.02809,3.18654,1.00748,3.02809,3.18654,0.54404,3.06856,3.17251,1.00748,3.06856,3.17251,0.54404,2.25467,2.49779,1.00748,2.25467,2.49779,All
0.551717,2.58882,2.60382,1.0217,2.58882,2.60382,0.551717,2.95356,3.18647,1.0217,2.95356,3.18647,0.551717,3.00621,3.17517,1.0217,3.00621,3.17517,0.551717,2.18016,2.4912,1.0217,2.18016,2.4912,All
0.559394,2.64831,2.59804,1.03591,2.64831,2.59804,0.559394,2.97831,3.1864,1.03591,2.97831,3.1864,0.559394,3.08774,3.17783,1.03591,3.08774,3.17783,0.559394,2.18343,2.48461,1.03591,2.18343,2.48461,All
0.567071,2.7078,2.59226,1.05013,2.7078,2.59226,0.567071,3.00307,3.18632,1.05013,3.00307,3.18632,0.567071,3.16928,3.18049,1.05013,3.16928,3.18049,0.567071,2.18669,2.47802,1.05013,2.18669,2.47802,All
0.574747,2.71169,2.58648,1.06435,2.71169,2.58648,0.574747,2.96128,3.18625,1.06435,2.96128,3.18625,0.574747,3.18991,3.18315,1.06435,3.18991,3.18315,0.574747,2.22864,2.47143,1.06435,2.22864,2.47143,All
0.582424,2.68128,2.5807,1.07856,2.68128,2.5807,0.582424,2.87843,3.18617,1.07856,2.87843,3.18617,0.582424,3.17296,3.18582,1.07856,3.17296,3.18582,0.582424,2.29446,2.46484,1.07856,2.29446,2.46484,All
0.590101,2.65087,2.57492,1.09278,2.65087,2.57492,0.590101,2.79559,3.1861,1.09278,2.79559,3.1861,0.590101,3.15602,3.18848,1.09278,3.15602,3.18848,0.590101,2.36027,2.45825,1.09278,2.36027,2.45825,All
0.597778,2.62045,2.56915,1.107,2.62045,2.56915,0.597778,2.71274,3.18602,1.107,2.71274,3.18602,0.597778,3.13907,3.19114,1.107,3.13907,3.19114,0.597778,2.42609,2.45166,1.107,2.42609,2.45166,All
0.605455,2.59004,2.56337,1.12121,2.59004,2.56337,0.605455,2.62989,3.18595,1.12121,2.62989,3.18595,0.605455,3.12213,3.1938,1.12121,3.12213,3.1938,0.605455,2.4919,2.44507,1.12121,2.4919,2.44507,All
0.613131,2.55962,2.55759,1.13543,2.55962,2.55759,0.613131,2.54704,3.18587,1.13543,2.54704,3.18587,0.613131,3.10518,3.19646,1.13543,3.10518,3.19646,0.613131,2.55772,2.43848,1.13543,2.55772,2.43848,All
0.620808,2.52921,2.55181,1.14964,2.52921,2.55181,0.620808,2.4642,3.1858,1.14964,2.4642,3.1858,0.620808,3.08824,3.19912,1.14964,3.08824,3.19912,0.620808,2.62353,2.43189,1.14964,2.62353,2.43189,All
0.628485,2.49879,2.54603,1.16386,2.49879,2.54603,0.628485,2.38135,3.18572,1.16386,2.38135,3.18572,0.628485,3.07129,3.20178,1.16386,3.07129,3.20178,0.628485,2.68935,2.4253,1.16386,2.68935,2.4253,All
0.636162,2.48734,2.54025,1.17808,2.48734,2.54025,0.636162,2.40547,3.18565,1.17808,2.40547,3.18565,0.636162,3.07034,3.20444,1.17808,3.07034,3.20444,0.636162,2.67683,2.41871,1.17808,2.67683,2.41871,All
0.643838,2.48055,2.53447,1.19229,2.48055,2.53447,0.643838,2.4559,3.18557,1.19229,2.4559,3.18557,0.643838,3.07332,3.2071,1.19229,3.07332,3.2071,0.643838,2.64504,2.41211,1.19229,2.64504,2.41211,All
0.651515,2.47376,2.52869,1.20651,2.47376,2.52869,0.651515,2.50632,3.1855,1.20651,2.50632,3.1855,0.651515,3.0763,3.20976,1.20651,3.0763,3.20976,0.651515,2.61325,2.40552,1.20651,2.61325,2.40552,All
0.659192,2.46697,2.52292,1.22073,2.46697,2.52292,0.659192,2.55675,3.18542,1.22073,2.55675,3.18542,0.659192,3.07929,3.21242,1.22073,3.07929,3.21242,0.659192,2.58147,2.39893,1.22073,2.58147,2.39893,All
0.666869,2.46018,2.51714,1.23494,2.46018,2.51714,0.666869,2.60717,3.18535,1.23494,2.60717,3.18535,0.666869,3.08227,3.21508,1.23494,3.08227,3.21508,0.666869,2.54968,2.39234,1.23494,2.54968,2.39234,All
0.674545,2.45339,2.51136,1.24916,2.45339,2.51136,0.674545,2.6576,3.18528,1.24916,2.6576,3.18528,0.674545,3.08525,3.21775,1.24916,3.08525,3.21775,0.674545,2.51789,2.38575,1.24916,2.51789,2.38575,All
0.682222,2.4466,2.50558,1.26337,2.4466,2.50558,0.682222,2.70802,3.1852,1.26337,2.70802,3.1852,0.682222,3.08823,3.22041,1.26337,3.08823,3.22041,0.682222,2.4861,2.37916,1.26337,2.4861,2.37916,All
0.689899,2.43981,2.4998,1.27759,2.43981,2.4998,0.689899,2.75844,3.18513,1.27759,2.75844,3.18513,0.689899,3.09121,3.22307,1.27759,3.09121,3.22307,0.689899,2.45432,2.37257,1.27759,2.45432,2.37257,All
0.697576,2.43303,2.49402,1.29181,2.43303,2.49402,0.697576,2.80887,3.18505,1.29181,2.80887,3.18505,0.697576,3.0942,3.22573,1.29181,3.0942,3.22573,0.697576,2.42253,2.36598,1.29181,2.42253,2.36598,All
0.705253,2.42624,2.48824,1.30602,2.42624,2.48824,0.705253,2.85929,3.18498,1.30602,2.85929,3.18498,0.705253,3.09718,3.22839,1.30602,3.09718,3.22839,0.705253,2.39074,2.35939,1.30602,2.39074,2.35939,All
0.712929,2.41945,2.48246,1.32024,2.41945,2.48246,0.712929,2.90972,3.1849,1.32024,2.90972,3.1849,0.712929,3.10016,3.23105,1.32024,3.10016,3.23105,0.712929,2.35896,2.3528,1.32024,2.35896,2.3528,All
0.720606,2.41266,2.47669,1.33446,2.41266,2.47669,0.720606,2.96014,3.18483,1.33446,2.96014,3.18483,0.720606,3.10314,3.23371,1.33446,3.10314,3.23371,0.720606,2.32717,2.34621,1.33446,2.32717,2.34621,All
0.728283,2.40587,2.47091,1.34867,2.40587,2.47091,0.728283,3.01057,3.18475,1.34867,3.01057,3.18475,0.728283,3.10612,3.23637,1.34867,3.10612,3.23637,0.728283,2.29538,2.33962,1.34867,2.29538,2.33962,All
0.73596,2.39908,2.46513,1.36289,2.39908,2.46513,0.73596,3.06099,3.18468,1.36289,3.06099,3.18468,0.73596,3.10911,3.23903,1.36289,3.10911,3.23903,0.73596,2.26359,2.33303,1.36289,2.26359,2.33303,All
0.743636,2.39229,2.45935,1.3771,2.39229,2.45935,0.743636,3.11142,3.1846,1.3771,3.11142,3.1846,0.743636,3.11209,3.24169,1.3771,3.11209,3.24169,0.743636,2.23181,2.32644,1.3771,2.23181,2.32644,All
0.751313,2.3855,2.45357,1.39132,2.3855,2.45357,0.751313,3.16184,3.18453,1.39132,3.16184,3.18453,0.751313,3.11507,3.24435,1.39132,3.11507,3.24435,0.751313,2.20002,2.31985,1.39132,2.20002,2.31985,All
0.75899,2.37871,2.44779,1.40554,2.37871,2.44779,0.75899,3.21227,3.18445,1.40554,3.21227,3.18445,0.75899,3.11805,3.24702,1.40554,3.11805,3.24702,0.75899,2.16823,2.31326,1.40554,2.16823,2.31326,All
0.766667,2.37192,2.44201,1.41975,2.37192,2.44201,0.766667,3.26269,3.18438,1.41975,3.26269,3.18438,0.766667,3.12103,3.24968,1.41975,3.12103,3.24968,0.766667,2.13645,2.30667,1.41975,2.13645,2.30667,All
0.774343,2.36513,2.43623,1.43397,2.36513,2.43623,0.774343,3.31312,3.18431,1.43397,3.31312,3.18431,0.774343,3.12401,3.25234,1.43397,3.12401,3.25234,0.774343,2.10466,2.30008,1.43397,2.10466,2.30008,All
0.78202,2.35834,2.43046,1.44819,2.35834,2.43046,0.78202,3.36354,3.18423,1.44819,3.36354,3.18423,0.78202,3.127,3.255,1.44819,3.127,3.255,0.78202,2.07287,2.29349,1.44819,2.07287,2.29349,All
0.789697,2.35155,2.42468,1.4624,2.35155,2.42468,0.789697,3.41397,3.18416,1.4624,3.41397,3.18416,0.789697,3.12998,3.25766,1.4624,3.12998,3.25766,0.789697,2.04108,2.2869,1.4624,2.04108,2.2869,All
0.797374,2.34476,2.4189,1.47662,2.34476,2.4189,0.797374,3.46439,3.18408,1.47662,3.46439,3.18408,0.797374,3.13296,3.26032,1.47662,3.13296,3.26032,0.797374,2.0093,2.28031,1.47662,2.0093,2.28031,All
0.805051,2.33797,2.41312,1.49083,2.33797,2.41312,0.805051,3.51482,3.18401,1.49083,3.51482,3.18401,0.805051,3.13594,3.26298,1.49083,3.13594,3.26298,0.805051,1.97751,2.27372,1.49083,1.97751,2.27372,All
0.812727,2.33119,2.40734,1.50505,2.33119,2.40734,0.812727,3.56524,3.18393,1.50505,3.56524,3.18393,0.812727,3.13892,3.26564,1.50505,3.13892,3.26564,0.812727,1.94572,2.26712,1.50505,1.94572,2.26712,All
0.820404,2.32448,2.40156,1.51927,2.32448,2.40156,0.820404,3.61279,3.18386,1.51927,3.61279,3.18386,0.820404,3.1427,3.2683,1.51927,3.1427,3.2683,0.820404,1.91699,2.26053,1.51927,1.91699,2.26053,All
0.828081,2.3193,2.39578,1.53348,2.3193,2.39578,0.828081,3.60858,3.18378,1.53348,3.60858,3.18378,0.828081,3.16085,3.27096,1.53348,3.16085,3.27096,0.828081,1.9433,2.25394,1.53348,1.9433,2.25394,All
0.835758,2.31412,2.39,1.5477,2.31412,2.39,0.835758,3.60438,3.18371,1.5477,3.60438,3.18371,0.835758,3.179,3.27362,1.5477,3.179,3.27362,0.835758,1.9696,2.24735,1.5477,1.9696,2.24735,All
0.843434,2.30894,2.38423,1.56192,2.30894,2.38423,0.843434,3.60017,3.18363,1.56192,3.60017,3.18363,0.843434,3.19715,3.27628,1.56192,3.19715,3.27628,0.843434,1.9959,2.24076,1.56192,1.9959,2.24076,All
0.851111,2.30376,2.37845,1.57613,2.30376,2.37845,0.851111,3.59596,3.18356,1.57613,3.59596,3.18356,0.851111,3.2153,3.27895,1.57613,3.2153,3.27895,0.851111,2.0222,2.23417,1.57613,2.0222,2.23417,All
0.858788,2.29858,2.37267,1.59035,2.29858,2.37267,0.858788,3.59176,3.18348,1.59035,3.59176,3.18348,0.858788,3.23345,3.28161,1.59035,3.23345,3.28161,0.858788,2.04851,2.22758,1.59035,2.04851,2.22758,All
0.866465,2.2934,2.36689,1.60456,2.2934,2.36689,0.866465,3.58755,3.18341,1.60456,3.58755,3.18341,0.866465,3.2516,3.28427,1.60456,3.2516,3.28427,0.866465,2.07481,2.22099,1.60456,2.07481,2.22099,All
0.874141,2.28822,2.36111,1.61878,2.28822,2.36111,0.874141,3.58334,3.18333,1.61878,3.58334,3.18333,0.874141,3.26975,3.28693,1.61878,3.26975,3.28693,0.874141,2.10111,2.2144,1.61878,2.10111,2.2144,All
0.881818,2.28304,2.35533,1.633,2.28304,2.35533,0.881818,3.57913,3.18326,1.633,3.57913,3.18326,0.881818,3.2879,3.28959,1.633,3.2879,3.28959,0.881818,2.12742,2.20781,1.633,2.12742,2.20781,All
0.889495,2.27786,2.34955,1.64721,2.27786,2.34955,0.889495,3.57493,3.18319,1.64721,3.57493,3.18319,0.889495,3.30605,3.29225,1.64721,3.30605,3.29225,0.889495,2.15372,2.20122,1.64721,2.15372,2.20122,All
0.897172,2.27268,2.34377,1.66143,2.27268,2.34377,0.897172,3.57072,3.18311,1.66143,3.57072,3.18311,0.897172,3.3242,3.29491,1.66143,3.3242,3.29491,0.897172,2.18002,2.19463,1.66143,2.18002,2.19463,All
0.904848,2.2675,2.338,1.67565,2.2675,2.338,0.904848,3.56651,3.18304,1.67565,3.56651,3.18304,0.904848,3.34235,3.29757,1.67565,3.34235,3.29757,0.904848,2.20632,2.18804,1.67565,2.20632,2.18804,All
0.912525,2.26232,2.33222,1.68986,2.26232,2.33222,0.912525,3.56231,3.18296,1.68986,3.56231,3.18296,0.912525,3.3605,3.30023,1.68986,3.3605,3.30023,0.912525,2.23263,2.18145,1.68986,2.23263,2.18145,All
0.920202,2.25714,2.32644,1.70408,2.25714,2.32644,0.920202,3.5581,3.18289,1.70408,3.5581,3.18289,0.920202,3.37865,3.30289,1.70408,3.37865,3.30289,0.920202,2.25893,2.17486,1.70408,2.25893,2.17486,All
0.927879,2.25196,2.32066,1.71829,2.25196,2.32066,0.927879,3.55389,3.18281,1.71829,3.55389,3.18281,0.927879,3.3968,3.30555,1.71829,3.3968,3.30555,0.927879,2.28523,2.16827,1.71829,2.28523,2.16827,All
0.935556,2.24678,2.31488,1.73251,2.24678,2.31488,0.935556,3.54969,3.18274,1.73251,3.54969,3.18274,0.935556,3.41495,3.30821,1.73251,3.41495,3.30821,0.935556,2.31153,2.16168,1.73251,2.31153,2.16168,All
0.943232,2.2416,2.3091,1.74673,2.2416,2.3091,0.943232,3.54548,3.18266,1.74673,3.54548,3.18266,0.943232,3.4331,3.31088,1.74673,3.4331,3.31088,0.943232,2.33784,2.15509,1.74673,2.33784,2.15509,All
0.950909,2.23642,2.30332,1.76094,2.23642,2.30332,0.950909,3.54127,3.18259,1.76094,3.54127,3.18259,0.950909,3.45125,3.31354,1.76094,3.45125,3.31354,0.950909,2.36414,2.1485,1.76094,2.36414,2.1485,All
0.958586,2.23124,2.29754,1.77516,2.23124,2.29754,0.958586,3.53706,3.18251,1.77516,3.53706,3.18251,0.958586,3.4694,3.3162,1.77516,3.4694,3.3162,0.958586,2.39044,2.14191,1.77516,2.39044,2.14191,All
0.966263,2.22606,2.29177,1.78938,2.22606,2.29177,0.966263,3.53286,3.18244,1.78938,3.53286,3.18244,0.966263,3.48755,3.31886,1.78938,3.48755,3.31886,0.966263,2.41675,2.13532,1.78938,2.41675,2.13532,All
0.973939,2.22088,2.28599,1.80359,2.22088,2.28599,0.973939,3.52865,3.18236,1.80359,3.52865,3.18236,0.973939,3.5057,3.32152,1.80359,3.5057,3.32152,0.973939,2.44305,2.12873,1.80359,2.44305,2.12873,All
0.981616,2.2157,2.28021,1.81781,2.2157,2.28021,0.981616,3.52444,3.18229,1.81781,3.52444,3.18229,0.981616,3.52385,3.32418,1.81781,3.52385,3.32418,0.981616,2.46935,2.12213,1.81781,2.46935,2.12213,All
0.989293,2.21052,2.27443,1.83202,2.21052,2.27443,0.989293,3.52024,3.18221,1.83202,3.52024,3.18221,0.989293,3.542,3.32684,1.83202,3.542,3.32684,0.989293,2.49565,2.11554,1.83202,2.49565,2.11554,All
0.99697,2.20534,2.26865,1.84624,2.20534,2.26865,0.99697,3.51603,3.18214,1.84624,3.51603,3.18214,0.99697,3.56015,3.3295,1.84624,3.56015,3.3295,0.99697,2.52196,2.10895,1.84624,2.52196,2.10895,All
1.00465,2.20016,2.26287,1.86046,2.20016,2.26287,1.00465,3.51182,3.18207,1.86046,3.51182,3.18207,1.00465,3.5783,3.33216,1.86046,3.5783,3.33216,1.00465,2.54826,2.10236,1.86046,2.54826,2.10236,All
1.01232,2.19498,2.25709,1.87467,2.19498,2.25709,1.01232,3.50762,3.18199,1.87467,3.50762,3.18199,1.01232,3.59645,3.33482,1.87467,3.59645,3.33482,1.01232,2.57456,2.09577,1.87467,2.57456,2.09577,All
1.02,2.1898,2.25131,1.88889,2.1898,2.25131,1.02,3.50341,3.18192,1.88889,3.50341,3.18192,1.02,3.6146,3.33748,1.88889,3.6146,3.33748,1.02,2.60087,2.08918,1.88889,2.60087,2.08918,All
