Cl_abscissa,Cl_pdf,V1_abscissa,V1_pdf,Q_abscissa,Q_pdf,V2_abscissa,V2_pdf,split
8.36237,0.0459198,21.8622,0.0179018,18.508,0.0250435,40.1961,29959.2,All
9.30046,0.076533,23.4664,0.0537054,55.4898,0.00155309,40.1961,14979.6,All
10.2385,0.122453,25.0706,0.0581809,92.4716,0.000970679,40.1961,44938.7,All
11.1766,0.145413,26.6748,0.107411,129.453,0,40.1961,104857,All
12.1147,0.0841863,28.2789,0.102935,166.435,0.000388271,40.1961,134816,All
13.0528,0.0612264,29.8831,0.0850336,203.417,0.000194136,40.1961,254653,All
13.9909,0.0688797,31.4873,0.0805581,240.399,0.000582407,40.1961,344530,All
14.929,0.176026,33.0915,0.0716072,277.381,0,40.1961,464367,All
15.8671,0.0459198,34.6957,0.0358036,314.362,0,40.1961,404449,All
16.8052,0.0688797,36.2999,0.0268527,351.344,0.000194136,40.1961,224694,All
17.7433,0.114799,37.9041,0.0134264,388.326,0,40.1961,89877.5,All
18.6814,0.076533,39.5083,0.0089509,425.308,0,40.1961,74897.9,All
19.6195,0.0612264,41.1125,0.0089509,462.29,0.000194136,40.1961,59918.3,All
