iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,632.922,1,13.509,23.899,13.116,1,0.3,1,1,1,1
2,582.756,1,18.9225,36.5116,12.8172,0.856626,0.17774,0.405246,0.940442,0.857418,0.928694
3,555.586,1,18.3105,36.5899,11.6899,0.743827,0.153125,0.412599,0.875549,0.830653,0.779446
4,534.784,1,18.2959,34.969,13.2223,0.747411,0.13443,0.377765,0.920938,0.83716,0.705197
5,504.599,1,18.3655,37.8621,13.8109,0.878861,0.107802,0.381033,0.879713,0.793015,0.62157
6,495.999,1,18.3787,36.7402,13.2254,1.09121,0.0945214,0.383986,0.771359,0.821021,0.590499
7,494.08,1,18.2947,35.517,13.8796,1.03657,0.0911884,0.38009,0.815542,0.856658,0.687047
8,488.738,1,18.5012,37.3405,13.9687,1.02727,0.0869781,0.369618,0.946449,0.814813,0.707233
9,485.765,1,18.3421,37.3092,14.3856,1.13191,0.078887,0.377249,0.897338,0.796695,0.80497
10,476.022,1,18.2878,37.4318,14.349,1.19265,0.0686937,0.374869,0.959633,0.798654,0.78566
11,478.594,1,18.4077,38.8867,15.0544,1.19273,0.0707443,0.377267,0.971464,0.734932,0.817765
12,478.88,1,18.4902,40.0054,14.467,1.28983,0.0686033,0.373289,0.933741,0.692767,0.807935
13,473.455,1,18.2273,38.1731,14.6527,1.25913,0.0622743,0.384201,1.07286,0.709069,0.854736
14,468.488,1,18.204,38.4956,16.5881,1.2286,0.0593286,0.385023,1.19789,0.680387,0.879629
15,475.399,1,18.2644,37.3927,15.4941,1.34633,0.0561047,0.388174,1.27863,0.712106,0.918701
16,467.792,1,18.3687,38.4636,18.0132,1.32707,0.0528723,0.382527,1.16753,0.692387,1.02014
17,467.39,1,18.2968,38.1776,16.0668,1.4148,0.047976,0.37845,1.18291,0.664426,1.07468
18,466.659,1,18.4479,37.7584,18.197,1.43414,0.0460038,0.382801,1.19354,0.680267,1.07875
19,470.423,1,18.5402,38.1262,20.3647,1.43415,0.0460428,0.385245,1.34068,0.678813,1.15628
20,472.857,1,18.4896,38.1304,18.4018,1.53089,0.0422557,0.382087,1.35509,0.662509,1.23075
21,475.672,1,18.4981,38.0897,18.7406,1.5069,0.0456657,0.376444,1.48082,0.65309,1.14796
22,471.061,1,18.1369,37.8871,19.109,1.4328,0.0469566,0.376289,1.47797,0.677412,1.0351
23,468.462,1,18.2987,36.8029,19.1319,1.41969,0.0455392,0.379147,1.65307,0.658773,0.970812
24,468.147,1,18.4291,36.0838,20.1085,1.44971,0.0430948,0.384578,1.61824,0.681167,1.00662
25,459.934,1,18.2404,35.0714,20.7224,1.44964,0.0403246,0.380016,1.35682,0.724889,1.01082
26,461.845,1,18.1278,34.4688,22.4289,1.53264,0.0358663,0.379378,1.34601,0.693143,1.07053
27,461.638,1,18.2865,34.4672,21.75,1.53264,0.0358249,0.384476,1.31815,0.693749,1.09603
28,460.981,1,18.3343,33.4826,21.9543,1.53263,0.0354389,0.386533,1.24518,0.750342,1.03653
29,458.683,1,18.3462,34.4021,21.2232,1.53261,0.0353262,0.378825,1.33582,0.721048,0.972941
30,461.945,1,18.2936,34.2389,20.7143,1.48918,0.0369415,0.384981,1.47885,0.737143,1.01593
31,470.42,1,18.3623,33.9307,21.1056,1.45484,0.0447248,0.382982,1.45537,0.732297,1.0219
32,469.308,1,18.1397,33.6769,21.5138,1.43622,0.0444639,0.375499,1.41278,0.743883,1.07938
33,474.712,1,18.3182,33.6042,22.2217,1.43633,0.0493068,0.384667,1.54191,0.755071,0.913038
34,472.845,1,18.1848,33.8717,19.1716,1.35787,0.0513247,0.379888,1.45884,0.73413,0.987846
35,467.849,1,18.2306,33.824,22.3609,1.37634,0.0466296,0.380782,1.5166,0.757087,0.99139
36,468.828,1,18.2636,33.6391,24.3023,1.33842,0.0495475,0.378272,1.41562,0.782257,1.01479
37,460.584,1,18.219,33.7578,22.1223,1.37252,0.0437178,0.384416,1.31291,0.745236,1.03244
38,457.756,1,18.2261,33.7174,20.8979,1.37249,0.0417443,0.386307,1.30206,0.768439,1.00186
39,459.01,1,18.2086,33.3479,23.207,1.42546,0.038266,0.384036,1.45319,0.789067,0.99913
40,460.248,1,18.1835,32.3483,23.6561,1.39418,0.0417617,0.385337,1.40397,0.778367,0.938259
41,463.761,1,18.226,32.2783,23.0158,1.43812,0.0418381,0.375032,1.52674,0.787385,0.886542
42,468.857,1,18.292,31.656,23.9624,1.47364,0.0421067,0.386864,1.59121,0.771406,0.930279
43,462.557,1,18.2295,31.4612,21.9034,1.36573,0.0439643,0.378873,1.50653,0.78727,0.941518
44,453.565,1,18.2903,31.6194,21.3601,1.34331,0.0410697,0.379226,1.36473,0.768753,0.94831
45,450.223,1,18.1453,31.7462,23.7722,1.41687,0.0371082,0.382231,1.3311,0.76263,0.829412
46,451.232,1,18.2003,30.6926,21.1312,1.36713,0.039812,0.373222,1.36224,0.798281,0.819577
47,455.761,1,18.28,31.0592,22.7253,1.45819,0.0363008,0.385492,1.47011,0.777807,0.866561
48,452.939,1,18.2037,31.2473,21.2874,1.51556,0.0306738,0.386562,1.41996,0.775834,0.914123
49,448.507,1,18.1019,30.8937,23.9059,1.51553,0.0297557,0.386241,1.28974,0.769199,0.868092
50,453.809,1,18.2378,31.0467,25.6691,1.4187,0.0381873,0.379237,1.32647,0.766498,0.911964
51,450.544,1,18.2097,30.9997,24.4421,1.49949,0.0323929,0.380298,1.33516,0.771399,0.83006
52,451.866,1,18.1942,31.2792,22.9677,1.44874,0.0357411,0.381675,1.35404,0.740839,0.880561
53,453.461,1,18.0701,30.9414,25.9255,1.39357,0.0382611,0.377048,1.39983,0.795301,0.898984
54,454.753,1,17.9979,30.945,24.13,1.52575,0.0325859,0.376782,1.37731,0.771913,0.880138
55,453.455,1,18.0855,31.2671,24.2813,1.5655,0.0297634,0.393976,1.32748,0.76395,0.854592
56,446.851,1,18.0412,30.9057,24.9335,1.58474,0.0246711,0.387779,1.35844,0.740756,0.816568
