parameter,value
Cl_pop,13.4958730034487
beta_Cl_ANTU_1,-0.00912605550473566
V1_pop,23.1427498924572
beta_V1_logtCLCRMLMIN,-3.30317694518169
Q_pop,23.4
beta_Q_LMP_1,0.940451774775688
beta_Q_logtAGEA,1.19729944141439
beta_Q_logtALBGDL,18.6007956463169
beta_Q_logtPROGDL,-18.3636278135904
V2_pop,3.42774176800825
beta_V2_SEXF_1,4.16371798967053
beta_V2_logtHCM,33.3721812617487
omega_Cl,0.257547305946531
omega_V1,0.283663550961265
omega_Q,2.81267736192834e-8
omega_V2,1.93635867180767e-8
a,1.44219854046857
b,0.0411889006786863
