Cl_pop,1,-0.95389,-0.014807,-0.0023729,0.0050065,-0.031076,0.013356,0.0085271,0.007995,-0.00069483
beta_Cl_tSCRMGDL,-0.95389,1,0.026848,-0.012594,-0.0060185,0.040942,-0.024312,-0.0095344,-0.0040071,0.0026869
V1_pop,-0.014807,0.026848,1,-0.44721,-0.042289,0.65587,-0.55227,-0.0041819,0.052911,-0.0042013
V2_pop,-0.0023729,-0.012594,-0.44721,1,0.029848,-0.46633,0.52354,-0.014449,-0.15945,0.014507
omega_Cl,0.0050065,-0.0060185,-0.042289,0.029848,1,-0.06468,0.054132,0.015251,-0.022632,-0.0029378
omega_V1,-0.031076,0.040942,0.65587,-0.46633,-0.06468,1,-0.70752,-0.20031,0.13763,-0.15804
omega_Q,0.013356,-0.024312,-0.55227,0.52354,0.054132,-0.70752,1,0.059323,-0.15651,0.064284
omega_V2,0.0085271,-0.0095344,-0.0041819,-0.014449,0.015251,-0.20031,0.059323,1,-0.13741,0.17213
a,0.007995,-0.0040071,0.052911,-0.15945,-0.022632,0.13763,-0.15651,-0.13741,1,-0.54329
b,-0.00069483,0.0026869,-0.0042013,0.014507,-0.0029378,-0.15804,0.064284,0.17213,-0.54329,1
