time_pwRes,time_pwRes_spline,time_iwRes,time_iwRes_spline,time_npde,time_npde_spline,prediction_pwRes,prediction_pwRes_spline,prediction_iwRes,prediction_iwRes_spline,prediction_npde,prediction_npde_spline,split
31.833,0.509094,31.833,0.0592985,31.833,0.610563,2.68464,-0.096072,1.31564,-0.0582827,2.68464,0.00863053,All
32.9374,0.446194,32.9374,0.030287,32.9374,0.519124,2.86415,-0.115523,1.43169,-0.0629985,2.86415,-0.0093971,All
34.0801,0.390242,34.0801,0.00577879,34.0801,0.438919,3.05565,-0.133491,1.55798,-0.0680641,3.05565,-0.0260494,All
34.6997,0.361324,34.6997,-0.00665417,34.6997,0.39767,3.25996,-0.150004,1.6954,-0.0731061,3.25996,-0.0413529,All
35.2624,0.340481,35.2624,-0.0146949,35.2624,0.368761,3.47793,-0.164964,1.84496,-0.0783354,3.47793,-0.0552177,All
36.4858,0.296327,36.4858,-0.0314809,36.4858,0.307742,3.71048,-0.177576,2.0077,-0.084026,3.71048,-0.0669087,All
37.5664,0.266518,37.5664,-0.0408468,37.5664,0.268353,3.95857,-0.18728,2.1848,-0.0900461,3.95857,-0.0759129,All
37.7516,0.261919,37.7516,-0.0421492,37.7516,0.262407,3.99663,-0.187885,2.37752,-0.0956972,3.99663,-0.0764778,All
39.0613,0.229395,39.0613,-0.0513587,39.0613,0.220357,4.22326,-0.191486,2.58724,-0.101847,4.22326,-0.0798414,All
40.4164,0.22087,40.4164,-0.0465898,40.4164,0.216551,4.50563,-0.195974,2.81546,-0.107293,4.50563,-0.0840327,All
40.433,0.220771,40.433,-0.0465285,40.433,0.216512,4.8069,-0.200723,3.06381,-0.112988,4.8069,-0.0884691,All
41.8186,0.212473,41.8186,-0.0414145,41.8186,0.213281,5.1283,-0.196978,3.09148,-0.113622,5.1283,-0.0851005,All
43.2694,0.203784,43.2694,-0.0360597,43.2694,0.209898,5.30862,-0.193021,3.33406,-0.119184,5.30862,-0.0815149,All
43.2997,0.203603,43.2997,-0.0359479,43.2997,0.209828,5.47119,-0.189453,3.62816,-0.124042,5.47119,-0.0782824,All
44.7706,0.194794,44.7706,-0.0305191,44.7706,0.206398,5.83701,-0.181424,3.9482,-0.128937,5.83701,-0.0710084,All
46.1664,0.186435,46.1664,-0.0253672,46.1664,0.203143,6.22729,-0.172058,4.29647,-0.134245,6.22729,-0.0625309,All
46.3238,0.185492,46.3238,-0.0247863,46.3238,0.202776,6.62061,-0.159247,4.67546,-0.138029,6.62061,-0.0509716,All
47.9309,0.175867,47.9309,-0.0188547,47.9309,0.199029,6.64367,-0.158482,4.86733,-0.139593,6.64367,-0.0502834,All
49.0331,0.172392,49.0331,-0.0132702,49.0331,0.201417,7.08788,-0.144095,5.08788,-0.140996,7.08788,-0.0374177,All
49.5938,0.17286,49.5938,-0.00943103,49.5938,0.206183,7.5618,-0.130445,5.53667,-0.143092,7.5618,-0.0254021,All
51.3143,0.173294,51.3143,0.00137674,51.3143,0.219253,7.93261,-0.120969,6.02506,-0.144079,7.93261,-0.017206,All
51.8998,0.172451,51.8998,0.00424699,51.8998,0.222153,8.06741,-0.117712,6.55653,-0.143813,8.06741,-0.0144144,All
53.0946,0.169893,53.0946,0.00943646,53.0946,0.226759,8.60682,-0.105716,6.64317,-0.143584,8.60682,-0.00428434,All
54.7664,0.162351,54.7664,0.0137505,54.7664,0.226976,9.1823,-0.0952467,7.13488,-0.142284,9.1823,0.00418408,All
54.9366,0.161226,54.9366,0.0139243,54.9366,0.226432,9.2446,-0.0943298,7.76424,-0.139515,9.2446,0.00488259,All
56.8425,0.142227,56.8425,0.0108924,56.8425,0.209338,9.79625,-0.0862107,8.41902,-0.135482,9.79625,0.0110679,All
57.6331,0.132689,57.6331,0.00833437,57.6331,0.199362,10.4513,-0.0798104,8.44913,-0.135273,10.4513,0.015121,All
58.8145,0.118439,58.8145,0.00451215,58.8145,0.184456,10.5566,-0.0788959,9.19442,-0.129444,10.5566,0.0156562,All
60.4998,0.0981095,60.4998,-0.000940382,60.4998,0.163192,11.1501,-0.0737429,10.0055,-0.121653,11.1501,0.0186715,All
60.855,0.0938254,60.855,-0.00208945,60.855,0.15871,11.8686,-0.0684065,10.1949,-0.119762,11.8686,0.0213858,All
62.9662,0.0683582,62.9662,-0.00892007,62.9662,0.132072,11.8956,-0.0683126,10.888,-0.112584,11.8956,0.0213771,All
63.3665,0.0635297,63.3665,-0.0102151,63.3665,0.127021,12.691,-0.0655471,11.8485,-0.101279,12.691,0.0211213,All
65.1507,0.0410374,65.1507,-0.0170577,65.1507,0.101786,13.1806,-0.0638448,11.9707,-0.0997896,13.1806,0.0209639,All
66.2332,0.027255,66.2332,-0.0217037,66.2332,0.0849394,13.5395,-0.0626906,12.8936,-0.0881633,13.5395,0.0207448,All
67.4109,0.0130684,67.4109,-0.0263253,67.4109,0.0673423,14.4448,-0.0611111,13.7466,-0.0771521,14.4448,0.0186951,All
69.0998,-0.00486942,69.0998,-0.0315888,69.0998,0.044566,14.4926,-0.0610327,14.0309,-0.0734807,14.4926,0.0185797,All
69.7496,-0.0112536,69.7496,-0.0333203,69.7496,0.036347,15.4106,-0.0592986,15.2686,-0.0577801,15.4106,0.016469,All
71.9665,-0.0299937,71.9665,-0.0375248,71.9665,0.0116213,15.8045,-0.0583684,15.5224,-0.0546551,15.8045,0.0156957,All
72.1695,-0.0311499,72.1695,-0.0376077,72.1695,0.0100254,16.441,-0.0567592,16.6154,-0.0421155,16.441,0.0145227,All
74.6732,-0.0454147,74.6732,-0.0386303,74.6732,-0.00966418,17.1165,-0.0547352,17.2982,-0.0346394,17.1165,0.0135041,All
74.8332,-0.0463261,74.8332,-0.0386957,74.8332,-0.0109222,17.5403,-0.0534045,18.0811,-0.0267248,17.5403,0.012908,All
77.2639,-0.0601745,77.2639,-0.0396884,77.2639,-0.0300369,18.4285,-0.0503297,19.0741,-0.0174536,18.4285,0.0118593,All
77.6999,-0.0626586,77.6999,-0.0398665,77.6999,-0.0334657,18.7131,-0.0492807,19.676,-0.0118404,18.7131,0.011565,All
79.9444,-0.0754463,79.9444,-0.0407832,79.9444,-0.0511164,19.7405,-0.0453318,20.8499,-0.00251915,19.7405,0.0106087,All
80.5666,-0.0789911,80.5666,-0.0410373,80.5666,-0.0560092,19.9644,-0.0444714,21.4116,0.00150212,19.9644,0.0104004,All
82.7179,-0.0879687,82.7179,-0.0403722,82.7179,-0.0678441,21.0525,-0.040304,22.6258,0.00926111,21.0525,0.00937193,All
83.4332,-0.0908958,83.4332,-0.0401564,83.4332,-0.0715206,21.2992,-0.0394185,23.3003,0.0132483,21.2992,0.00907713,All
85.5876,-0.0997767,85.5876,-0.0396705,85.5876,-0.0820034,22.3645,-0.035595,24.4016,0.0188255,22.3645,0.00780432,All
86.2999,-0.102746,86.2999,-0.0395661,86.2999,-0.0853069,22.7234,-0.034307,25.3557,0.022634,22.7234,0.00737553,All
88.5569,-0.112304,88.5569,-0.0394316,88.5569,-0.0953175,23.6765,-0.0308861,26.1775,0.0258763,23.6765,0.00623671,All
89.1666,-0.114933,89.1666,-0.0394499,89.1666,-0.0979169,24.2427,-0.0288538,27.5923,0.0297216,24.2427,0.00556016,All
91.6292,-0.125775,91.6292,-0.0397377,91.6292,-0.108121,24.9885,-0.0262752,27.9533,0.0303512,24.9885,0.00458866,All
92.0333,-0.127612,92.0333,-0.0398359,92.0333,-0.109747,25.8637,-0.0239724,29.7292,0.0330487,25.8637,0.00285829,All
94.8081,-0.140468,94.8081,-0.0406855,94.8081,-0.120856,26.3005,-0.0229847,30.0262,0.0333042,26.3005,0.00186597,All
94.9,-0.140903,94.9,-0.0407202,94.9,-0.121222,27.593,-0.0208712,31.505,0.0335127,27.593,-0.00170934,All
97.7666,-0.154859,97.7666,-0.0420685,97.7666,-0.132701,27.6125,-0.0208487,32.6748,0.0327055,27.6125,-0.00177057,All
98.0973,-0.156527,98.0973,-0.0422606,98.0973,-0.134043,28.9245,-0.0201257,33.2809,0.0319909,28.9245,-0.00650454,All
100.633,-0.169798,100.633,-0.0440104,100.633,-0.144629,29.4379,-0.0201611,35.0567,0.0293062,29.4379,-0.00859459,All
101.501,-0.174436,101.501,-0.0446642,101.501,-0.148317,30.2364,-0.020626,35.557,0.0283347,30.2364,-0.0120976,All
103.5,-0.185701,103.5,-0.0464681,103.5,-0.157328,31.4062,-0.0217991,36.8326,0.0252973,31.4062,-0.0175331,All
105.022,-0.196076,105.022,-0.0485974,105.022,-0.166639,31.5484,-0.0219417,38.6084,0.0205617,31.5484,-0.0181938,All
106.367,-0.205844,106.367,-0.0507312,106.367,-0.175684,32.8604,-0.023242,38.6935,0.0203195,32.8604,-0.0242451,All
108.665,-0.222541,108.665,-0.0543786,108.665,-0.191146,33.5062,-0.0236106,40.3842,0.0152502,33.5062,-0.026436,All
109.233,-0.226666,109.233,-0.0552798,109.233,-0.194966,34.1724,-0.0239909,42.1066,0.00988881,34.1724,-0.0286965,All
112.1,-0.247488,112.1,-0.0598284,112.1,-0.214248,35.4844,-0.0247397,42.1601,0.00972283,35.4844,-0.0331479,All
112.435,-0.249924,112.435,-0.0603604,112.435,-0.216504,35.7465,-0.0248893,43.9359,0.00426733,35.7465,-0.0340371,All
114.967,-0.26831,114.967,-0.064377,114.967,-0.23353,36.7964,-0.0254886,45.7118,-0.000563179,36.7964,-0.0375993,All
116.336,-0.278256,116.336,-0.0665497,116.336,-0.242741,38.1084,-0.0262374,45.8208,-0.000836139,38.1084,-0.0420507,All
117.833,-0.289132,117.833,-0.0689255,117.833,-0.252812,38.1366,-0.0262535,47.4876,-0.00500963,38.1366,-0.0421465,All
120.372,-0.307572,120.372,-0.0729537,120.372,-0.269888,39.4204,-0.0269862,49.2635,-0.00790438,39.4204,-0.0465021,All
120.7,-0.310163,120.7,-0.07355,120.7,-0.272436,40.6865,-0.0260745,49.8626,-0.00885872,40.6865,-0.0487543,All
123.567,-0.336931,123.567,-0.0802263,123.567,-0.301614,40.7324,-0.025978,51.0393,-0.00984503,40.7324,-0.0487578,All
124.548,-0.346524,124.548,-0.082641,124.548,-0.312403,42.0444,-0.0221178,52.8152,-0.0104126,42.0444,-0.0476204,All
126.433,-0.36523,126.433,-0.0873497,126.433,-0.333676,43.3563,-0.0163449,54.261,-0.00953098,43.3563,-0.0443507,All
128.869,-0.38994,128.869,-0.0935586,128.869,-0.362252,43.407,-0.0160951,54.591,-0.00922571,43.407,-0.0441946,All
129.3,-0.394382,129.3,-0.0946674,129.3,-0.367464,44.6683,-0.00804168,56.3669,-0.00636629,44.6683,-0.0382906,All
132.167,-0.424105,132.167,-0.102006,132.167,-0.402639,45.9803,0.00264646,58.1427,-0.00254791,45.9803,-0.029569,All
133.34,-0.436305,133.34,-0.104977,133.34,-0.417195,46.3093,0.00532625,59.0473,-5.66655e-05,46.3093,-0.0273822,All
135.033,-0.453829,135.033,-0.109145,135.033,-0.438247,47.2923,0.0133346,59.9185,0.00343153,47.2923,-0.0208474,All
137.9,-0.47343,137.9,-0.110911,137.9,-0.459968,48.6043,0.0240227,61.6944,0.0106258,48.6043,-0.0121257,All
137.966,-0.473791,137.966,-0.110904,137.966,-0.460343,49.4057,0.0291725,63.4702,0.0178201,49.4057,-0.00820966,All
140.767,-0.489145,140.767,-0.110639,140.767,-0.476305,49.9163,0.031168,64.2559,0.0213078,49.9163,-0.00703068,All
142.752,-0.50003,142.752,-0.110451,142.752,-0.48762,51.2283,0.036295,65.2461,0.0268516,51.2283,-0.00400153,All
143.634,-0.504861,143.634,-0.110367,143.634,-0.492641,52.5403,0.0414221,67.0219,0.0370958,52.5403,-0.000972375,All
146.5,-0.520576,146.5,-0.110096,146.5,-0.508978,52.7091,0.0420817,68.7978,0.0487275,52.7091,-0.000582674,All
