pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
-4,0,-4,0,-4,0,All
-1.60716,0.0111111,-3.69321,0.00111111,-1.78984,0.0111111,All
-1.53262,0.0222222,-3.50688,0.00222222,-1.67988,0.0222222,All
-1.41131,0.0333333,-2.9454,0.00333333,-1.6716,0.0333333,All
-1.26347,0.0444444,-2.84722,0.00444444,-1.33474,0.0444444,All
-1.22395,0.0555556,-2.79799,0.00555556,-1.2982,0.0555556,All
-1.1468,0.0666667,-2.6725,0.00666667,-1.24166,0.0666667,All
-1.08147,0.0777778,-2.65521,0.00777778,-1.22146,0.0777778,All
-1.0798,0.0888889,-2.5478,0.00888889,-1.1705,0.0888889,All
-1.06276,0.1,-2.54733,0.01,-1.1311,0.1,All
-1.05757,0.111111,-2.52136,0.0111111,-1.11528,0.111111,All
-1.05235,0.122222,-2.41318,0.0122222,-1.10106,0.122222,All
-1.04828,0.133333,-2.35666,0.0133333,-1.06853,0.133333,All
-1.00499,0.144444,-2.30495,0.0144444,-1.05406,0.144444,All
-0.991525,0.155556,-2.29428,0.0155556,-1.04725,0.155556,All
-0.969535,0.166667,-2.29175,0.0166667,-1.00449,0.166667,All
-0.927674,0.177778,-2.25062,0.0177778,-0.993125,0.177778,All
-0.925681,0.188889,-2.24656,0.0188889,-0.925372,0.188889,All
-0.891199,0.2,-2.23636,0.02,-0.924796,0.2,All
-0.882544,0.211111,-2.21946,0.0211111,-0.876498,0.211111,All
-0.88099,0.222222,-2.21518,0.0222222,-0.844614,0.222222,All
-0.854531,0.233333,-2.16191,0.0233333,-0.840573,0.233333,All
-0.780911,0.244444,-2.10531,0.0244444,-0.776383,0.244444,All
-0.779046,0.255556,-2.0996,0.0255556,-0.770248,0.255556,All
-0.768917,0.266667,-2.09643,0.0266667,-0.717373,0.266667,All
-0.736637,0.277778,-2.08761,0.0277778,-0.70722,0.277778,All
-0.727704,0.288889,-2.08197,0.0288889,-0.681561,0.288889,All
-0.705907,0.3,-2.07773,0.03,-0.669859,0.3,All
-0.70357,0.311111,-2.00557,0.0311111,-0.659188,0.311111,All
