iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,538.308,1,13.5088,24.1422,13.1053,1.5,0,1.5,1.5,1.5,1.5
2,527.49,1,24.1954,20.635,14.0855,1.60656,-0.551456,1.46202,1.46202,1.46202,1.46202
3,522.272,1,24.3328,20.5157,13.7283,1.59787,-0.554099,1.425,1.425,1.425,1.425
4,522.74,1,24.5625,20.091,14.3364,1.63494,-0.566803,1.38892,1.38892,1.38892,1.38892
5,523.138,1,24.7554,20.3939,13.287,1.66621,-0.57932,1.35375,1.35375,1.35375,1.35375
6,523.507,1,24.9267,20.391,13.7319,1.70379,-0.586452,1.31947,1.31947,1.31947,1.31947
7,520.301,1,24.7047,20.2383,11.8099,1.66065,-0.57729,1.28606,1.38594,1.28606,1.28606
8,519.263,1,24.9579,20.0125,12.7421,1.65029,-0.584272,1.2535,1.37654,1.2535,1.2595
9,516.519,1,24.5914,20.1237,11.9105,1.6489,-0.568308,1.22176,1.34168,1.22176,1.24856
10,520.089,1,24.3733,19.5914,11.8604,1.69956,-0.565256,1.19082,1.30771,1.19082,1.26378
11,521.849,1,24.4631,19.766,11.7552,1.73194,-0.574628,1.16067,1.2746,1.16067,1.29624
12,522.636,1,23.9834,19.6764,11.8294,1.75296,-0.555624,1.13128,1.24233,1.13128,1.31521
13,522.021,1,24.0903,19.4062,10.5809,1.7965,-0.556893,1.10264,1.21087,1.10264,1.28191
14,511.838,1,25.1907,18.8303,10.4256,1.75102,-0.591518,1.07472,1.2452,1.07472,1.24945
15,507.287,1,24.9082,18.9277,9.94587,1.70668,-0.585615,1.04751,1.21367,1.04751,1.21781
16,502.455,1,24.6632,19.1651,10.6735,1.6904,-0.565686,1.02098,1.18294,1.02098,1.18697
17,506.928,1,23.8487,19.5126,9.42475,1.75837,-0.53786,0.995131,1.15299,0.995131,1.15692
18,502.576,1,25.1305,19.6292,8.67368,1.71385,-0.576019,0.969933,1.12379,0.969933,1.12763
19,504.199,1,25.2168,19.9766,9.55828,1.72569,-0.579174,0.945374,1.18058,0.945374,1.09907
20,505.461,1,24.9211,19.8186,10.2436,1.74737,-0.579973,0.921437,1.22792,0.921437,1.07124
21,500.206,1,25.4267,19.5772,11.3067,1.71136,-0.595171,0.898105,1.19683,0.898105,1.11338
22,495.021,1,24.7948,19.4866,11.7744,1.69814,-0.573366,0.875365,1.16652,0.875365,1.08519
23,493.799,1,24.3414,19.7081,10.8308,1.69932,-0.559047,0.8532,1.19554,0.8532,1.05771
24,492.485,1,24.5938,19.9212,11.1706,1.72052,-0.563221,0.831597,1.2009,0.831597,1.03093
25,494.89,1,24.3274,20.4664,11.4318,1.71845,-0.55437,0.81054,1.34223,0.81054,1.00483
26,497.986,1,24.5298,20.1783,12.1093,1.73017,-0.55073,0.790017,1.30824,0.790017,1.07168
27,492.592,1,25.4475,20.1602,12.7253,1.71767,-0.584239,0.770013,1.27512,0.770013,1.04454
