iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,359.105,1,19.9867,27.069,20.5526,1,-0.367397,1,1,1,1
2,339.052,1,17.9404,32.4504,26.509,0.974679,-0.321419,0.974679,0.974679,0.985742,0.98818
3,324.569,1,25.2646,30.2945,27.156,0.95,-0.55378,0.95,1.04461,0.960783,0.963159
4,321.749,1,22.7125,35.4402,25.0687,0.925945,-0.459675,0.925945,1.01816,0.977293,0.938771
5,327.101,1,30.7784,31.8871,25.5841,0.9025,-0.783184,0.9025,1.14418,1.0039,0.915001
6,322.546,1,30.075,30.4104,31.1729,0.879648,-0.740018,0.879648,1.13323,0.97848,0.952258
7,310.831,1,21.2368,25.3082,33.4663,0.857375,-0.513585,0.857375,1.10453,0.953704,0.928146
8,309.925,1,32.751,26.4115,37.851,0.835666,-0.791238,0.835666,1.07657,0.929556,1.04126
9,306.252,1,25.8143,29.2852,33.5151,0.814506,-0.581565,0.814506,1.11701,0.906019,1.01776
10,305.844,1,19.2912,26.3484,24.0551,0.793882,-0.354873,0.793882,1.28895,0.883078,1.08715
11,307.492,1,19.2691,25.3292,23.3361,0.773781,-0.501511,0.773781,1.25691,0.860718,1.13498
12,295.675,1,22.1401,25.1978,21.5989,0.754188,-0.499978,0.754188,1.22509,0.838924,1.10624
13,280.395,1,15.3956,20.7433,18.383,0.735092,-0.177331,0.735092,1.19407,0.817682,1.07823
14,264.442,1,19.8495,21.2031,18.5807,0.716479,-0.376606,0.716479,1.16383,0.796978,1.05093
15,260.886,1,23.0666,27.0262,21.6832,0.698337,-0.490126,0.698337,1.13436,0.776798,1.02432
16,258.638,1,24.5901,27.2842,22.3453,0.680655,-0.538562,0.680655,1.12978,0.757129,0.998381
17,253.489,1,25.7646,28.3108,21.4622,0.66342,-0.53744,0.66342,1.10118,0.737958,0.973101
18,244.997,1,22.7331,28.6146,20.1843,0.646622,-0.455433,0.646622,1.07329,0.719273,0.953412
19,239.783,1,24.048,29.8828,23.3679,0.630249,-0.487111,0.630249,1.04612,0.70106,0.932897
20,235.806,1,28.2271,30.2403,23.0237,0.614291,-0.599943,0.614291,1.03501,0.683309,0.982071
21,228.781,1,25.1026,32.4645,23.0939,0.598737,-0.486393,0.598737,1.08327,0.701793,0.957205
22,216.842,1,22.6536,30.8377,23.0718,0.583577,-0.351389,0.583577,1.05584,0.684023,0.932968
23,219.823,1,26.6171,29.86,26.7296,0.5688,-0.590368,0.5688,1.10783,0.666703,0.909345
24,213.632,1,38.1093,30.5825,28.7313,0.554398,-0.904338,0.554398,1.13513,0.649822,0.886319
25,211.909,1,36.7232,36.9697,27.9707,0.54036,-0.868394,0.54036,1.17186,0.654384,0.863877
26,219.284,1,26.1733,30.0905,23.7406,0.526678,-0.531281,0.526678,1.22243,0.678574,0.911935
27,202.501,1,29.2401,30.9319,28.3228,0.513342,-0.610197,0.513342,1.2532,0.661392,0.888844
28,207.133,1,26.2035,37.118,25.5028,0.500344,-0.49713,0.500344,1.24525,0.644646,1.01073
29,197.067,1,27.3676,34.6701,28.0548,0.487675,-0.54996,0.487675,1.29109,0.628323,0.985135
30,189.173,1,28.9171,36.4873,28.8686,0.475327,-0.597169,0.475327,1.2584,0.616315,0.96019
31,179.822,1,27.4597,33.0895,28.7399,0.463291,-0.559271,0.463291,1.22653,0.60071,0.935878
32,179.185,1,25.6658,29.6932,28.0223,0.45156,-0.51157,0.45156,1.35179,0.5855,0.912181
33,172.28,1,26.5674,29.3026,26.3459,0.440127,-0.506898,0.440127,1.52145,0.570674,0.889084
34,171.426,1,26.1798,31.748,28.3031,0.428982,-0.535809,0.428982,1.48292,0.556225,0.897142
35,173.843,1,28.2554,29.7343,28.2165,0.41812,-0.578459,0.41812,1.44537,0.542141,0.874426
36,167.022,1,28.2451,30.8878,19.7774,0.407533,-0.601366,0.407533,1.41191,0.528413,1.00133
37,144.511,1,22.8609,32.1175,16.759,0.397214,-0.381147,0.397214,1.37616,0.515034,0.975971
38,138.707,1,27.7969,29.8036,17.647,0.387157,-0.623321,0.387157,1.34131,0.501993,0.951259
39,139.04,1,26.9291,29.4366,14.4258,0.377354,-0.593271,0.377354,1.30735,0.489282,0.927173
40,130.171,1,23.397,29.8769,13.9886,0.367799,-0.453479,0.367799,1.51575,0.476893,0.903696
41,131.928,1,29.7327,29.2625,14.6751,0.358486,-0.71332,0.358486,1.48602,0.464818,0.880814
42,124.551,1,26.5345,28.4374,12.3431,0.349409,-0.592087,0.349409,1.44839,0.453048,0.912642
43,119.752,1,23.346,30.7035,11.0445,0.340562,-0.470456,0.340562,1.48271,0.441577,0.90297
44,108.282,1,22.2733,28.7413,10.2486,0.331938,-0.434358,0.331938,1.57831,0.430396,0.928488
45,105.559,1,22.2541,29.36,8.80251,0.323534,-0.444967,0.323534,1.62789,0.419498,0.968713
46,102.911,1,21.8587,29.4659,8.32354,0.315341,-0.413152,0.315341,1.58667,0.408876,0.944184
47,94.8628,1,24.2625,30.9672,7.85153,0.307357,-0.514837,0.307357,1.61695,0.398523,0.920277
48,96.082,1,24.1177,33.548,8.52333,0.299574,-0.484725,0.299574,1.58166,0.388432,0.954552
49,86.8074,1,21.9984,33.9937,8.59517,0.291989,-0.383626,0.291989,1.63227,0.378597,0.930382
50,83.9868,1,20.5392,33.558,7.37721,0.284596,-0.311477,0.284596,1.65156,0.369011,0.906824
51,78.7091,1,19.7468,33.6493,8.11755,0.27739,-0.257128,0.27739,1.60974,0.359667,0.883863
52,66.8362,1,21.5036,32.7321,7.84299,0.270366,-0.362476,0.270366,1.75158,0.35056,0.861483
53,69.3209,1,25,33.8678,7.39096,0.26352,-0.525532,0.26352,1.85943,0.341684,0.83967
54,65.9947,1,25.6508,31.7459,7.55987,0.256848,-0.558382,0.256848,1.85151,0.333032,0.818409
55,57.4076,1,20.8102,30.6579,7.41488,0.250344,-0.370938,0.250344,1.81944,0.3246,0.797686
56,58.1425,1,20.6494,31.8706,7.83507,0.244005,-0.34046,0.244005,1.79598,0.316381,0.876715
57,63.3508,1,19.9622,32.5896,7.09456,0.237827,-0.319282,0.237827,1.79693,0.313983,0.913787
58,48.0641,1,22.0266,32.8022,7.93007,0.231805,-0.393895,0.231805,1.75143,0.306033,0.904002
59,44.0134,1,23.0994,35.3369,6.62592,0.225936,-0.435058,0.225936,1.87777,0.298284,0.903504
60,37.4762,1,23.7086,35.0282,7.02909,0.220215,-0.45174,0.220215,1.93231,0.290731,0.914626
61,32.0394,1,22.9134,32.8191,7.24828,0.214639,-0.447154,0.214639,1.95983,0.28337,0.891467
62,25.1266,1,22.9754,32.1397,7.3406,0.209204,-0.435291,0.209204,2.00908,0.276195,0.868895
63,28.3805,1,22.9382,32.5905,8.79254,0.203907,-0.434696,0.203907,2.03947,0.269202,0.846894
64,17.5521,1,21.9866,33.1586,8.06976,0.198744,-0.392789,0.198744,2.02553,0.262385,0.84044
65,11.2667,1,24.0264,34.1754,8.09613,0.193711,-0.465432,0.20403,2.02308,0.255741,0.819159
66,7.77323,1,23.7818,35.4724,7.77313,0.188807,-0.452949,0.198864,2.06682,0.249266,0.844966
67,17.4355,1,22.1438,35.1001,8.68187,0.184026,-0.381441,0.201986,2.09667,0.242954,0.866929
68,7.14535,1,23.6932,35.5461,7.83794,0.179366,-0.435549,0.196871,2.04359,0.236803,0.904634
69,-4.20728,1,22.2664,34.3263,7.7596,0.174825,-0.386516,0.191886,1.99184,0.230807,0.881728
70,-10.1731,1,23.5924,35.5363,6.28156,0.170398,-0.438357,0.205475,1.94141,0.224962,0.859402
71,-4.8499,1,21.714,35.6583,5.49354,0.166083,-0.370797,0.208996,1.97769,0.219266,0.887496
72,0.842595,1,22.1331,36.0163,5.089,0.161878,-0.381751,0.203705,1.95658,0.229371,0.95216
73,-3.79472,1,22.1678,34.8411,5.10242,0.157779,-0.416124,0.217651,1.90704,0.239975,0.928051
74,-13.4147,1,24.2797,35.8429,4.95571,0.153784,-0.477956,0.21214,1.85876,0.233899,0.904552
75,-17.971,1,24.9359,33.8284,4.83575,0.14989,-0.536942,0.206769,1.81169,0.231937,0.881648
76,-25.57,1,22.6751,32.204,4.9824,0.146095,-0.452481,0.201533,1.76582,0.226065,0.859324
77,-25.9798,1,23.4451,32.5354,4.96565,0.142396,-0.490654,0.21566,1.72111,0.220341,0.925722
78,-17.8045,1,23.6338,33.8324,5.48237,0.13879,-0.48033,0.214156,2.02576,0.237397,0.902282
79,-18.9207,1,23.8611,33.6339,6.76773,0.135276,-0.479271,0.208733,2.03315,0.263661,0.879436
80,-24.8138,1,23.5001,32.9209,6.51587,0.131851,-0.468038,0.206,1.98167,0.258187,0.857168
81,-24.9709,1,22.766,32.9712,7.54702,0.128512,-0.417127,0.212564,2.01991,0.25165,0.835464
82,-30.353,1,22.3456,32.3179,7.76601,0.125258,-0.41155,0.207182,2.14847,0.247795,0.814309
83,-35.407,1,23.9374,32.836,6.62176,0.122087,-0.476767,0.201936,2.09407,0.24152,0.793691
84,-40.4207,1,23.5361,33.0579,7.91621,0.118995,-0.467047,0.19796,2.04105,0.235405,0.773594
85,-39.0126,1,23.3849,31.7197,8.93635,0.118966,-0.459313,0.193682,1.98937,0.229444,0.816864
86,-47.4681,1,24.1061,32.5933,8.73284,0.115953,-0.48662,0.212255,1.93899,0.223635,0.796181
87,-43.3914,1,24.349,33.2839,8.56299,0.114491,-0.482185,0.206881,1.8899,0.224008,0.776021
88,-51.1753,1,23.7646,33.2357,7.73288,0.111592,-0.463071,0.201643,1.84204,0.245969,0.756372
89,-52.6299,1,23.9542,33.2773,7.53864,0.109489,-0.469264,0.196537,1.7954,0.24967,0.73722
90,-54.0182,1,24.1224,33.0573,6.96411,0.111456,-0.48785,0.200663,1.74994,0.243348,0.753637
91,-51.3536,1,25.035,32.714,7.11054,0.109638,-0.5278,0.196653,1.70563,0.242502,0.794846
92,-48.9437,1,23.5679,33.071,6.15706,0.113311,-0.463028,0.197463,1.66244,0.244724,0.820673
93,-45.2917,1,23.1105,33.0415,5.35273,0.11107,-0.455942,0.205168,1.62035,0.238528,0.872066
94,-49.7707,1,23.0952,32.418,5.76729,0.111742,-0.447784,0.208973,1.57932,0.232488,1.01562
95,-48.8379,1,22.5035,31.3602,6.20758,0.112173,-0.431821,0.203682,1.53933,0.226602,1.13416
96,-49.7577,1,23.7525,31.8224,6.15177,0.110109,-0.488893,0.200308,1.50036,0.220864,1.17642
97,-49.0073,1,23.8619,31.6336,8.5639,0.108832,-0.481081,0.205585,1.46237,0.215271,1.14663
98,-41.0174,1,22.92,32.2512,9.09628,0.113806,-0.42815,0.200379,1.60604,0.209821,1.12762
99,-41.0719,1,22.2989,31.7285,9.06864,0.114929,-0.40036,0.199565,1.56537,0.205595,1.09907
100,-51.1577,1,23.2999,31.5826,10.8074,0.112019,-0.45094,0.211058,1.53629,0.200389,1.07124
101,-60.9547,1,24.7673,32.003,10.2764,0.109183,-0.525289,0.210999,1.58101,0.20938,1.04412
102,-56.5925,1,23.3861,31.0831,10.2311,0.106211,-0.467475,0.200531,1.67806,0.203541,0.892204
103,-60.1996,1,24.2755,31.7403,10.6679,0.105234,-0.495862,0.187955,1.85682,0.183145,0.879202
104,-50.7926,1,23.8222,30.7599,10.5034,0.110199,-0.48393,0.186055,2.0452,0.174937,0.898558
105,-49.2945,1,23.9612,30.0371,9.96299,0.113145,-0.505755,0.194777,1.99066,0.156311,0.885566
106,-51.9189,1,23.4671,29.3508,11.2413,0.112261,-0.486755,0.194292,1.96442,0.159042,0.887845
107,-52.9325,1,25.3107,29.131,11.4883,0.11088,-0.555971,0.196287,2.10761,0.147603,0.867357
108,-53.1634,1,24.9387,29.3705,10.9467,0.110449,-0.541787,0.194211,1.95691,0.149224,0.961701
109,-59.8702,1,24.7079,29.8343,12.1211,0.110181,-0.519435,0.203699,1.89262,0.132752,0.873193
110,-51.0086,1,23.7495,29.1223,11.579,0.114943,-0.489749,0.197889,1.87345,0.121597,1.02226
111,-61.4086,1,22.9316,28.9614,12.9626,0.112278,-0.439767,0.206838,1.92217,0.108999,0.87328
112,-75.5724,1,22.8982,28.2175,14.2189,0.105638,-0.429988,0.205118,1.96158,0.107439,0.778815
113,-70.3959,1,23.2587,28.2622,13.4048,0.108415,-0.457556,0.180664,1.94538,0.115184,0.814249
114,-72.8797,1,24.0391,28.0739,14.1336,0.111122,-0.490336,0.1882,1.68766,0.0949877,0.837878
115,-87.3917,1,24.5789,28.2178,13.8984,0.107353,-0.51046,0.189211,1.54065,0.0886534,0.773257
116,-98.669,1,23.128,28.2176,12.8273,0.108783,-0.452658,0.176075,1.34961,0.0872858,0.688059
117,-96.6407,1,23.0287,28.2067,12.206,0.10926,-0.45799,0.173251,1.36156,0.0918729,0.620458
118,-103.703,1,24.0972,28.1774,11.5121,0.108625,-0.499784,0.177004,1.26157,0.0781962,0.660635
119,-106.449,1,25.1908,28.3551,11.4853,0.106385,-0.539975,0.187597,1.33566,0.0661262,0.686838
120,-110.062,1,24.4196,28.486,10.8311,0.107237,-0.50658,0.187334,1.32908,0.0549122,0.697987
121,-104.978,1,24.847,28.3423,11.3545,0.108178,-0.522513,0.19921,1.21617,0.0606729,0.725087
122,-112.459,1,24.6705,28.3953,10.9298,0.105741,-0.517328,0.201277,1.12827,0.0524637,0.79363
123,-114.299,1,23.9152,28.1094,9.76677,0.105692,-0.482057,0.20492,1.00519,0.058591,0.770188
124,-117.836,1,24.2782,27.7902,11.3696,0.1034,-0.511159,0.197644,0.981158,0.0597204,0.801908
125,-125.517,1,24.5682,27.8694,10.6715,0.102052,-0.510089,0.197234,0.753094,0.0658609,0.790339
126,-122.409,1,24.0478,27.7793,10.9194,0.104334,-0.492301,0.204947,0.701707,0.0587193,0.89207
