parameter,value,se_sa,rse_sa
Cl_pop,13.5018014491758,0.914774061302993,6.77520007049751
V1_pop,24.4919477835969,3.28830806879773,13.4260782272287
Q_pop,22.3615102875568,12.9795832832175,58.0443052204757
V2_pop,13.2445876451268,4.21264347783648,31.8065280000354
omega_Cl,0.258165589046007,0.0489219460732173,18.9498322584343
omega_V1,0.286850123555824,0.093687232167814,32.6606908884881
omega_Q,0.963646970589205,0.485246508311636,50.3552154597591
omega_V2,0.874732874714707,0.293711510480952,33.5772804442437
a,0.247925033014908,3.0542530310612,1231.9260358342
b,0.670494401962684,2.45699166149994,366.444768861274
c,0.325932598438778,0.63702307979893,195.446261849928
