pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-2.88935,0.0341934,-4.8796,0.00683732,-2.10756,0.0621839,All
-2.5319,0,-4.54375,0,-1.71447,0.0310919,All
-2.17446,0,-4.20791,0.00341866,-1.32137,0.0932758,All
-1.81701,0.0341934,-3.87206,0.00341866,-0.928267,0.15546,All
-1.45957,0.0683867,-3.53621,0.00341866,-0.535168,0.373103,All
-1.10213,0,-3.20036,0.00683732,-0.142068,0.808391,All
-0.744682,0.136773,-2.86452,0.0170933,0.251031,0.932758,All
-0.387237,0.20516,-2.52867,0.0170933,0.64413,0.15546,All
-0.029793,1.5387,-2.19282,0.00683732,1.03723,0.124368,All
0.327651,1.05999,-1.85697,0.0239306,1.43033,0.0621839,All
,,-1.52113,0.0239306,,,All
,,-1.18528,0.174352,,,All
,,-0.849431,0.105978,,,All
,,-0.513583,0.143584,,,All
,,-0.177736,0.861502,,,All
,,0.158112,0.902526,,,All
,,0.493959,0.328191,,,All
,,0.829806,0.12649,,,All
,,1.16565,0.150421,,,All
,,1.5015,0.0649545,,,All
,,1.83735,0.020512,,,All
,,2.1732,0.010256,,,All
,,2.50904,0.00341866,,,All
,,2.84489,0.00341866,,,All
,,3.18074,0.00341866,,,All
,,3.51659,0.0341866,,,All
,,3.85243,0.0136746,,,All
,,4.18828,0.00683732,,,All
,,4.52413,0,,,All
,,4.85998,0.010256,,,All
