pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.24843,0.240373,-3.20398,0.0104055,-1.62267,0.0836419,All
-0.790804,0.747827,-2.9833,0.020811,-1.18429,0.334568,All
-0.333182,0.373914,-2.76262,0.0104055,-0.745917,0.613374,All
0.12444,0.347206,-2.54194,0.0572303,-0.30754,0.306687,All
0.582062,0.293789,-2.32126,0.0260138,0.130836,0.195165,All
1.03968,0.133541,-2.10058,0.0260138,0.569213,0.473971,All
1.49731,0.0801244,-1.8799,0.083244,1.00759,0.223045,All
1.95493,0.0534162,-1.65921,0.109258,1.44597,0.0836419,All
2.41255,0.0534162,-1.43853,0.161285,1.88434,0.0836419,All
2.87017,0.0801244,-1.21785,0.156083,2.32272,0.111523,All
,,-0.997171,0.213313,,,All
,,-0.77649,0.306962,,,All
,,-0.555809,0.280949,,,All
,,-0.335128,0.426626,,,All
,,-0.114447,0.395409,,,All
,,0.106234,0.463045,,,All
,,0.326915,0.405815,,,All
,,0.547596,0.369395,,,All
,,0.768277,0.322571,,,All
,,0.988958,0.244529,,,All
,,1.20964,0.20811,,,All
,,1.43032,0.083244,,,All
,,1.651,0.124866,,,All
,,1.87168,0.0520275,,,All
,,2.09236,0.0676358,,,All
,,2.31304,0.0312165,,,All
,,2.53372,0.0104055,,,All
,,2.75441,0.00520275,,,All
,,2.97509,0.00520275,,,All
,,3.19577,0.00520275,,,All
