parameter,value
Cl_pop,13.4748315494173
V1_pop,25.3430502718656
beta_V1_ANTU_1,-0.310946944266312
beta_V1_logtCLCRMLMIN,-3.19354425427975
beta_V1_logtPROGDL,-2.02813594796714
beta_V1_logtSCM2,-4.01454548108645
Q_pop,23.4
beta_Q_LMP_1,0.908838639870228
beta_Q_logtAGEA,1.34261000635487
beta_Q_logtALBGDL,18.4529404919691
beta_Q_logtPROGDL,-18.326083290282
V2_pop,3.20483386782097
beta_V2_SEXF_1,4.23452001672538
beta_V2_logtHCM,32.6290295579871
omega_Cl,0.256896958768235
omega_V1,0.539311241485907
omega_Q,2.43679768403368e-8
omega_V2,9.43222411337494e-8
a,1.4150898614531
b,0.0444290747914638
