rep,ID,eta_Cl_simulated,eta_V1_simulated,eta_Q_simulated,eta_V2_simulated,split,color,filter
0,1,0.337691,-0.0238185,0.124918,1.24572,All,#4682B4,0
1,1,0.345573,-0.113145,0.274218,1.2755,All,#4682B4,0
2,1,0.284042,-0.00560094,0.260025,1.24833,All,#4682B4,0
3,1,0.278743,-0.365888,0.247135,1.19333,All,#4682B4,0
4,1,0.253174,-0.0321564,0.422556,0.708002,All,#4682B4,0
5,1,0.208894,-0.350146,0.531479,1.27368,All,#4682B4,0
6,1,0.28031,-0.182179,0.525695,0.901403,All,#4682B4,0
7,1,0.327645,-0.118758,0.506426,1.07177,All,#4682B4,0
8,1,0.351999,-0.0282957,-0.139842,0.966668,All,#4682B4,0
9,1,0.363978,-0.0554271,0.242457,1.05,All,#4682B4,0
0,2,0.192118,-0.186648,0.0760083,-0.350833,All,#4682B4,0
1,2,0.149031,-0.22339,-0.389554,0.210413,All,#4682B4,0
2,2,0.198023,-0.0707299,-0.674166,-0.285421,All,#4682B4,0
3,2,0.241015,-0.0770844,-0.407785,-0.62042,All,#4682B4,0
4,2,0.252331,-0.178257,-0.329409,-0.342787,All,#4682B4,0
5,2,0.246162,-0.197504,-0.442549,-0.0620064,All,#4682B4,0
6,2,0.292945,0.0208787,-1.53111,-0.530152,All,#4682B4,0
7,2,0.195009,-0.220487,-0.216986,-0.401049,All,#4682B4,0
8,2,0.236044,0.0420071,-0.969381,-0.659843,All,#4682B4,0
9,2,0.16744,-0.0501257,-1.45865,-0.418107,All,#4682B4,0
0,3,0.312487,0.0290445,0.698549,-0.125311,All,#4682B4,0
1,3,0.335428,0.0919962,0.663245,-0.384765,All,#4682B4,0
2,3,0.28219,0.188393,-0.716415,-0.689301,All,#4682B4,0
3,3,0.20068,-0.340611,1.00364,0.340375,All,#4682B4,0
4,3,0.267806,0.262214,-0.484992,-0.163151,All,#4682B4,0
5,3,0.299607,0.431872,-1.89621,0.377504,All,#4682B4,0
6,3,0.122941,0.240157,0.629403,-0.700554,All,#4682B4,0
7,3,0.206178,-0.0378095,0.969462,0.0112635,All,#4682B4,0
8,3,0.265072,-0.0402644,0.621035,-0.138844,All,#4682B4,0
9,3,0.288926,0.35704,-2.89021,-1.11832,All,#4682B4,0
0,4,-0.100206,-0.286988,0.571681,-0.245598,All,#4682B4,0
1,4,-0.098267,-0.353697,0.275921,-0.108684,All,#4682B4,0
2,4,-0.0328806,-0.0393104,-0.368993,-0.366289,All,#4682B4,0
3,4,-0.0879329,0.0125356,-0.219694,-0.755407,All,#4682B4,0
4,4,-0.166305,-0.0149579,-0.170769,-0.34106,All,#4682B4,0
5,4,-0.0686659,-0.0484088,0.68073,-0.583134,All,#4682B4,0
6,4,-0.109929,-0.144228,0.150045,-0.48138,All,#4682B4,0
7,4,-0.156968,-0.31211,0.326392,-0.0965244,All,#4682B4,0
8,4,-0.0609434,-0.0223512,-0.299903,-0.697422,All,#4682B4,0
9,4,-0.0940103,0.0268614,0.378026,-0.723077,All,#4682B4,0
0,5,-0.154395,-0.116969,-1.71051,0.629829,All,#4682B4,0
1,5,-0.158173,-0.0723475,-1.43373,1.00148,All,#4682B4,0
2,5,-0.140676,-0.0290837,-2.1373,0.417281,All,#4682B4,0
3,5,-0.223284,-0.206329,-1.5519,0.250283,All,#4682B4,0
4,5,-0.127906,-0.164363,-1.8056,0.612432,All,#4682B4,0
5,5,-0.0762873,-0.165565,-1.44446,0.185401,All,#4682B4,0
6,5,-0.17163,-0.149747,-1.60452,0.61655,All,#4682B4,0
7,5,-0.156444,-0.277331,-1.19617,0.286927,All,#4682B4,0
8,5,-0.148954,-0.202789,-1.53599,0.865369,All,#4682B4,0
9,5,-0.186161,-0.182039,-1.10042,1.20551,All,#4682B4,0
0,6,0.140215,0.0980045,0.11473,-0.504431,All,#4682B4,0
1,6,0.122632,0.05149,0.0582021,-0.588469,All,#4682B4,0
2,6,-0.00670155,0.382153,-1.48337,1.11098,All,#4682B4,0
3,6,0.0748403,0.0605741,-0.51997,-0.53609,All,#4682B4,0
4,6,0.0732885,0.28165,-1.24635,-0.229449,All,#4682B4,0
5,6,0.119384,0.252552,-1.01394,0.359945,All,#4682B4,0
6,6,0.042439,0.0116101,1.0721,-0.0843169,All,#4682B4,0
7,6,0.0753819,0.119658,-1.75533,-0.561286,All,#4682B4,0
8,6,0.13574,0.229017,0.487228,-1.11146,All,#4682B4,0
9,6,0.0330751,0.0916798,-0.00135887,-0.830008,All,#4682B4,0
0,7,-0.481328,0.113773,1.74237,1.00664,All,#4682B4,0
1,7,-0.433565,0.686472,1.49041,0.800655,All,#4682B4,0
2,7,-0.457529,0.502234,1.20663,0.436325,All,#4682B4,0
3,7,-0.479904,0.674851,0.813026,0.418585,All,#4682B4,0
4,7,-0.434247,0.701245,0.426927,-0.213008,All,#4682B4,0
5,7,-0.402873,0.663822,-0.725892,0.37473,All,#4682B4,0
6,7,-0.411447,0.489983,1.08457,-0.0671733,All,#4682B4,0
7,7,-0.368447,0.62021,0.318618,0.33238,All,#4682B4,0
8,7,-0.402729,0.687609,0.153098,0.00811619,All,#4682B4,0
9,7,-0.430336,0.578874,0.988039,0.836774,All,#4682B4,0
0,8,-0.325705,-0.240761,1.52696,-0.457649,All,#4682B4,0
1,8,-0.375128,0.0374177,-0.0985815,-1.88094,All,#4682B4,0
2,8,-0.336878,-0.128395,1.18376,-0.661871,All,#4682B4,0
3,8,-0.304467,-0.126786,-0.167995,-0.730062,All,#4682B4,0
4,8,-0.302805,-0.0208105,2.21117,-1.01128,All,#4682B4,0
5,8,-0.392745,-0.203114,-0.299143,-0.655611,All,#4682B4,0
6,8,-0.33815,-0.263547,1.10895,-0.382161,All,#4682B4,0
7,8,-0.327317,-0.216611,-0.716426,-0.547658,All,#4682B4,0
8,8,-0.299844,-0.191727,0.556484,-0.538421,All,#4682B4,0
9,8,-0.347074,0.107367,-0.96924,-1.52006,All,#4682B4,0
0,9,0.337622,0.154951,-0.15375,0.548909,All,#4682B4,0
1,9,0.284797,-0.352363,0.906215,0.628957,All,#4682B4,0
2,9,0.305866,-0.222029,0.515446,0.124734,All,#4682B4,0
3,9,0.285475,-0.377322,1.18125,0.53763,All,#4682B4,0
4,9,0.31316,0.0891058,0.221664,0.329095,All,#4682B4,0
5,9,0.37092,-0.434897,0.716113,0.555577,All,#4682B4,0
6,9,0.307826,-0.0659404,0.235646,0.233724,All,#4682B4,0
7,9,0.288229,0.0664874,0.255926,-0.516067,All,#4682B4,0
8,9,0.391324,-0.142519,0.382269,-0.00698003,All,#4682B4,0
9,9,0.338646,-0.170812,0.69816,0.061822,All,#4682B4,0
0,10,0.268438,-0.267842,1.23289,0.373111,All,#4682B4,0
1,10,0.412922,0.22729,-0.0731928,-0.562502,All,#4682B4,0
2,10,0.30421,0.26844,-0.251888,0.390628,All,#4682B4,0
3,10,0.327408,0.367101,-1.56516,0.329207,All,#4682B4,0
4,10,0.396288,0.308554,0.752727,-0.371713,All,#4682B4,0
5,10,0.405432,0.180076,0.124084,-0.215719,All,#4682B4,0
6,10,0.314713,0.165626,-0.375259,-0.0229717,All,#4682B4,0
7,10,0.372354,0.221296,-0.553217,-0.596472,All,#4682B4,0
8,10,0.436211,0.336641,0.751469,-1.62052,All,#4682B4,0
9,10,0.325273,0.306128,-0.945765,-0.692817,All,#4682B4,0
0,11,0.0853962,-0.142774,0.0497222,1.04414,All,#4682B4,0
1,11,0.143186,0.0806153,-0.101491,1.00187,All,#4682B4,0
2,11,0.154043,0.154717,-0.152503,0.671814,All,#4682B4,0
3,11,0.113091,0.325062,-0.481429,1.35451,All,#4682B4,0
4,11,0.135862,-0.0397865,0.0757257,1.65158,All,#4682B4,0
5,11,0.180446,0.0547392,0.0662255,0.898682,All,#4682B4,0
6,11,0.250644,0.0904764,-0.363148,0.785383,All,#4682B4,0
7,11,0.159673,0.175279,-0.320105,1.00955,All,#4682B4,0
8,11,0.102714,0.227091,-0.366584,1.16956,All,#4682B4,0
9,11,0.148594,0.00137119,-0.240777,1.02573,All,#4682B4,0
0,12,0.050414,0.0706226,-1.26041,-1.27835,All,#4682B4,0
1,12,0.138783,-0.0543887,-0.855602,-1.01079,All,#4682B4,0
2,12,0.120372,-0.0893566,-0.345507,-1.14234,All,#4682B4,0
3,12,0.0138764,-0.058163,-1.34156,-0.382507,All,#4682B4,0
4,12,0.0372681,-0.0173887,-2.20525,-0.900172,All,#4682B4,0
5,12,0.0612921,-0.281662,1.02322,-0.932337,All,#4682B4,0
6,12,0.123859,-0.0798152,-1.00806,-1.00816,All,#4682B4,0
7,12,0.111319,0.0765185,-2.45463,-0.993063,All,#4682B4,0
8,12,0.0443337,-0.182877,-0.736484,-0.344661,All,#4682B4,0
9,12,0.0953257,-0.207293,0.327602,-0.913394,All,#4682B4,0
0,13,-0.192883,0.238644,1.20382,1.13155,All,#4682B4,0
1,13,-0.16414,-0.143078,1.11538,1.38499,All,#4682B4,0
2,13,-0.189544,0.355764,0.734763,1.75159,All,#4682B4,0
3,13,-0.0785387,0.409247,0.810207,1.43667,All,#4682B4,0
4,13,-0.164091,0.660382,0.0852775,1.25342,All,#4682B4,0
5,13,-0.167664,0.478158,0.947587,0.666801,All,#4682B4,0
6,13,-0.131409,-0.244231,1.62527,1.50183,All,#4682B4,0
7,13,-0.104819,0.367281,0.765205,0.895337,All,#4682B4,0
8,13,-0.171512,0.368002,0.948132,0.916393,All,#4682B4,0
9,13,-0.133758,-0.0266559,0.994187,1.37856,All,#4682B4,0
0,14,-0.252527,0.0395157,0.111503,-0.657422,All,#4682B4,0
1,14,-0.239855,0.0825843,0.126709,-0.881978,All,#4682B4,0
2,14,-0.29633,-0.141692,0.699709,-0.318954,All,#4682B4,0
3,14,-0.293985,0.0503237,-0.389618,-0.359023,All,#4682B4,0
4,14,-0.203371,0.0943778,0.387201,-0.903783,All,#4682B4,0
5,14,-0.259196,-0.122939,0.682519,-0.304144,All,#4682B4,0
6,14,-0.318361,-0.0710671,0.456766,-0.0835508,All,#4682B4,0
7,14,-0.265067,-0.0686647,0.523797,0.0119183,All,#4682B4,0
8,14,-0.273226,0.164559,0.118267,-0.895607,All,#4682B4,0
9,14,-0.252537,-0.331715,1.94449,0.00526473,All,#4682B4,0
0,15,-0.24632,-0.325438,0.671832,-1.78194,All,#4682B4,0
1,15,-0.273373,-0.248816,0.534273,-2.39135,All,#4682B4,0
2,15,-0.286643,-0.397302,1.54353,-1.17219,All,#4682B4,0
3,15,-0.273048,-0.652492,0.396466,-0.479661,All,#4682B4,0
4,15,-0.310776,-0.39677,0.337118,-1.30501,All,#4682B4,0
5,15,-0.259995,-0.390658,0.779418,-1.83292,All,#4682B4,0
6,15,-0.269461,-0.390468,-1.57652,-1.25325,All,#4682B4,0
7,15,-0.294875,-0.596572,0.454149,-0.796839,All,#4682B4,0
8,15,-0.249181,-0.349213,-0.609652,-1.38307,All,#4682B4,0
9,15,-0.297828,-0.335077,-1.04285,-1.48214,All,#4682B4,0
