Cl_pop,14.288,0.33769,-0.56721,0.13105,-0.39858,0.0024429,0.0025301,-0.021486,-0.0030652,0.012613,-0.00070896
beta_Cl_logtWTKG,0.33769,0.19201,-0.01328,0.016208,-0.028117,0.00012269,-0.00067969,0.00013759,0.0030918,-0.0021835,0.0001587
beta_Cl_tSCRMGDL,-0.56721,-0.01328,0.024663,-0.0021948,0.0071728,-9.8045e-5,-0.00016273,0.00066335,0.00045452,-0.00040867,4.4917e-5
V1_pop,0.13105,0.016208,-0.0021948,5.5773,-2.6557,-0.000955,0.021476,-0.1818,0.13879,0.0012272,0.0031635
V2_pop,-0.39858,-0.028117,0.0071728,-2.6557,17.553,-0.00095278,-0.027758,0.44434,-0.33153,-0.12674,-0.0041286
omega_Cl,0.0024429,0.00012269,-9.8045e-5,-0.000955,-0.00095278,0.0013349,-3.3679e-5,0.00011522,-0.00018239,-3.2572e-5,-1.8153e-5
omega_V1,0.0025301,-0.00067969,-0.00016273,0.021476,-0.027758,-3.3679e-5,0.0077048,-0.0087815,-0.0050419,0.0026814,-0.00023806
omega_Q,-0.021486,0.00013759,0.00066335,-0.1818,0.44434,0.00011522,-0.0087815,0.094137,-0.0042299,-0.013726,0.00017371
omega_V2,-0.0030652,0.0030918,0.00045452,0.13879,-0.33153,-0.00018239,-0.0050419,-0.0042299,0.08987,-0.0073134,0.0010071
a,0.012613,-0.0021835,-0.00040867,0.0012272,-0.12674,-3.2572e-5,0.0026814,-0.013726,-0.0073134,0.072744,-0.002356
b,-0.00070896,0.0001587,4.4917e-5,0.0031635,-0.0041286,-1.8153e-5,-0.00023806,0.00017371,0.0010071,-0.002356,0.00024127
