Cl_pop,7.5277,-6.6664,-0.024662,-0.11347,0.030581,-0.0091857,0.012753,0.0036593,0.0057712,-4.2869e-5
beta_Cl_tSCRMGDL,-6.6664,6.4966,0.029982,0.02075,-0.012242,0.0043433,-0.0051777,0.00065573,-0.0061401,0.00030685
V1_pop,-0.024662,0.029982,6.4382,-3.7059,-0.0038237,0.21352,-0.48111,-0.001906,0.01734,-0.0044719
V2_pop,-0.11347,0.02075,-3.7059,18.913,-0.020838,-0.29796,0.93615,-0.04885,-0.12636,0.0094119
omega_Cl,0.030581,-0.012242,-0.0038237,-0.020838,0.36788,-0.0033515,0.0076249,0.0026436,-0.0043914,4.4565e-5
omega_V1,-0.0091857,0.0043433,0.21352,-0.29796,-0.0033515,0.041676,-0.073198,-0.026512,0.010215,-0.0014505
omega_Q,0.012753,-0.0051777,-0.48111,0.93615,0.0076249,-0.073198,0.23098,0.04226,-0.025056,0.0030967
omega_V2,0.0036593,0.00065573,-0.001906,-0.04885,0.0026436,-0.026512,0.04226,0.090834,-0.018614,0.0016387
a,0.0057712,-0.0061401,0.01734,-0.12636,-0.0043914,0.010215,-0.025056,-0.018614,0.074256,-0.0026312
b,-4.2869e-5,0.00030685,-0.0044719,0.0094119,4.4565e-5,-0.0014505,0.0030967,0.0016387,-0.0026312,0.00027344
