iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,681.451,1,20.56,24.431,12.7157,1,0.3,-0.410671,1,1,1,1
2,658.854,1,26.3911,20.8241,13.115,0.95,0.285,-0.584175,0.974679,0.974679,0.974679,0.974679
3,648.207,1,25.1506,20.7293,13.7947,0.9025,0.27075,-0.558559,0.95,0.95,0.95,0.95
4,639.826,1,24.7953,20.2827,15.4091,0.857375,0.257212,-0.543545,0.925945,0.963725,0.925945,0.925945
5,636.249,1,22.9197,19.27,14.019,0.814506,0.244352,-0.4906,0.9025,0.939323,0.9025,0.9025
6,629.89,1,22.3992,18.8893,13.9184,0.773781,0.232134,-0.471917,0.879648,0.915539,0.879648,0.879648
7,622.999,1,24.2149,18.2842,14.1079,0.735092,0.220528,-0.5504,0.857375,0.976341,0.857375,0.857375
8,614.794,1,25.8627,18.2443,15.1098,0.698337,0.209501,-0.603754,0.835666,0.951619,0.835666,0.835666
9,610.153,1,27.4278,19.2908,14.1772,0.66342,0.199026,-0.673978,0.814506,0.927524,0.814506,0.906935
10,614.399,1,24.9517,18.0682,12.0462,0.630249,0.189075,-0.60589,0.793882,0.904038,0.793882,0.883971
11,612.153,1,25.8545,19.1977,13.9248,0.598737,0.179621,-0.606821,0.773781,0.907299,0.773781,0.861588
12,605.327,1,26.0181,18.1209,14.7948,0.5688,0.17064,-0.618153,0.754188,0.944161,0.754188,0.839772
13,590.203,1,25.4589,18.6206,14.0885,0.54036,0.162108,-0.595771,0.735092,0.920255,0.735092,0.818509
14,587.871,1,25.7506,17.8616,15.2658,0.513342,0.154003,-0.610188,0.716479,0.958811,0.716479,0.797784
15,581.752,1,25.2333,18.4292,14.8101,0.487675,0.146302,-0.59592,0.698337,0.934534,0.698337,0.777583
16,572.47,1,25.7463,17.9858,15.4907,0.463291,0.138987,-0.606569,0.680655,0.940013,0.680655,0.757894
17,569.5,1,24.5349,18.2178,15.0536,0.440127,0.132038,-0.559578,0.66342,0.916211,0.66342,0.738704
18,564.07,1,25.2276,18.7878,14.8681,0.41812,0.125436,-0.583472,0.646622,0.899367,0.646622,0.72
19,541.223,1,24.8526,18.798,16.3501,1.07669,0.110586,-0.56838,0.630249,0.998583,0.630249,0.701769
20,540.826,1,26.2833,18.2423,16.3334,1.02286,0.105056,-0.628814,0.614291,0.973298,0.614291,0.759247
21,530.174,1,28.036,19.3863,16.5654,0.971715,0.0998036,-0.682834,0.598737,1.03342,0.598737,0.740023
22,524.49,1,26.7858,18.8192,16.0479,0.923129,0.0948134,-0.655368,0.583577,1.04864,0.583577,0.744327
23,525.201,1,26.2502,18.7828,15.9783,1.35896,0.0793347,-0.629948,0.5688,1.14517,0.5688,0.74846
24,516.023,1,26.9024,19.4927,14.5213,1.29101,0.075368,-0.649174,0.554398,1.11617,0.554398,0.729508
25,511.044,1,26.2013,19.2299,15.0594,1.47696,0.0655823,-0.61668,0.54036,1.08791,0.54036,0.726014
26,511.454,1,27.6025,19.2459,13.6174,1.51786,0.0655584,-0.669835,0.526678,1.06036,0.526678,0.756451
27,510.673,1,25.9363,19.8276,14.2285,1.64902,0.0599745,-0.61531,0.513342,1.03352,0.513342,0.751768
28,511.962,1,25.8727,19.9444,12.0653,1.58749,0.061242,-0.619689,0.500344,1.08413,0.500344,0.78179
29,512.032,1,27.3298,19.4959,12.9938,1.77591,0.0507072,-0.65357,0.487675,1.07661,0.487675,0.828999
30,507.248,1,26.9888,19.7215,13.9232,1.72358,0.0552554,-0.649974,0.475327,1.06273,0.475327,0.808008
31,506.225,1,26.3363,20.3952,14.4452,1.61308,0.0583526,-0.619048,0.463291,1.03582,0.463291,0.855905
32,498.409,1,26.1504,19.8444,12.9383,1.58592,0.0552169,-0.624515,0.45156,1.00959,0.45156,0.834233
33,498.432,1,27.6988,20.4695,12.2471,1.72927,0.0480853,-0.659331,0.440127,1.04501,0.440127,0.81311
34,485.97,1,27.4251,21.1218,12.5309,1.64281,0.045681,-0.661028,0.428982,1.01855,0.428982,0.82594
