iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,683.773,1,6.75429,13.0769,23.8987,13.1157,1,0.3,1,1,1,1
2,626.032,1,13.6964,14.207,24.3965,14.9604,0.994936,0.201757,0.300882,1.05114,0.663149,0.766978
3,579.932,1,13.935,13.4016,24.9703,15.7563,1.41254,0.155139,0.245088,0.941664,0.541082,0.605979
4,549.132,1,13.5542,12.5168,26.7167,16.0781,1.50251,0.124724,0.243891,0.94259,0.406794,0.545091
5,526.465,1,13.4146,12.4122,26.4652,14.739,1.46974,0.105428,0.257119,0.968066,0.352314,0.512524
6,519.044,1,13.4831,11.1356,26.4317,14.7404,1.52586,0.0910625,0.251965,1.11019,0.330244,0.581387
7,514.872,1,13.5454,9.4437,26.49,14.3433,1.47908,0.0844781,0.264272,1.16165,0.321266,0.651244
8,508.917,1,13.5657,10.6466,27.2794,13.3752,1.68852,0.0666895,0.266088,1.36869,0.301094,0.638231
9,505.214,1,13.5645,9.82183,28.0877,13.6375,1.726,0.0608207,0.262105,1.29396,0.311642,0.689093
10,498.877,1,13.3609,9.04422,27.6683,12.9281,1.66667,0.059348,0.253393,1.33156,0.297865,0.685833
11,507.274,1,13.4216,10.2833,28.0576,15.019,1.74344,0.0603598,0.266965,1.35626,0.296596,0.704121
12,499.567,1,13.366,10.8498,27.8059,13.7243,1.79851,0.0518354,0.264142,1.39358,0.294136,0.663899
13,501.894,1,13.642,11.1492,27.3821,12.0171,1.79846,0.0516357,0.269584,1.33121,0.295865,0.775389
14,495.478,1,13.6426,10.8072,27.2046,12.0294,1.6734,0.0503189,0.269943,1.28746,0.288571,0.895671
15,488.884,1,13.6191,10.3148,27.4692,12.5932,1.51144,0.0550343,0.272065,1.18104,0.280573,0.951095
16,487.158,1,13.5531,11.1565,27.6345,13.0852,1.47823,0.0526566,0.273331,1.21303,0.302799,0.974679
17,487.902,1,13.6758,10.6354,27.2632,12.6065,1.51675,0.0516708,0.266933,1.2491,0.310184,0.930152
18,482.594,1,13.5885,11.6399,27.1133,12.9637,1.60403,0.0470282,0.261302,1.19038,0.277892,0.925456
19,484.074,1,13.5665,12.6877,26.6464,11.5732,1.55379,0.0499374,0.253846,1.24681,0.269751,0.973991
20,481.102,1,13.626,13.4296,26.3823,12.939,1.51812,0.0486014,0.26975,1.33225,0.243551,0.99768
21,478.466,1,13.6079,13.7191,26.6838,13.6492,1.54391,0.0475494,0.266121,1.28307,0.244086,0.943862
22,464.712,1,13.4967,12.1433,26.4957,13.9716,1.40189,0.0479392,0.262394,1.29521,0.227662,0.900757
23,471.141,1,13.4891,14.7321,26.0603,13.8866,1.4838,0.046029,0.268503,1.30657,0.223538,0.976522
24,461.04,1,13.6442,13.5153,26.0898,14.0914,1.4732,0.0395411,0.264541,1.4049,0.240426,0.868265
25,467.285,1,13.5612,13.9496,25.9322,14.8232,1.55162,0.0414653,0.265691,1.40721,0.228526,0.816081
26,471.179,1,13.5766,12.9258,25.876,15.2843,1.54513,0.0441273,0.265543,1.49235,0.217769,0.831075
27,472.089,1,13.5463,12.3237,25.8161,16.892,1.54514,0.0458112,0.265363,1.45383,0.218416,0.830337
28,475.439,1,13.5082,11.4076,26.4249,15.7898,1.38763,0.0540887,0.258203,1.45094,0.233676,0.88174
29,482.218,1,13.6122,11.7386,26.1833,15.3064,1.48161,0.0505248,0.26576,1.73392,0.228605,0.866746
30,475.592,1,13.599,11.716,26.2213,16.3454,1.43163,0.0495737,0.255378,1.7876,0.225065,0.849224
31,474.043,1,13.5331,12.5068,25.9997,18.1412,1.40751,0.0479253,0.265564,1.58344,0.231296,0.967646
32,466.861,1,13.4092,14.2094,25.4856,17.3187,1.44025,0.0452757,0.253748,1.60786,0.219973,0.855631
33,463.403,1,13.5355,13.2956,25.8979,16.0774,1.34964,0.0494222,0.260985,1.59169,0.200386,0.856508
34,471.521,1,13.5562,12.7881,25.9247,15.9478,1.52968,0.0452533,0.264728,1.5281,0.210965,0.834722
35,480.389,1,13.5462,14.2597,25.6827,15.3266,1.5017,0.0494105,0.266325,1.64154,0.221752,0.880286
36,482.469,1,13.4196,14.4772,25.3478,15.1075,1.50168,0.0502942,0.249052,1.64505,0.221895,0.977017
37,469.2,1,13.566,16.9562,25.435,14.6245,1.40616,0.0482734,0.265588,1.59363,0.223052,0.837714
38,464.639,1,13.4366,16.6876,25.2279,15.7396,1.50624,0.0416648,0.253913,1.44443,0.226459,0.851909
39,463.887,1,13.49,15.9146,24.9696,15.3715,1.57144,0.0424659,0.258497,1.25464,0.208624,0.831218
40,463.715,1,13.505,21.3875,24.9359,14.2625,1.60596,0.0379535,0.268184,1.34159,0.216008,0.8111
41,475.879,1,13.4105,21.8864,24.6448,14.2837,1.60609,0.0439807,0.258714,1.39432,0.246868,0.832657
42,478.406,1,13.5001,19.0697,24.2512,14.0263,1.71623,0.0387304,0.264442,1.43469,0.234859,0.831672
43,475.862,1,13.6463,18.9731,24.1879,13.7673,1.56956,0.0442118,0.265183,1.53062,0.23922,0.82153
44,470.944,1,13.4475,16.9976,23.8857,14.3905,1.51237,0.0442321,0.266283,1.51782,0.223787,0.836418
45,464.419,1,13.4476,17.1984,23.8791,15.6737,1.39853,0.0501031,0.261302,1.41429,0.215966,0.776656
46,464.149,1,13.3471,15.1593,23.7034,16.0657,1.45423,0.0440074,0.265379,1.43171,0.237065,0.786431
47,461.38,1,13.4436,16.1991,24.1756,15.1548,1.45417,0.0419756,0.267381,1.3854,0.236291,0.847648
48,465.209,1,13.5351,15.9417,24.2512,16.2701,1.49454,0.0404898,0.258157,1.41434,0.241596,0.907633
49,474.553,1,13.5329,16.1267,24.3798,15.8455,1.44426,0.0476031,0.255247,1.53062,0.244864,0.92381
50,480.411,1,13.4865,14.6006,24.9544,14.4392,1.51848,0.0478707,0.266431,1.58709,0.242688,0.852291
51,476.879,1,13.6082,14.3883,25.0923,14.5781,1.56515,0.0442329,0.265256,1.63786,0.231001,0.825768
52,478.216,1,13.5512,14.7091,25.0115,14.5198,1.53656,0.0451824,0.259761,1.69414,0.238412,0.843148
53,488.993,1,13.4958,15.499,24.9175,14.3527,1.6365,0.0447857,0.262365,1.71791,0.263473,0.839186
54,476.126,1,13.5226,17.7381,24.8739,15.2069,1.62608,0.0414582,0.264382,1.47224,0.255963,0.780133
55,471.251,1,13.44,17.9051,24.5624,15.2644,1.49943,0.0477159,0.25823,1.51708,0.217747,0.801108
56,475.989,1,13.5667,19.391,24.2689,16.4952,1.602,0.0445815,0.262239,1.52301,0.211511,0.849301
57,480.411,1,13.5643,17.7882,24.8861,15.3951,1.6783,0.0429013,0.266606,1.6691,0.210427,0.794377
58,481.517,1,13.6181,19.9613,24.5155,15.1522,1.58037,0.049088,0.263202,1.54744,0.220177,0.837922
59,478.786,1,13.4521,17.8506,25.1511,13.7419,1.58035,0.0483203,0.251484,1.57406,0.222984,0.78866
60,485.757,1,13.5906,18.7404,25.39,14.7026,1.58036,0.049583,0.258126,1.71609,0.216416,0.89431
61,485.446,1,13.589,16.2035,24.7564,14.2581,1.70908,0.0455049,0.268227,1.69143,0.205881,0.769884
62,482.118,1,13.4989,17.1832,24.6003,13.9473,1.60738,0.0471505,0.266165,1.69856,0.216241,0.777269
63,491.173,1,13.5778,16.4192,24.9709,14.9989,1.75832,0.0462127,0.265518,1.57077,0.223916,0.810502
64,482.648,1,13.5206,14.1568,25.4158,16.1485,1.64986,0.0469864,0.269215,1.56674,0.217343,0.772591
65,474.538,1,13.5383,16.2509,25.0488,15.4642,1.6262,0.0459914,0.26057,1.50099,0.200641,0.764294
66,474.307,1,13.3308,16.6858,25.7141,13.7562,1.60289,0.0482712,0.259268,1.47062,0.199982,0.73978
67,485.188,1,13.5049,15.6312,25.1002,14.6381,1.66654,0.0504155,0.259594,1.5196,0.206093,0.792728
68,472.968,1,13.5141,16.3522,25.0717,15.3662,1.53632,0.0493387,0.265152,1.52984,0.184929,0.816753
69,470.199,1,13.5845,17.4768,24.7695,14.0492,1.59696,0.0467157,0.265917,1.42124,0.182934,0.786588
70,471.2,1,13.5298,16.8849,25.2481,13.2583,1.55193,0.0479923,0.266062,1.42722,0.196425,0.79079
71,468.401,1,13.4991,17.5246,25.207,13.9288,1.48643,0.0473459,0.259052,1.41959,0.210341,0.836885
72,467.36,1,13.5448,20.0953,25.2504,14.7455,1.60989,0.0414709,0.262536,1.44426,0.216346,0.737499
73,466.83,1,13.5265,21.5089,24.5707,13.6189,1.53526,0.0430705,0.253698,1.38513,0.221761,0.856508
74,468.398,1,13.6414,23.0958,23.8637,14.8111,1.51911,0.0472631,0.270913,1.4078,0.199031,0.806265
75,474.098,1,13.4263,22.936,23.0516,14.934,1.57893,0.0454624,0.258069,1.4838,0.193686,0.90148
76,471.361,1,13.469,25.1344,23.132,15.6871,1.5397,0.0440444,0.256679,1.46312,0.203507,0.953799
77,475.415,1,13.3759,24.1832,23.3954,15.0529,1.63994,0.0422552,0.252184,1.46136,0.203722,0.927231
