parameter,value
Cl_pop,13.5129870675418
V1_pop,25.0055673328757
beta_V1_ANTU_1,-0.222113641495977
beta_V1_logtCLCRMLMIN,-1.39234979159195
beta_V1_logtPROGDL,-0.458891194516577
Q_pop,23.4
beta_Q_LMP_1,0.920651534174615
beta_Q_logtAGEA,1.45609238574806
beta_Q_logtALBGDL,18.3367767768837
beta_Q_logtPROGDL,-18.1598820390167
V2_pop,2.60909338270222
beta_V2_SEXF_1,4.87702326758538
beta_V2_logtHCM,43.2520192236947
beta_V2_logtRAL,0.217393585599566
beta_V2_logtSCM2,-1.9664004481899
omega_Cl,0.259762461441427
omega_V1,0.0963146930177534
omega_Q,3.49556535920878e-8
omega_V2,4.50842001515699e-8
a,1.32644679638368
b,0.0426658462974768
