iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,617.873,1,13.509,23.899,13.116,1,0.3,1,1,1,1
2,569.726,1,20.8346,40.7212,15.7096,1.27235,0.160375,0.473908,0.94935,0.596294,1.09274
3,540.99,1,20.8946,41.6369,20.5558,1.28084,0.128397,0.46173,1.0886,0.538587,1.09543
4,518.33,1,20.6777,42.334,21.8279,1.35481,0.102503,0.460556,1.05667,0.474558,1.18101
5,507.237,1,20.3916,43.3671,22.7403,1.37273,0.0897467,0.46294,1.12986,0.447472,1.24003
6,497.928,1,20.403,42.3536,23.8764,1.44148,0.0817494,0.45491,0.913555,0.434672,1.31454
7,485.694,1,20.4063,42.9471,20.9228,1.39427,0.0734929,0.456076,0.901328,0.409059,1.47366
8,485.279,1,20.4666,42.0461,20.2764,1.42441,0.0694103,0.46828,0.930582,0.415034,1.60271
9,481.447,1,20.4848,41.8236,20.7539,1.45109,0.0658781,0.47295,0.918608,0.410842,1.55251
10,473.84,1,20.4587,43.2389,20.1116,1.38231,0.0624731,0.475978,1.00022,0.386663,1.63811
11,467.545,1,20.4593,42.6449,21.9625,1.41948,0.0560407,0.464574,1.04265,0.390192,1.56009
12,459.527,1,20.4518,42.9924,24.945,1.35271,0.0564491,0.461726,0.860668,0.397263,1.56404
13,461.154,1,20.4913,42.4138,23.2735,1.40773,0.0529722,0.462551,0.993279,0.391345,1.55351
14,455.355,1,20.4221,41.624,20.6371,1.37896,0.0497225,0.460794,0.888632,0.414237,1.7501
15,452.324,1,20.3393,41.3997,19.7506,1.35129,0.047938,0.466944,0.938376,0.420177,1.77825
16,453.932,1,20.5473,41.8673,20.0158,1.35133,0.0507402,0.466946,0.942168,0.41231,1.67257
17,456.057,1,20.4411,42.5468,17.8963,1.35136,0.0523991,0.466983,0.868674,0.410058,1.69695
18,453.03,1,20.3148,42.5386,16.5488,1.32713,0.0516908,0.464168,0.801249,0.406291,1.83668
19,450.735,1,20.618,42.0784,18.9703,1.34673,0.0495578,0.466008,0.771215,0.408531,1.86135
20,453.957,1,20.3889,41.0646,21.1346,1.34675,0.050345,0.468659,0.84154,0.430684,1.7741
21,455.456,1,20.3923,41.7731,19.924,1.42268,0.048326,0.467954,0.798323,0.42676,1.75437
22,455.769,1,20.4401,41.11,19.6496,1.42267,0.0473237,0.459747,0.860946,0.40478,1.86677
23,454.936,1,20.2457,42.0029,18.645,1.4622,0.0462172,0.461549,0.817044,0.394819,1.77351
24,456.387,1,20.3734,41.7678,19.2175,1.46223,0.0463433,0.470788,0.758468,0.409831,1.87797
25,454.598,1,20.3364,42.0151,19.0679,1.42043,0.0485349,0.458832,0.770876,0.389358,1.88147
26,446.995,1,20.3719,42.2304,18.5719,1.39271,0.0449051,0.45897,0.764647,0.379139,1.94438
27,443.712,1,20.4202,42.0064,20.8203,1.39268,0.0441489,0.464311,0.8209,0.369668,1.68806
28,444.082,1,20.4307,42.3306,24.7957,1.39269,0.0439349,0.470044,0.827951,0.380253,1.58764
29,438.205,1,20.3906,41.6206,26.5024,1.36526,0.0428805,0.469625,0.769125,0.390069,1.53855
30,439.96,1,20.3602,42.1075,25.8249,1.36527,0.0443781,0.466982,0.809097,0.386264,1.49776
31,440.672,1,20.3766,41.0095,24.5951,1.3653,0.0441587,0.477051,0.772564,0.380769,1.5232
32,440.7,1,20.1484,41.041,22.3295,1.39595,0.0434732,0.488731,0.778788,0.375557,1.41552
33,443.31,1,20.2483,41.301,23.0256,1.44737,0.0411062,0.484285,0.859794,0.377083,1.44562
34,442.535,1,20.3066,41.2421,26.8985,1.38837,0.0429692,0.485518,0.966744,0.367155,1.42807
35,447.182,1,20.3569,41.1402,29.6168,1.35246,0.048554,0.472549,0.930478,0.378664,1.42991
36,444.339,1,20.2717,41.1062,27.4595,1.37484,0.0458601,0.475774,0.870003,0.386912,1.40681
37,445.906,1,20.1713,41.7728,28.6188,1.37484,0.0469173,0.47627,0.891315,0.403052,1.3647
38,450.824,1,20.236,41.1375,28.9103,1.39054,0.0497747,0.471803,0.885784,0.404154,1.3134
39,448.603,1,20.2895,40.2181,33.6294,1.35379,0.0493821,0.46895,0.921494,0.408921,1.3331
40,452.399,1,20.2925,41.0804,32.2893,1.35383,0.0517328,0.469872,0.937211,0.412838,1.34685
41,446.34,1,20.2639,42.1856,30.7849,1.35375,0.0480334,0.475451,0.909742,0.393327,1.41597
42,447.752,1,20.3475,41.6161,33.1372,1.37794,0.0480046,0.475075,0.863759,0.391386,1.42529
43,441.611,1,20.2475,41.7685,31.6263,1.37639,0.0439222,0.475962,0.865612,0.391791,1.4235
44,442.059,1,20.3532,41.2591,32.2234,1.35719,0.0454168,0.472689,0.86734,0.390243,1.4209
45,440.701,1,20.3603,40.8745,30.3353,1.39574,0.0436384,0.468295,0.812047,0.380456,1.38879
46,439.424,1,20.3607,40.6249,28.7992,1.39572,0.0427796,0.466148,0.825793,0.384168,1.37755
47,441.256,1,20.3441,41.5315,29.668,1.45131,0.0407853,0.470833,0.854584,0.351989,1.42213
48,437.946,1,20.2814,41.3596,30.955,1.36728,0.0432531,0.468621,0.820798,0.368106,1.43499
49,440.371,1,20.3161,40.8046,30.3189,1.38397,0.0427044,0.469,0.822602,0.365099,1.59191
50,442.395,1,20.4384,40.3444,29.5953,1.3362,0.0458903,0.467726,0.925254,0.36481,1.53501
51,442.543,1,20.2177,40.8983,32.1134,1.35925,0.0453294,0.470813,0.95348,0.360599,1.41906
52,440.21,1,20.1811,40.3512,33.3606,1.32805,0.0455898,0.472908,0.883574,0.364398,1.46684
53,443.072,1,20.0299,40.4027,33.1746,1.37948,0.0443672,0.479498,0.853677,0.374114,1.5063
54,443.882,1,20.0689,40.7599,31.0319,1.41264,0.0417399,0.482715,0.871882,0.377898,1.62312
55,440.43,1,20.2611,40.5039,31.158,1.44092,0.0388426,0.473144,0.920848,0.368004,1.48411
56,437.325,1,20.2646,41.0218,28.9865,1.39216,0.0400161,0.469657,0.889858,0.364487,1.49882
57,441.725,1,20.4257,40.4675,31.911,1.40991,0.0420227,0.463819,0.908058,0.377492,1.4491
58,437.36,1,20.1412,39.6941,35.3571,1.37825,0.0404064,0.477563,0.896288,0.384215,1.4354
59,435.543,1,20.1029,39.6436,36.7802,1.39689,0.0390539,0.47197,0.886477,0.394192,1.3258
60,437.785,1,20.1332,39.0171,36.6081,1.34298,0.0420147,0.46667,0.957591,0.396147,1.38179
61,433.807,1,20.1721,40.9732,31.8204,1.34319,0.0397623,0.471804,0.963913,0.385982,1.38011
62,440.55,1,20.2056,40.0564,33.25,1.34328,0.0427104,0.471427,1.01435,0.396384,1.46616
63,441.044,1,20.2757,39.9123,31.3423,1.3949,0.0401819,0.460319,1.06749,0.391978,1.41276
64,443.924,1,20.2427,39.2373,26.8831,1.41457,0.0411646,0.463986,1.10227,0.379695,1.36636
65,441.549,1,20.3926,39.8404,28.7161,1.41455,0.0398447,0.465336,1.18053,0.357379,1.3373
66,441.463,1,20.3699,40.0546,28.419,1.39085,0.0403924,0.464622,1.23318,0.354048,1.37878
67,446.786,1,20.4554,40.446,26.9188,1.48937,0.0378383,0.471006,1.28058,0.352012,1.39158
68,449.125,1,20.4005,40.3679,28.5181,1.48938,0.0383507,0.463109,1.3053,0.359343,1.46252
69,447.778,1,20.3075,39.9336,28.2667,1.47758,0.0395658,0.460774,1.25309,0.351584,1.38315
