iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,552.036,1,13.5088,24.1422,13.1053,1.5,0,1.5,1.5,1.5,1.5
2,540.117,1,18.1297,19.4096,13.1227,1.81221,-0.335331,1.46202,1.46202,1.46202,1.46202
3,541.595,1,18.871,19.4557,12.2436,1.83925,-0.358038,1.425,1.425,1.425,1.425
4,552.002,1,19.9348,19.6598,12.2796,1.93683,-0.406837,1.38892,1.38892,1.38892,1.38892
5,553.704,1,19.3956,19.6963,11.3873,1.96729,-0.384037,1.35375,1.3857,1.35375,1.35375
6,547.874,1,19.6077,19.5955,12.1167,1.95016,-0.388644,1.31947,1.35061,1.31947,1.31947
7,545.499,1,19.1228,19.8781,11.3148,1.97446,-0.376981,1.28606,1.31641,1.28606,1.28606
8,543.307,1,19.1495,19.7394,11.9927,1.97875,-0.376119,1.2535,1.28308,1.2535,1.2535
9,536.93,1,19.0887,20.0523,12.0826,1.9403,-0.37067,1.22176,1.25059,1.22176,1.22176
10,533.524,1,19.3811,19.2577,10.8737,1.92312,-0.385852,1.19082,1.21893,1.19082,1.19082
11,538.15,1,19.0364,19.5306,11.386,1.96567,-0.370994,1.16067,1.24567,1.16067,1.16067
12,544.316,1,18.8623,19.3656,11.9872,2.03801,-0.362437,1.13128,1.26155,1.13128,1.13128
13,546.71,1,19.3224,19.4048,11.7987,2.09518,-0.38492,1.10264,1.271,1.10264,1.10264
14,532.303,1,19.3401,19.196,11.9163,2.04213,-0.374334,1.07472,1.23882,1.07472,1.07472
15,533.578,1,18.9086,19.432,11.6435,2.01368,-0.358703,1.04751,1.21015,1.04751,1.04751
16,532.852,1,19.4034,19.2306,12.1205,2.00058,-0.378313,1.02098,1.25801,1.02098,1.02098
17,531.557,1,20.0105,19.024,11.4252,2.00261,-0.409026,0.995131,1.22616,0.995131,0.995131
18,526.364,1,19.8172,19.3008,11.0473,1.9519,-0.395452,0.969933,1.27033,0.969933,0.983085
19,533.427,1,19.9206,19.6081,11.2505,2.02113,-0.393806,0.945374,1.36578,0.945374,0.958193
20,535.385,1,19.969,19.5294,12.34,2.04909,-0.404867,0.921437,1.4419,0.921437,0.933931
21,527.381,1,19.2854,19.8102,12.445,1.99721,-0.367261,0.898105,1.40539,0.898105,0.994303
22,524.159,1,18.9774,19.6699,11.9938,1.96618,-0.357549,0.875365,1.3698,0.875365,0.969127
23,518.265,1,18.8357,19.3028,11.68,1.93026,-0.356574,0.8532,1.33512,0.8532,0.965435
24,520.293,1,19.2147,19.5635,12.7114,1.96964,-0.373682,0.831597,1.30131,0.831597,0.980993
25,514.932,1,19.7176,19.7811,13.2831,1.92717,-0.396725,0.81054,1.27883,0.81054,0.956154
26,515.97,1,20.2671,19.4419,11.0331,1.97985,-0.40542,0.790017,1.25149,0.790017,0.931943
27,511.087,1,19.4655,19.5394,10.8519,1.92972,-0.374107,0.770013,1.31639,0.770013,0.908346
28,504.501,1,20.1443,19.9267,10.348,1.88086,-0.406741,0.750516,1.40389,0.750516,0.885346
29,514.926,1,20.0114,20.1096,10.4066,1.9774,-0.390745,0.731512,1.4231,0.731512,0.862929
30,505.414,1,19.9744,20.4339,10.3233,1.97182,-0.392004,0.71299,1.38707,0.71299,0.841079
31,502.23,1,19.7118,20.572,10.9694,1.98206,-0.385146,0.694937,1.35195,0.694937,0.819782
32,506.034,1,20.3176,20.2348,10.6793,2.03575,-0.420317,0.677341,1.31771,0.677341,0.799025
33,510.605,1,20.0282,19.8325,11.0244,2.03176,-0.390199,0.66019,1.41507,0.66019,0.778793
34,511.367,1,20.3979,20.1942,11.5816,2.03071,-0.411753,0.643474,1.37924,0.643474,0.762633
35,513.323,1,19.8758,19.9994,11.8171,2.10707,-0.38497,0.627181,1.34431,0.627181,0.743323
36,514.094,1,20.1834,20.2901,10.6157,2.15792,-0.402232,0.6113,1.31027,0.6113,0.724501
37,516.554,1,20.0578,19.5694,11.1011,2.20526,-0.393954,0.595821,1.29025,0.595821,0.706156
38,510.636,1,19.9467,19.6298,11.8359,2.21538,-0.408239,0.580735,1.25758,0.580735,0.688276
39,498.597,1,19.6,20.04,10.914,2.15928,-0.382781,0.56603,1.22574,0.56603,0.670849
40,503.684,1,20.0562,19.884,10.6749,2.14434,-0.402256,0.551698,1.1947,0.551698,0.653862
41,496.146,1,20.6644,20.1341,10.5388,2.09004,-0.419547,0.537729,1.23607,0.537729,0.641706
42,486.119,1,20.3924,20.2312,10.6113,2.03712,-0.413543,0.524113,1.20477,0.524113,0.625458
43,486.749,1,19.7536,20.5422,10.223,1.98554,-0.382774,0.510842,1.37612,0.510842,0.609621
44,486.225,1,20.6019,20.1583,10.6399,1.98411,-0.419852,0.497908,1.34127,0.497908,0.594185
45,486.689,1,20.2144,20.2423,10.7083,1.99093,-0.412956,0.4853,1.31905,0.493715,0.581173
46,480.765,1,19.9854,20.8815,11.2327,2.00346,-0.402505,0.473012,1.28565,0.481214,0.569305
47,486.332,1,20.2612,20.853,11.173,2.04626,-0.410673,0.461035,1.2531,0.495207,0.55489
48,480.859,1,20.3582,21.2896,11.3353,2.0211,-0.411992,0.449362,1.22137,0.482668,0.584978
49,481.051,1,20.5996,20.8672,10.1215,2.02695,-0.421986,0.437984,1.19044,0.470447,0.574704
50,474.719,1,20.8829,21.0678,9.95198,1.97562,-0.423506,0.426894,1.1603,0.463184,0.567274
51,475.047,1,20.4287,21.3355,10.3718,1.97999,-0.400691,0.416084,1.13092,0.460717,0.573854
52,480.071,1,19.8253,21.7811,9.8709,2.02695,-0.384124,0.405549,1.1723,0.449051,0.600475
53,482.426,1,20.6234,22.0007,9.09854,2.12281,-0.417872,0.39528,1.14262,0.437681,0.592647
54,466.683,1,20.7538,21.9062,10.1565,2.06906,-0.421047,0.385271,1.11368,0.426599,0.577641
55,470.579,1,19.9612,21.6825,9.88775,2.08601,-0.394294,0.375516,1.08549,0.415797,0.563015
56,472.377,1,20.1141,21.795,9.79063,2.13162,-0.403629,0.366008,1.058,0.405269,0.548759
57,466.414,1,21.0475,22.588,8.8577,2.07764,-0.434836,0.35674,1.03121,0.395007,0.534864
58,471.747,1,20.5601,22.1216,8.96126,2.1357,-0.414332,0.347707,1.0051,0.396316,0.521321
59,471.882,1,21.3165,22.6324,8.90755,2.12558,-0.450158,0.338903,0.991165,0.407456,0.508121
60,470.353,1,21.0683,22.5105,9.55732,2.09669,-0.429519,0.330322,0.987557,0.397139,0.521981
61,461.733,1,20.2352,22.173,10.4825,2.0436,-0.407062,0.321958,1.03635,0.398736,0.508764
62,461.812,1,19.4461,22.2292,9.80849,2.05193,-0.371167,0.313806,1.01011,0.38864,0.495882
63,463.612,1,19.981,22.3675,9.84941,2.03131,-0.392643,0.30586,1.04482,0.387172,0.483326
64,458.073,1,19.3565,22.2537,9.84848,1.97988,-0.369773,0.298116,1.09239,0.382068,0.471088
