iteration,E_Cl,sd_Cl,E_V1,sd_V1,E_Q,sd_Q,E_V2,sd_V2
1,13.9582,0.0474381,24.7325,0.160189,37.7208,0.74873,17.3284,0.611729
2,14.0376,0.0460638,24.6626,0.14151,36.6938,0.635117,17.2373,0.529241
3,14.0128,0.0437641,24.5414,0.139728,36.1262,0.590269,17.11,0.500099
4,13.9886,0.0434464,24.5382,0.146235,36.2217,0.584195,17.0569,0.486682
5,13.9981,0.0429295,24.5383,0.149732,35.9721,0.578949,17.0189,0.470228
6,13.9947,0.0421951,24.5436,0.150612,35.9532,0.579835,16.703,0.457263
7,13.9879,0.0421394,24.5468,0.152665,36.5043,0.579352,16.5212,0.449825
8,14.0053,0.042446,24.5515,0.152396,36.6026,0.582778,16.4507,0.45745
9,14.0152,0.0439512,24.5539,0.150706,36.7631,0.579029,16.4494,0.456229
10,14.0104,0.0439695,24.546,0.148437,36.9028,0.582298,16.4612,0.454758
11,14.0024,0.0438454,24.5548,0.147815,36.6587,0.57879,16.4593,0.447192
12,14.0039,0.0440739,24.5227,0.14714,36.8257,0.574944,16.4566,0.440255
13,14.0057,0.0446832,24.5227,0.144891,36.7645,0.567186,16.6025,0.437095
14,14.004,0.0448974,24.5414,0.145197,36.9026,0.564206,16.6856,0.435292
15,14.0001,0.0447257,24.5167,0.144756,37.2808,0.562041,16.7573,0.433156
16,13.9941,0.0447146,24.4926,0.144364,37.3348,0.557656,16.855,0.433232
17,13.9873,0.0449396,24.4752,0.143691,37.7847,0.559482,16.8796,0.432641
18,13.9763,0.0451784,24.4547,0.144629,37.9218,0.557833,16.9328,0.431922
19,13.9792,0.0455491,24.4039,0.146275,38.2128,0.561135,16.9353,0.430356
20,13.9756,0.045914,24.3558,0.150446,38.6327,0.567056,16.9303,0.429042
21,13.9714,0.0460297,24.321,0.154126,38.9204,0.569042,16.921,0.431513
22,13.969,0.0457595,24.3202,0.155333,38.8745,0.570246,16.8912,0.432555
23,13.9734,0.0457399,24.3171,0.155468,39.0336,0.573276,16.8735,0.432851
24,13.9764,0.0459204,24.3139,0.156098,39.2357,0.576215,16.8521,0.431595
25,13.9714,0.0459438,24.3255,0.156513,39.4435,0.579448,16.8721,0.43427
26,13.9709,0.045982,24.3192,0.156175,39.4236,0.579033,16.9293,0.434654
27,13.9701,0.0461247,24.311,0.156171,39.5117,0.578042,16.9667,0.432694
28,13.9673,0.0462378,24.3181,0.156861,39.6508,0.583129,16.9926,0.429879
29,13.9659,0.0460229,24.3292,0.156732,39.6092,0.585751,16.9881,0.42886
30,13.9637,0.0459267,24.3499,0.156944,39.4754,0.590304,16.9918,0.429676
31,13.9599,0.0460363,24.3671,0.156259,39.3611,0.590693,16.999,0.428302
32,13.9619,0.0459816,24.405,0.155533,39.1754,0.591138,17.0322,0.428303
33,13.9623,0.0457384,24.4515,0.154839,39.0094,0.592697,17.0518,0.428373
34,13.9617,0.0455067,24.4716,0.154013,39.029,0.592913,17.0615,0.429288
35,13.9597,0.0453673,24.4911,0.153506,39.0842,0.593627,17.0656,0.427982
36,13.9592,0.0452644,24.5155,0.153516,39.0259,0.595237,17.0692,0.425257
37,13.9595,0.0452016,24.5422,0.153381,38.8941,0.595403,17.0604,0.422697
38,13.9633,0.0451568,24.5784,0.153292,38.7651,0.598128,17.0722,0.423454
39,13.9653,0.0449887,24.6192,0.153535,38.6369,0.602357,17.0855,0.424451
40,13.969,0.0449377,24.6311,0.154541,38.7538,0.605721,17.0938,0.425586
41,13.9657,0.045082,24.6253,0.155853,38.826,0.608493,17.0747,0.425866
42,13.9685,0.045227,24.6248,0.156221,38.8035,0.609375,17.0548,0.424744
43,13.9682,0.0451543,24.6262,0.156047,38.7324,0.608371,17.0352,0.423065
44,13.9695,0.045214,24.6206,0.156124,38.679,0.607115,17.0201,0.421518
45,13.9687,0.0453516,24.6233,0.155963,38.6311,0.60597,17.0171,0.420606
46,13.9698,0.045303,24.6263,0.155642,38.5375,0.604034,17.0017,0.420114
47,13.9728,0.045304,24.6305,0.1559,38.4589,0.6032,16.9992,0.422455
48,13.9753,0.0454605,24.6343,0.156599,38.4216,0.603215,16.9688,0.424769
49,13.9746,0.0454664,24.638,0.157772,38.3958,0.602537,16.9595,0.426646
50,13.9768,0.0454047,24.6431,0.158751,38.3935,0.601874,16.939,0.428286
51,13.9798,0.0453441,24.6406,0.159531,38.3587,0.601669,16.9216,0.42997
52,13.981,0.0453038,24.6455,0.159551,38.4519,0.60204,16.9134,0.430482
53,13.9841,0.0453065,24.6417,0.159605,38.4233,0.602052,16.8808,0.430451
54,13.9876,0.0453069,24.6428,0.159284,38.4216,0.60127,16.851,0.430133
55,13.9864,0.0453379,24.6531,0.15896,38.3555,0.600712,16.854,0.42998
56,13.9824,0.0453376,24.6645,0.1591,38.4076,0.601306,16.8696,0.430835
57,13.9809,0.0452614,24.6653,0.159168,38.4233,0.601066,16.87,0.430201
58,13.9807,0.0453108,24.6632,0.159081,38.4615,0.601219,16.8694,0.429282
59,13.9777,0.0452712,24.6606,0.158844,38.5566,0.601165,16.8915,0.429393
60,13.9773,0.0453555,24.6591,0.158654,38.5865,0.601197,16.9063,0.429122
61,13.9757,0.0452875,24.6528,0.158534,38.7742,0.601998,16.9215,0.428692
62,13.9763,0.04526,24.648,0.158554,38.9721,0.604165,16.9267,0.429279
63,13.9767,0.0451304,24.6494,0.158365,38.9511,0.604044,16.945,0.429848
64,13.9745,0.045089,24.6561,0.158422,38.9433,0.603866,16.9577,0.430319
65,13.9726,0.0450664,24.6612,0.158451,38.9388,0.604597,16.9495,0.430122
66,13.9697,0.0449482,24.6633,0.158658,39.0448,0.60625,16.9583,0.42893
67,13.9689,0.04495,24.6598,0.158933,39.1173,0.607025,16.9717,0.428494
68,13.9668,0.0449532,24.6598,0.158959,39.1355,0.607136,16.9915,0.427808
69,13.9642,0.0450851,24.6556,0.159242,39.149,0.608169,17.0101,0.428042
70,13.9613,0.0451232,24.6531,0.15946,39.2424,0.609457,17.0105,0.427942
71,13.9608,0.045085,24.6501,0.159601,39.2506,0.609712,17.0095,0.427736
72,13.961,0.045047,24.6434,0.15972,39.2934,0.609888,17.0044,0.42766
