iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,615.618,1,13.509,23.899,13.116,1,0.3,1,1,1,1
2,579.266,1,17.6665,30.7818,14.1133,1.09955,0.162452,0.621624,0.85775,0.93242,0.961021
3,557.137,1,17.4758,29.5992,15.1389,1.11011,0.136204,0.615529,0.93175,0.93492,0.878308
4,536.663,1,17.117,28.6478,15.3794,1.13488,0.108841,0.600964,1.08718,0.873808,0.915863
5,513.412,1,17.5102,31.1938,16.0988,1.11615,0.0905784,0.579566,1.16295,0.873523,0.930765
6,500.056,1,17.3538,30.5135,14.5135,1.22449,0.0731808,0.588201,1.19457,0.888711,0.919175
7,486.2,1,17.3146,29.6477,16.747,1.22815,0.0633619,0.581216,1.27268,0.871474,0.871967
8,480.994,1,17.4093,28.7913,15.5542,1.31669,0.0545051,0.578447,1.31808,0.851213,0.905582
9,475.873,1,17.3025,29.0634,16.6352,1.34155,0.0501764,0.584394,1.24689,0.884523,0.887531
10,469.508,1,17.3089,28.2763,17.1045,1.41502,0.0434093,0.581235,1.08598,0.849018,0.948309
11,464.937,1,17.3725,28.9362,16.8017,1.43737,0.0384094,0.588266,1.09764,0.872027,0.959393
12,462.392,1,17.5434,28.6739,17.0152,1.45887,0.0350352,0.589117,1.06571,0.870649,1.02402
13,455.75,1,17.5154,27.4246,16.9244,1.42983,0.0317734,0.585962,1.14266,0.880067,0.978471
14,448.493,1,17.4799,28.3564,16.7724,1.42968,0.0271608,0.587947,1.16613,0.84612,0.952593
15,443.926,1,17.2594,28.7705,18.1368,1.45281,0.0225303,0.593226,1.14747,0.82628,0.985743
16,435.583,1,17.3721,28.6561,17.6955,1.40523,0.0198901,0.592445,1.21366,0.819445,0.965925
17,436.096,1,17.3955,27.8494,18.7166,1.37659,0.0231456,0.585835,1.21864,0.818491,0.919684
18,438.193,1,17.3881,27.9234,18.4286,1.41341,0.0199265,0.586722,1.34649,0.821377,0.947192
19,430.501,1,17.3831,28.4824,17.7469,1.444,0.0128736,0.585375,1.17763,0.829558,0.954818
20,430.937,1,17.5298,28.202,18.4821,1.46895,0.00923217,0.584465,1.19775,0.842318,0.973386
21,433.081,1,17.3813,28.6433,18.7236,1.47846,0.00917458,0.585156,1.23207,0.838368,1.00049
22,432.242,1,17.373,28.5348,18.5701,1.47851,0.0103245,0.583777,1.19895,0.857138,0.932328
23,429.789,1,17.5493,27.8974,19.6322,1.41969,0.0125016,0.58951,1.30597,0.853995,0.943105
24,425.194,1,17.4984,28.3341,19.3699,1.40325,0.00921742,0.589457,1.38879,0.837486,0.930743
25,427.159,1,17.5577,28.4101,18.793,1.44562,0.00718362,0.593081,1.35357,0.812867,0.902222
26,424.892,1,17.5182,27.6881,18.2,1.43528,2.22045e-16,0.590118,1.43353,0.819272,0.915247
27,425.536,1,17.4282,27.9382,19.4673,1.44011,2.22045e-16,0.587926,1.35339,0.821541,0.973671
28,424.094,1,17.4869,28.4814,19.4311,1.45138,5.27731e-08,0.588306,1.25421,0.821168,0.911774
29,429.792,1,17.4589,28.2478,18.882,1.48006,3.53122e-06,0.596444,1.34422,0.838892,0.915103
30,429.177,1,17.642,28.132,18.1135,1.47135,2.22045e-16,0.592583,1.37998,0.841341,0.91465
31,428.568,1,17.5237,28.3598,19.6182,1.4668,8.88086e-07,0.593702,1.35866,0.828448,0.939413
32,431.644,1,17.4619,28.2142,19.677,1.50867,0.00279877,0.588579,1.40036,0.845822,0.902758
33,430.39,1,17.3957,28.218,20.338,1.46447,0.00665647,0.589483,1.39251,0.837103,0.913293
