parameter,value,se_sa,rse_sa
Cl_pop,20.6193341878221,4.06926311670213,19.7351819396063
beta_Cl_tSCRMGDL,-0.414533012403233,0.183620353863524,44.295713096285
V1_pop,23.8803722594224,2.60231244049011,10.8972859058482
Q_pop,23.4,,
V2_pop,13.5183719485991,3.82888784126782,28.3235870105246
omega_Cl,0.224471141874045,0.0435986635597134,19.4228368046425
omega_V1,0.309143833115304,0.0798196320079287,25.8195776391754
omega_Q,0.950269338939915,0.301769966108418,31.7562562257414
omega_V2,0.769860013754541,0.228750035944706,29.7131987449395
a,1.84915395793349,0.21289577600117,11.5131449757212
