pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.38029,0.152256,-3.02355,0.0107596,-1.67403,0.0542309,All
-0.898642,0.634401,-2.81014,0.00537979,-1.22328,0.271154,All
-0.416998,0.482145,-2.59672,0.0268989,-0.772531,0.569424,All
0.0646465,0.304512,-2.3833,0.0268989,-0.321784,0.460963,All
0.546291,0.228384,-2.16988,0.0537979,0.128964,0.244039,All
1.02794,0.152256,-1.95646,0.0591777,0.579711,0.325385,All
1.50958,0.177632,-1.74304,0.075317,1.03046,0.216924,All
1.99122,0.0761281,-1.52962,0.123735,1.48121,0.135577,All
2.47287,0.0507521,-1.3162,0.236711,1.93195,0.108462,All
2.95451,0.025376,-1.10279,0.182913,2.3827,0.0542309,All
,,-0.889366,0.220571,,,All
,,-0.675947,0.301268,,,All
,,-0.462529,0.355066,,,All
,,-0.24911,0.398104,,,All
,,-0.035691,0.419623,,,All
,,0.177728,0.414244,,,All
,,0.391147,0.398104,,,All
,,0.604566,0.344306,,,All
,,0.817984,0.317408,,,All
,,1.0314,0.24209,,,All
,,1.24482,0.188293,,,All
,,1.45824,0.172153,,,All
,,1.67166,0.112976,,,All
,,1.88508,0.0645575,,,All
,,2.0985,0.0376585,,,All
,,2.31192,0.0268989,,,All
,,2.52533,0.0161394,,,All
,,2.73875,0,,,All
,,2.95217,0.00537979,,,All
,,3.16559,0.00537979,,,All
