trans_Cl_vs_SCRMGDL_abscissa,trans_Cl_vs_SCRMGDL_spline,trans_Cl_vs_SCRMGDL_regression,trans_Cl_vs_tSCRMGDL_abscissa,trans_Cl_vs_tSCRMGDL_spline,trans_Cl_vs_tSCRMGDL_regression,trans_Q_vs_SCRMGDL_abscissa,trans_Q_vs_SCRMGDL_spline,trans_Q_vs_SCRMGDL_regression,trans_Q_vs_tSCRMGDL_abscissa,trans_Q_vs_tSCRMGDL_spline,trans_Q_vs_tSCRMGDL_regression,trans_V1_vs_SCRMGDL_abscissa,trans_V1_vs_SCRMGDL_spline,trans_V1_vs_SCRMGDL_regression,trans_V1_vs_tSCRMGDL_abscissa,trans_V1_vs_tSCRMGDL_spline,trans_V1_vs_tSCRMGDL_regression,trans_V2_vs_SCRMGDL_abscissa,trans_V2_vs_SCRMGDL_spline,trans_V2_vs_SCRMGDL_regression,trans_V2_vs_tSCRMGDL_abscissa,trans_V2_vs_tSCRMGDL_spline,trans_V2_vs_tSCRMGDL_regression,split
0.513333,2.60015,2.63867,0.950617,2.60015,2.63867,0.513333,3.12674,3.06632,0.950617,3.12674,3.06632,0.513333,3.18748,3.17311,0.950617,3.18748,3.17311,0.513333,2.3524,2.58242,0.950617,2.3524,2.58242,All
0.52101,2.58793,2.63285,0.964834,2.58793,2.63285,0.52101,3.1128,3.06885,0.964834,3.1128,3.06885,0.52101,3.16625,3.17496,0.964834,3.16625,3.17496,0.52101,2.3666,2.5749,0.964834,2.3666,2.5749,All
0.528687,2.57572,2.62703,0.97905,2.57572,2.62703,0.528687,3.09885,3.07138,0.97905,3.09885,3.07138,0.528687,3.14501,3.17681,0.97905,3.14501,3.17681,0.528687,2.38079,2.56738,0.97905,2.38079,2.56738,All
0.536364,2.5635,2.62121,0.993266,2.5635,2.62121,0.536364,3.0849,3.0739,0.993266,3.0849,3.0739,0.536364,3.12377,3.17866,0.993266,3.12377,3.17866,0.536364,2.39499,2.55986,0.993266,2.39499,2.55986,All
0.54404,2.57079,2.61539,1.00748,2.57079,2.61539,0.54404,2.97405,3.07643,1.00748,2.97405,3.07643,0.54404,3.06381,3.18051,1.00748,3.06381,3.18051,0.54404,2.29994,2.55234,1.00748,2.29994,2.55234,All
0.551717,2.60147,2.60958,1.0217,2.60147,2.60958,0.551717,2.81268,3.07896,1.0217,2.81268,3.07896,0.551717,3.01072,3.18236,1.0217,3.01072,3.18236,0.551717,2.16612,2.54482,1.0217,2.16612,2.54482,All
0.559394,2.65245,2.60376,1.03591,2.65245,2.60376,0.559394,2.77863,3.08149,1.03591,2.77863,3.08149,0.559394,3.10243,3.18421,1.03591,3.10243,3.18421,0.559394,2.23893,2.5373,1.03591,2.23893,2.5373,All
0.567071,2.70342,2.59794,1.05013,2.70342,2.59794,0.567071,2.74458,3.08401,1.05013,2.74458,3.08401,0.567071,3.19415,3.18607,1.05013,3.19415,3.18607,0.567071,2.31174,2.52978,1.05013,2.31174,2.52978,All
0.574747,2.70479,2.59212,1.06435,2.70479,2.59212,0.574747,2.70767,3.08654,1.06435,2.70767,3.08654,0.574747,3.21515,3.18792,1.06435,3.21515,3.18792,0.574747,2.37167,2.52226,1.06435,2.37167,2.52226,All
0.582424,2.67554,2.5863,1.07856,2.67554,2.5863,0.582424,2.669,3.08907,1.07856,2.669,3.08907,0.582424,3.19252,3.18977,1.07856,3.19252,3.18977,0.582424,2.42364,2.51474,1.07856,2.42364,2.51474,All
0.590101,2.6463,2.58049,1.09278,2.6463,2.58049,0.590101,2.63032,3.0916,1.09278,2.63032,3.0916,0.590101,3.16989,3.19162,1.09278,3.16989,3.19162,0.590101,2.47561,2.50722,1.09278,2.47561,2.50722,All
0.597778,2.61705,2.57467,1.107,2.61705,2.57467,0.597778,2.59165,3.09413,1.107,2.59165,3.09413,0.597778,3.14726,3.19347,1.107,3.14726,3.19347,0.597778,2.52759,2.4997,1.107,2.52759,2.4997,All
0.605455,2.58781,2.56885,1.12121,2.58781,2.56885,0.605455,2.55297,3.09665,1.12121,2.55297,3.09665,0.605455,3.12463,3.19532,1.12121,3.12463,3.19532,0.605455,2.57956,2.49217,1.12121,2.57956,2.49217,All
0.613131,2.55856,2.56303,1.13543,2.55856,2.56303,0.613131,2.5143,3.09918,1.13543,2.5143,3.09918,0.613131,3.10199,3.19717,1.13543,3.10199,3.19717,0.613131,2.63153,2.48465,1.13543,2.63153,2.48465,All
0.620808,2.52932,2.55721,1.14964,2.52932,2.55721,0.620808,2.47562,3.10171,1.14964,2.47562,3.10171,0.620808,3.07936,3.19903,1.14964,3.07936,3.19903,0.620808,2.68351,2.47713,1.14964,2.68351,2.47713,All
0.628485,2.50007,2.5514,1.16386,2.50007,2.5514,0.628485,2.43695,3.10424,1.16386,2.43695,3.10424,0.628485,3.05673,3.20088,1.16386,3.05673,3.20088,0.628485,2.73548,2.46961,1.16386,2.73548,2.46961,All
0.636162,2.48865,2.54558,1.17808,2.48865,2.54558,0.636162,2.46246,3.10677,1.17808,2.46246,3.10677,0.636162,3.05558,3.20273,1.17808,3.05558,3.20273,0.636162,2.71581,2.46209,1.17808,2.71581,2.46209,All
0.643838,2.4816,2.53976,1.19229,2.4816,2.53976,0.643838,2.50376,3.10929,1.19229,2.50376,3.10929,0.643838,3.05972,3.20458,1.19229,3.05972,3.20458,0.643838,2.67852,2.45457,1.19229,2.67852,2.45457,All
0.651515,2.47456,2.53394,1.20651,2.47456,2.53394,0.651515,2.54506,3.11182,1.20651,2.54506,3.11182,0.651515,3.06386,3.20643,1.20651,3.06386,3.20643,0.651515,2.64123,2.44705,1.20651,2.64123,2.44705,All
0.659192,2.46752,2.52812,1.22073,2.46752,2.52812,0.659192,2.58636,3.11435,1.22073,2.58636,3.11435,0.659192,3.068,3.20828,1.22073,3.068,3.20828,0.659192,2.60394,2.43953,1.22073,2.60394,2.43953,All
0.666869,2.46048,2.52231,1.23494,2.46048,2.52231,0.666869,2.62766,3.11688,1.23494,2.62766,3.11688,0.666869,3.07213,3.21013,1.23494,3.07213,3.21013,0.666869,2.56665,2.43201,1.23494,2.56665,2.43201,All
0.674545,2.45343,2.51649,1.24916,2.45343,2.51649,0.674545,2.66896,3.11941,1.24916,2.66896,3.11941,0.674545,3.07627,3.21199,1.24916,3.07627,3.21199,0.674545,2.52936,2.42449,1.24916,2.52936,2.42449,All
0.682222,2.44639,2.51067,1.26337,2.44639,2.51067,0.682222,2.71026,3.12193,1.26337,2.71026,3.12193,0.682222,3.08041,3.21384,1.26337,3.08041,3.21384,0.682222,2.49207,2.41697,1.26337,2.49207,2.41697,All
0.689899,2.43935,2.50485,1.27759,2.43935,2.50485,0.689899,2.75155,3.12446,1.27759,2.75155,3.12446,0.689899,3.08455,3.21569,1.27759,3.08455,3.21569,0.689899,2.45478,2.40945,1.27759,2.45478,2.40945,All
0.697576,2.43231,2.49903,1.29181,2.43231,2.49903,0.697576,2.79285,3.12699,1.29181,2.79285,3.12699,0.697576,3.08868,3.21754,1.29181,3.08868,3.21754,0.697576,2.41749,2.40192,1.29181,2.41749,2.40192,All
0.705253,2.42527,2.49321,1.30602,2.42527,2.49321,0.705253,2.83415,3.12952,1.30602,2.83415,3.12952,0.705253,3.09282,3.21939,1.30602,3.09282,3.21939,0.705253,2.38021,2.3944,1.30602,2.38021,2.3944,All
0.712929,2.41822,2.4874,1.32024,2.41822,2.4874,0.712929,2.87545,3.13205,1.32024,2.87545,3.13205,0.712929,3.09696,3.22124,1.32024,3.09696,3.22124,0.712929,2.34292,2.38688,1.32024,2.34292,2.38688,All
0.720606,2.41118,2.48158,1.33446,2.41118,2.48158,0.720606,2.91675,3.13457,1.33446,2.91675,3.13457,0.720606,3.1011,3.22309,1.33446,3.1011,3.22309,0.720606,2.30563,2.37936,1.33446,2.30563,2.37936,All
0.728283,2.40414,2.47576,1.34867,2.40414,2.47576,0.728283,2.95805,3.1371,1.34867,2.95805,3.1371,0.728283,3.10523,3.22495,1.34867,3.10523,3.22495,0.728283,2.26834,2.37184,1.34867,2.26834,2.37184,All
0.73596,2.3971,2.46994,1.36289,2.3971,2.46994,0.73596,2.99935,3.13963,1.36289,2.99935,3.13963,0.73596,3.10937,3.2268,1.36289,3.10937,3.2268,0.73596,2.23105,2.36432,1.36289,2.23105,2.36432,All
0.743636,2.39006,2.46412,1.3771,2.39006,2.46412,0.743636,3.04065,3.14216,1.3771,3.04065,3.14216,0.743636,3.11351,3.22865,1.3771,3.11351,3.22865,0.743636,2.19376,2.3568,1.3771,2.19376,2.3568,All
0.751313,2.38301,2.45831,1.39132,2.38301,2.45831,0.751313,3.08195,3.14469,1.39132,3.08195,3.14469,0.751313,3.11765,3.2305,1.39132,3.11765,3.2305,0.751313,2.15647,2.34928,1.39132,2.15647,2.34928,All
0.75899,2.37597,2.45249,1.40554,2.37597,2.45249,0.75899,3.12324,3.14721,1.40554,3.12324,3.14721,0.75899,3.12179,3.23235,1.40554,3.12179,3.23235,0.75899,2.11918,2.34176,1.40554,2.11918,2.34176,All
0.766667,2.36893,2.44667,1.41975,2.36893,2.44667,0.766667,3.16454,3.14974,1.41975,3.16454,3.14974,0.766667,3.12592,3.2342,1.41975,3.12592,3.2342,0.766667,2.08189,2.33424,1.41975,2.08189,2.33424,All
0.774343,2.36189,2.44085,1.43397,2.36189,2.44085,0.774343,3.20584,3.15227,1.43397,3.20584,3.15227,0.774343,3.13006,3.23605,1.43397,3.13006,3.23605,0.774343,2.0446,2.32672,1.43397,2.0446,2.32672,All
0.78202,2.35484,2.43503,1.44819,2.35484,2.43503,0.78202,3.24714,3.1548,1.44819,3.24714,3.1548,0.78202,3.1342,3.23791,1.44819,3.1342,3.23791,0.78202,2.00731,2.3192,1.44819,2.00731,2.3192,All
0.789697,2.3478,2.42922,1.4624,2.3478,2.42922,0.789697,3.28844,3.15732,1.4624,3.28844,3.15732,0.789697,3.13834,3.23976,1.4624,3.13834,3.23976,0.789697,1.97002,2.31167,1.4624,1.97002,2.31167,All
0.797374,2.34076,2.4234,1.47662,2.34076,2.4234,0.797374,3.32974,3.15985,1.47662,3.32974,3.15985,0.797374,3.14247,3.24161,1.47662,3.14247,3.24161,0.797374,1.93273,2.30415,1.47662,1.93273,2.30415,All
0.805051,2.33372,2.41758,1.49083,2.33372,2.41758,0.805051,3.37104,3.16238,1.49083,3.37104,3.16238,0.805051,3.14661,3.24346,1.49083,3.14661,3.24346,0.805051,1.89544,2.29663,1.49083,1.89544,2.29663,All
0.812727,2.32668,2.41176,1.50505,2.32668,2.41176,0.812727,3.41234,3.16491,1.50505,3.41234,3.16491,0.812727,3.15075,3.24531,1.50505,3.15075,3.24531,0.812727,1.85815,2.28911,1.50505,1.85815,2.28911,All
0.820404,2.31976,2.40594,1.51927,2.31976,2.40594,0.820404,3.45186,3.16744,1.51927,3.45186,3.16744,0.820404,3.15546,3.24716,1.51927,3.15546,3.24716,0.820404,1.82449,2.28159,1.51927,1.82449,2.28159,All
0.828081,2.31515,2.40013,1.53348,2.31515,2.40013,0.828081,3.45946,3.16996,1.53348,3.45946,3.16996,0.828081,3.17046,3.24901,1.53348,3.17046,3.24901,0.828081,1.856,2.27407,1.53348,1.856,2.27407,All
0.835758,2.31055,2.39431,1.5477,2.31055,2.39431,0.835758,3.46706,3.17249,1.5477,3.46706,3.17249,0.835758,3.18547,3.25086,1.5477,3.18547,3.25086,0.835758,1.88752,2.26655,1.5477,1.88752,2.26655,All
0.843434,2.30594,2.38849,1.56192,2.30594,2.38849,0.843434,3.47467,3.17502,1.56192,3.47467,3.17502,0.843434,3.20047,3.25272,1.56192,3.20047,3.25272,0.843434,1.91904,2.25903,1.56192,1.91904,2.25903,All
0.851111,2.30133,2.38267,1.57613,2.30133,2.38267,0.851111,3.48227,3.17755,1.57613,3.48227,3.17755,0.851111,3.21547,3.25457,1.57613,3.21547,3.25457,0.851111,1.95055,2.25151,1.57613,1.95055,2.25151,All
0.858788,2.29672,2.37685,1.59035,2.29672,2.37685,0.858788,3.48987,3.18008,1.59035,3.48987,3.18008,0.858788,3.23048,3.25642,1.59035,3.23048,3.25642,0.858788,1.98207,2.24399,1.59035,1.98207,2.24399,All
0.866465,2.29211,2.37103,1.60456,2.29211,2.37103,0.866465,3.49747,3.1826,1.60456,3.49747,3.1826,0.866465,3.24548,3.25827,1.60456,3.24548,3.25827,0.866465,2.01359,2.23647,1.60456,2.01359,2.23647,All
0.874141,2.2875,2.36522,1.61878,2.2875,2.36522,0.874141,3.50507,3.18513,1.61878,3.50507,3.18513,0.874141,3.26049,3.26012,1.61878,3.26049,3.26012,0.874141,2.0451,2.22894,1.61878,2.0451,2.22894,All
0.881818,2.2829,2.3594,1.633,2.2829,2.3594,0.881818,3.51267,3.18766,1.633,3.51267,3.18766,0.881818,3.27549,3.26197,1.633,3.27549,3.26197,0.881818,2.07662,2.22142,1.633,2.07662,2.22142,All
0.889495,2.27829,2.35358,1.64721,2.27829,2.35358,0.889495,3.52028,3.19019,1.64721,3.52028,3.19019,0.889495,3.2905,3.26382,1.64721,3.2905,3.26382,0.889495,2.10814,2.2139,1.64721,2.10814,2.2139,All
0.897172,2.27368,2.34776,1.66143,2.27368,2.34776,0.897172,3.52788,3.19272,1.66143,3.52788,3.19272,0.897172,3.3055,3.26568,1.66143,3.3055,3.26568,0.897172,2.13965,2.20638,1.66143,2.13965,2.20638,All
0.904848,2.26907,2.34194,1.67565,2.26907,2.34194,0.904848,3.53548,3.19524,1.67565,3.53548,3.19524,0.904848,3.3205,3.26753,1.67565,3.3205,3.26753,0.904848,2.17117,2.19886,1.67565,2.17117,2.19886,All
0.912525,2.26446,2.33613,1.68986,2.26446,2.33613,0.912525,3.54308,3.19777,1.68986,3.54308,3.19777,0.912525,3.33551,3.26938,1.68986,3.33551,3.26938,0.912525,2.20269,2.19134,1.68986,2.20269,2.19134,All
0.920202,2.25986,2.33031,1.70408,2.25986,2.33031,0.920202,3.55068,3.2003,1.70408,3.55068,3.2003,0.920202,3.35051,3.27123,1.70408,3.35051,3.27123,0.920202,2.23421,2.18382,1.70408,2.23421,2.18382,All
0.927879,2.25525,2.32449,1.71829,2.25525,2.32449,0.927879,3.55828,3.20283,1.71829,3.55828,3.20283,0.927879,3.36552,3.27308,1.71829,3.36552,3.27308,0.927879,2.26572,2.1763,1.71829,2.26572,2.1763,All
0.935556,2.25064,2.31867,1.73251,2.25064,2.31867,0.935556,3.56589,3.20536,1.73251,3.56589,3.20536,0.935556,3.38052,3.27493,1.73251,3.38052,3.27493,0.935556,2.29724,2.16878,1.73251,2.29724,2.16878,All
0.943232,2.24603,2.31285,1.74673,2.24603,2.31285,0.943232,3.57349,3.20788,1.74673,3.57349,3.20788,0.943232,3.39553,3.27678,1.74673,3.39553,3.27678,0.943232,2.32876,2.16126,1.74673,2.32876,2.16126,All
0.950909,2.24142,2.30704,1.76094,2.24142,2.30704,0.950909,3.58109,3.21041,1.76094,3.58109,3.21041,0.950909,3.41053,3.27864,1.76094,3.41053,3.27864,0.950909,2.36027,2.15374,1.76094,2.36027,2.15374,All
0.958586,2.23681,2.30122,1.77516,2.23681,2.30122,0.958586,3.58869,3.21294,1.77516,3.58869,3.21294,0.958586,3.42553,3.28049,1.77516,3.42553,3.28049,0.958586,2.39179,2.14622,1.77516,2.39179,2.14622,All
0.966263,2.23221,2.2954,1.78938,2.23221,2.2954,0.966263,3.59629,3.21547,1.78938,3.59629,3.21547,0.966263,3.44054,3.28234,1.78938,3.44054,3.28234,0.966263,2.42331,2.13869,1.78938,2.42331,2.13869,All
0.973939,2.2276,2.28958,1.80359,2.2276,2.28958,0.973939,3.60389,3.218,1.80359,3.60389,3.218,0.973939,3.45554,3.28419,1.80359,3.45554,3.28419,0.973939,2.45482,2.13117,1.80359,2.45482,2.13117,All
0.981616,2.22299,2.28376,1.81781,2.22299,2.28376,0.981616,3.61149,3.22052,1.81781,3.61149,3.22052,0.981616,3.47055,3.28604,1.81781,3.47055,3.28604,0.981616,2.48634,2.12365,1.81781,2.48634,2.12365,All
0.989293,2.21838,2.27795,1.83202,2.21838,2.27795,0.989293,3.6191,3.22305,1.83202,3.6191,3.22305,0.989293,3.48555,3.28789,1.83202,3.48555,3.28789,0.989293,2.51786,2.11613,1.83202,2.51786,2.11613,All
0.99697,2.21377,2.27213,1.84624,2.21377,2.27213,0.99697,3.6267,3.22558,1.84624,3.6267,3.22558,0.99697,3.50056,3.28974,1.84624,3.50056,3.28974,0.99697,2.54937,2.10861,1.84624,2.54937,2.10861,All
1.00465,2.20917,2.26631,1.86046,2.20917,2.26631,1.00465,3.6343,3.22811,1.86046,3.6343,3.22811,1.00465,3.51556,3.2916,1.86046,3.51556,3.2916,1.00465,2.58089,2.10109,1.86046,2.58089,2.10109,All
1.01232,2.20456,2.26049,1.87467,2.20456,2.26049,1.01232,3.6419,3.23064,1.87467,3.6419,3.23064,1.01232,3.53056,3.29345,1.87467,3.53056,3.29345,1.01232,2.61241,2.09357,1.87467,2.61241,2.09357,All
1.02,2.19995,2.25467,1.88889,2.19995,2.25467,1.02,3.6495,3.23316,1.88889,3.6495,3.23316,1.02,3.54557,3.2953,1.88889,3.54557,3.2953,1.02,2.64392,2.08605,1.88889,2.64392,2.08605,All
