parameter,value
Cl_pop,13.4663934320779
V1_pop,23.7248832649489
beta_V1_logtCLCRMLMIN,-3.21611314774782
beta_V1_logtPROGDL,-2.20372767605838
Q_pop,23.4
beta_Q_LMP_1,0.847561655057716
beta_Q_logtAGEA,1.66470208980906
beta_Q_logtALBGDL,16.8900248695707
beta_Q_logtCLCRMLMIN,1.75070106171278
beta_Q_logtPROGDL,-16.1970755243598
V2_pop,4.04922140844903
beta_V2_SEXF_1,3.76420463642096
beta_V2_logtHCM,29.2412529356427
omega_Cl,0.258076215205769
omega_V1,0.354141647254362
omega_Q,3.05063498743524e-8
omega_V2,1.77078885217312e-8
a,1.41278137798286
b,0.0426288754100548
