Cl_vs_Q_abscissa,Cl_vs_Q_spline,Cl_vs_Q_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Q_vs_Cl_abscissa,Q_vs_Cl_spline,Q_vs_Cl_regression,Q_vs_V1_abscissa,Q_vs_V1_spline,Q_vs_V1_regression,Q_vs_V2_abscissa,Q_vs_V2_spline,Q_vs_V2_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q_abscissa,V1_vs_Q_spline,V1_vs_Q_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q_abscissa,V2_vs_Q_spline,V2_vs_Q_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression
-2.27995,0.18764,0.0528993,-0.667897,-0.187873,-0.00853931,-2.06012,0.000226823,-0.0320954,-0.43431,0.916064,0.254621,-0.667897,0.160871,0.0511745,-2.06012,-0.255819,-0.222038,-0.43431,0.25569,0.00260954,-2.27995,0.226158,-0.00377312,-2.06012,0.0712415,-0.0603401,-0.43431,0.993507,-0.189812,-2.27995,-0.555539,-0.414933,-0.667897,-0.49416,-0.298735
-2.2279,0.162562,0.0518209,-0.653205,-0.17363,-0.00828096,-2.02005,-0.0067932,-0.0313755,-0.425386,0.852763,0.251581,-0.653205,0.183943,0.0523414,-2.02005,-0.208507,-0.21541,-0.425386,0.20915,0.00287158,-2.2279,0.199102,-0.00335334,-2.02005,0.0593715,-0.058806,-0.425386,0.956529,-0.187574,-2.2279,-0.478642,-0.407624,-0.653205,-0.469112,-0.294033
-2.17585,0.137484,0.0507426,-0.638513,-0.159387,-0.00802261,-1.97997,-0.0138132,-0.0306555,-0.416462,0.789462,0.24854,-0.638513,0.207014,0.0535084,-1.97997,-0.161195,-0.208782,-0.416462,0.162611,0.00313362,-2.17585,0.172046,-0.00293356,-1.97997,0.0475014,-0.0572718,-0.416462,0.919551,-0.185336,-2.17585,-0.401746,-0.400316,-0.638513,-0.444064,-0.28933
-2.1238,0.112407,0.0496642,-0.623821,-0.145144,-0.00776426,-1.9399,-0.0208333,-0.0299356,-0.407539,0.734013,0.2455,-0.623821,0.230085,0.0546753,-1.9399,-0.113883,-0.202154,-0.407539,0.130731,0.00339566,-2.1238,0.14499,-0.00251379,-1.9399,0.0356313,-0.0557376,-0.407539,0.842555,-0.183097,-2.1238,-0.32485,-0.393008,-0.623821,-0.419016,-0.284628
-2.07175,0.0873289,0.0485858,-0.60913,-0.130901,-0.0075059,-1.89982,-0.0242795,-0.0292157,-0.398615,0.67888,0.242459,-0.60913,0.253157,0.0558422,-1.89982,-0.0935648,-0.195526,-0.398615,0.0994413,0.0036577,-2.07175,0.117934,-0.00209401,-1.89982,0.0288425,-0.0542034,-0.398615,0.763948,-0.180859,-2.07175,-0.247954,-0.3857,-0.60913,-0.393968,-0.279925
-2.0197,0.0622512,0.0475074,-0.594438,-0.116657,-0.00724755,-1.85975,-0.0275473,-0.0284957,-0.389691,0.623909,0.239418,-0.594438,0.276228,0.0570092,-1.85975,-0.0745945,-0.188899,-0.389691,0.0684353,0.00391974,-2.0197,0.0908779,-0.00167423,-1.85975,0.0223074,-0.0526693,-0.389691,0.684675,-0.178621,-2.0197,-0.171057,-0.378392,-0.594438,-0.36892,-0.275222
-1.96765,0.0396884,0.046429,-0.579746,-0.102414,-0.0069892,-1.81968,-0.0308151,-0.0277758,-0.380768,0.575005,0.236378,-0.579746,0.2993,0.0581761,-1.81968,-0.0556242,-0.182271,-0.380768,0.0481075,0.00418178,-1.96765,0.0658089,-0.00125446,-1.81968,0.0157724,-0.0511351,-0.380768,0.580372,-0.176382,-1.96765,-0.106769,-0.371084,-0.579746,-0.343872,-0.27052
-1.9156,0.0282898,0.0453506,-0.565054,-0.0881712,-0.00673085,-1.7796,-0.0340829,-0.0270559,-0.371844,0.527424,0.233337,-0.565054,0.322371,0.059343,-1.7796,-0.0366539,-0.175643,-0.371844,0.0299165,0.00444382,-1.9156,0.0495598,-0.00083468,-1.7796,0.00923735,-0.0496009,-0.371844,0.472343,-0.174144,-1.9156,-0.0984498,-0.363776,-0.565054,-0.318824,-0.265817
-1.86355,0.0168913,0.0442722,-0.550362,-0.0782585,-0.0064725,-1.73953,-0.036039,-0.0263359,-0.36292,0.481927,0.230297,-0.550362,0.323567,0.06051,-1.73953,-0.0275763,-0.169015,-0.36292,0.0150909,0.00470586,-1.86355,0.0333107,-0.000414904,-1.73953,0.00469208,-0.0480668,-0.36292,0.358447,-0.171906,-1.86355,-0.0901307,-0.356467,-0.550362,-0.302733,-0.261115
-1.8115,0.00549273,0.0431938,-0.53567,-0.0716671,-0.00621414,-1.69945,-0.0368968,-0.025616,-0.353997,0.438593,0.227256,-0.53567,0.307984,0.0616769,-1.69945,-0.0267776,-0.162387,-0.353997,0.00344977,0.0049679,-1.8115,0.0170616,4.8726e-06,-1.69945,0.00185447,-0.0465326,-0.353997,0.241261,-0.169668,-1.8115,-0.0818115,-0.349159,-0.53567,-0.293513,-0.256412
