iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,684.9,1,13.5086,13.0769,11.9494,13.1157,1,0.3,1,1,1,1
2,637.512,1,13.1449,18.9544,19.8175,14.9451,1.29696,0.212668,0.281169,0.92846,0.674072,0.656446
3,590.08,1,13.647,19.4968,21.1531,14.3539,1.26303,0.166438,0.247556,0.92707,0.720481,0.551719
4,571.209,1,13.4637,20.3506,21.2989,15.9016,1.44233,0.136575,0.244642,0.865336,0.658885,0.591999
5,552.299,1,13.363,22.5864,21.2807,15.1609,1.31074,0.128416,0.244299,0.838638,0.538345,0.588381
6,538.01,1,13.3116,21.6673,21.1982,14.0973,1.44212,0.113507,0.238757,0.790282,0.469254,0.585764
7,516.807,1,13.5304,22.7297,22.4606,12.543,1.48983,0.0913336,0.265138,0.737146,0.423776,0.64064
8,512.095,1,13.4969,25.0902,23.9281,11.9944,1.43053,0.0888456,0.254544,0.796773,0.401258,0.678751
9,516.514,1,13.3922,25.709,24.2121,13.1188,1.48874,0.0913696,0.251046,0.79305,0.381624,0.687471
10,513.43,1,13.3056,23.9982,24.5232,12.5632,1.46299,0.0843481,0.252821,0.934813,0.336358,0.776611
11,512.02,1,13.5211,26.287,24.9334,13.2226,1.39694,0.0875629,0.251224,1.07673,0.28299,0.803698
12,504.353,1,13.3617,25.4002,24.302,13.3817,1.32499,0.0838377,0.251894,0.997134,0.290941,0.840543
13,500.993,1,13.5006,27.699,24.1956,11.3084,1.42645,0.0767082,0.262194,0.981458,0.292348,0.805782
14,498.706,1,13.5387,27.9652,24.0372,12.5862,1.4264,0.0726053,0.256622,1.0148,0.300572,0.84636
15,490.864,1,13.5451,28.8304,24.1539,12.1435,1.46252,0.0680508,0.260226,0.978046,0.281575,0.807279
16,480.18,1,13.5506,27.3319,24.4301,12.264,1.39846,0.0635603,0.25319,0.982543,0.284735,0.805327
17,470.417,1,13.5979,24.9428,24.5786,12.3606,1.437,0.05483,0.257346,0.904621,0.30039,0.800565
18,462.493,1,13.5342,23.5425,24.8677,12.2082,1.47312,0.0445617,0.266805,0.8645,0.312219,0.877524
19,454.914,1,13.5776,24.271,25.1888,11.6175,1.3975,0.0448003,0.25776,0.815498,0.320117,0.8878
