pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.78243,0.0981995,-3.44419,0.0108649,-1.59081,0.125545,All
-1.40904,0.0981995,-3.23284,0.00543243,-1.20139,0.219703,All
-1.03565,0.196399,-3.02148,0.00543243,-0.81198,0.470793,All
-0.662261,0.72013,-2.81013,0.0108649,-0.422566,0.470793,All
-0.288872,0.261865,-2.59878,0.038027,-0.0331522,0.313862,All
0.0845179,0.327332,-2.38743,0.0217297,0.356262,0.25109,All
0.457907,0.294599,-2.17608,0.0434595,0.745676,0.533565,All
0.831297,0.589197,-1.96473,0.0543243,1.13509,0.125545,All
1.20469,0.0981995,-1.75338,0.0869189,1.5245,0.219703,All
1.57808,0.261865,-1.54203,0.0814865,1.91392,0.0941586,All
,,-1.33068,0.141243,,,All
,,-1.11933,0.233595,,,All
,,-0.907979,0.260757,,,All
,,-0.696628,0.260757,,,All
,,-0.485278,0.336811,,,All
,,-0.273927,0.391135,,,All
,,-0.0625766,0.325946,,,All
,,0.148774,0.526946,,,All
,,0.360125,0.434595,,,All
,,0.571475,0.44546,,,All
,,0.782826,0.282487,,,All
,,0.994176,0.287919,,,All
,,1.20553,0.152108,,,All
,,1.41688,0.141243,,,All
,,1.62823,0.114081,,,All
,,1.83958,0.0977838,,,All
,,2.05093,0.0271622,,,All
,,2.26228,0.0271622,,,All
,,2.47363,0.0217297,,,All
,,2.68498,0.0217297,,,All
