Cl_vs_Q_abscissa,Cl_vs_Q_spline,Cl_vs_Q_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Q_vs_Cl_abscissa,Q_vs_Cl_spline,Q_vs_Cl_regression,Q_vs_V1_abscissa,Q_vs_V1_spline,Q_vs_V1_regression,Q_vs_V2_abscissa,Q_vs_V2_spline,Q_vs_V2_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q_abscissa,V1_vs_Q_spline,V1_vs_Q_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q_abscissa,V2_vs_Q_spline,V2_vs_Q_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression
-7.45746,-0.120583,-0.0738346,-0.554288,-0.127696,-0.244141,-8.10673e-08,-0.0255777,-0.0255777,-0.472324,1.34516,-1.01509,-0.554288,0.0526526,-0.634206,-8.10673e-08,-0.554847,-0.554847,-0.472324,-0.190227,-0.304188,-7.45746,0.254658,-0.00214694,-8.10673e-08,-0.043039,-0.043039,-0.472324,-7.97495e-09,-3.58623e-09,-7.45746,2.01547e-08,-6.65254e-10,-0.554288,2.51152e-09,-4.26733e-09
-7.3272,-0.122587,-0.0724795,-0.540678,-0.139714,-0.23818,-7.93322e-08,-0.0250811,-0.0250811,-0.462071,1.45263,-1.00689,-0.540678,-0.00652689,-0.63435,-7.93322e-08,-0.556714,-0.556714,-0.462071,-0.181344,-0.297621,-7.3272,0.228703,-0.00217323,-7.93322e-08,-0.0421732,-0.0421732,-0.462071,-6.5729e-09,-3.54894e-09,-7.3272,1.83474e-08,-6.88444e-10,-0.540678,6.25556e-10,-4.20831e-09
-7.19694,-0.124591,-0.0711245,-0.527068,-0.150166,-0.232219,-7.75971e-08,-0.0245845,-0.0245845,-0.451818,1.47623,-0.998703,-0.527068,-0.0661087,-0.634494,-7.75971e-08,-0.558581,-0.558581,-0.451818,-0.173435,-0.291054,-7.19694,0.202747,-0.00219953,-7.75971e-08,-0.0413073,-0.0413073,-0.451818,-5.33873e-09,-3.51165e-09,-7.19694,1.65401e-08,-7.11633e-10,-0.527068,-9.12317e-10,-4.14929e-09
-7.06668,-0.126595,-0.0697694,-0.513457,-0.160619,-0.226258,-7.5862e-08,-0.0240879,-0.0240879,-0.441565,1.38384,-0.990511,-0.513457,-0.125691,-0.634639,-7.5862e-08,-0.560447,-0.560447,-0.441565,-0.166975,-0.284487,-7.06668,0.176792,-0.00222582,-7.5862e-08,-0.0404415,-0.0404415,-0.441565,-4.34479e-09,-3.47436e-09,-7.06668,1.47329e-08,-7.34823e-10,-0.513457,-2.45019e-09,-4.09027e-09
-6.93643,-0.128599,-0.0684144,-0.499847,-0.169121,-0.220296,-7.41268e-08,-0.0235914,-0.0235914,-0.431313,1.18659,-0.982319,-0.499847,-0.185492,-0.634783,-7.41268e-08,-0.562314,-0.562314,-0.431313,-0.161995,-0.27792,-6.93643,0.150836,-0.00225211,-7.41268e-08,-0.0395756,-0.0395756,-0.431313,-3.58125e-09,-3.43707e-09,-6.93643,1.29256e-08,-7.58013e-10,-0.499847,-3.60008e-09,-4.03125e-09
-6.80617,-0.130603,-0.0670593,-0.486237,-0.174939,-0.214335,-7.23917e-08,-0.0230948,-0.0230948,-0.42106,0.956768,-0.974128,-0.486237,-0.245576,-0.634927,-7.23917e-08,-0.564181,-0.564181,-0.42106,-0.157525,-0.271352,-6.80617,0.124881,-0.00227841,-7.23917e-08,-0.0387098,-0.0387098,-0.42106,-2.89335e-09,-3.39978e-09,-6.80617,1.11183e-08,-7.81202e-10,-0.486237,-4.21981e-09,-3.97223e-09
-6.67591,-0.132607,-0.0657043,-0.472626,-0.178575,-0.208374,-7.06566e-08,-0.0225982,-0.0225982,-0.410807,0.61605,-0.965936,-0.472626,-0.305449,-0.635071,-7.06566e-08,-0.566048,-0.566048,-0.410807,-0.155167,-0.264785,-6.67591,0.0989256,-0.0023047,-7.06566e-08,-0.0378439,-0.0378439,-0.410807,-2.49206e-09,-3.36249e-09,-6.67591,9.31103e-09,-8.04392e-10,-0.472626,-4.48045e-09,-3.91321e-09
-6.54565,-0.13461,-0.0643492,-0.459016,-0.180542,-0.202413,-6.89214e-08,-0.0221016,-0.0221016,-0.400554,0.267136,-0.957744,-0.459016,-0.364867,-0.635216,-6.89214e-08,-0.567915,-0.567915,-0.400554,-0.152982,-0.258218,-6.54565,0.0729702,-0.00233099,-6.89214e-08,-0.0369781,-0.0369781,-0.400554,-2.11332e-09,-3.3252e-09,-6.54565,7.50376e-09,-8.27582e-10,-0.459016,-4.51405e-09,-3.85418e-09
-6.41539,-0.136433,-0.0629941,-0.445406,-0.18122,-0.196452,-6.71863e-08,-0.021605,-0.021605,-0.390301,-0.0919718,-0.949553,-0.445406,-0.423745,-0.63536,-6.71863e-08,-0.569781,-0.569781,-0.390301,-0.151091,-0.251651,-6.41539,0.0567375,-0.00235729,-6.71863e-08,-0.0361122,-0.0361122,-0.390301,-1.7688e-09,-3.28791e-09,-6.41539,6.44428e-09,-8.50772e-10,-0.445406,-4.40358e-09,-3.79516e-09
-6.28513,-0.138164,-0.0616391,-0.431795,-0.180633,-0.190491,-6.54512e-08,-0.0211085,-0.0211085,-0.380048,-0.496702,-0.941361,-0.431795,-0.481934,-0.635504,-6.54512e-08,-0.571648,-0.571648,-0.380048,-0.151284,-0.245084,-6.28513,0.0454818,-0.00238358,-6.54512e-08,-0.0352464,-0.0352464,-0.380048,-1.63753e-09,-3.25062e-09,-6.28513,5.76758e-09,-8.73961e-10,-0.431795,-4.17732e-09,-3.73614e-09
