parameter,value,se_sa,rse_sa
Cl_pop,20.5192019819257,3.99413209987944,19.4653383859551
beta_Cl_tSCRMGDL,-0.408811779032199,0.181258550915102,44.3378983218645
V1_pop,24.4455253490537,2.15215458333681,8.80387945281003
Q_pop,23.4,,
V2_pop,13.0032379609819,3.79850736563506,29.212011477703
omega_Cl,0.221752199137151,0.0421381793452035,19.0023726976171
omega_V1,0.272271182138702,0.0712426396095586,26.1660595329791
omega_Q,0.973888374641292,0.296540049535953,30.4490799210101
omega_V2,0.882813738420585,0.273732612140536,31.0068364624981
a,1.26743859749202,0.206510873486275,16.2935604056018
b,0.0323325932966463,0.0170455277064183,52.7193335530755
