pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
-4,0,-4,0,-4,0,All
-1.80943,0.0111111,-2.72766,0.00111111,-2.08475,0.0111111,All
-1.71681,0.0222222,-2.60187,0.00222222,-1.98901,0.0222222,All
-1.62882,0.0333333,-2.55186,0.00333333,-1.84186,0.0333333,All
-1.30457,0.0444444,-2.45659,0.00444444,-1.45383,0.0444444,All
-1.29285,0.0555556,-2.41792,0.00555556,-1.36855,0.0555556,All
-1.12133,0.0666667,-2.41175,0.00666667,-1.19653,0.0666667,All
-1.09802,0.0777778,-2.34276,0.00777778,-1.18977,0.0777778,All
-1.09259,0.0888889,-2.31048,0.00888889,-1.14725,0.0888889,All
-1.06825,0.1,-2.2664,0.01,-1.14109,0.1,All
-1.05521,0.111111,-2.22798,0.0111111,-1.12815,0.111111,All
-1.00761,0.122222,-2.17772,0.0122222,-1.07591,0.122222,All
-0.997506,0.133333,-2.1752,0.0133333,-1.05373,0.133333,All
-0.992427,0.144444,-2.1614,0.0144444,-1.03898,0.144444,All
-0.982773,0.155556,-2.14954,0.0155556,-1.00135,0.155556,All
-0.94791,0.166667,-2.14427,0.0166667,-0.937131,0.166667,All
-0.946452,0.177778,-2.11866,0.0177778,-0.929142,0.177778,All
-0.907282,0.188889,-2.08837,0.0188889,-0.90241,0.188889,All
-0.87724,0.2,-2.06282,0.02,-0.882594,0.2,All
-0.876054,0.211111,-2.06026,0.0211111,-0.882323,0.211111,All
-0.818356,0.222222,-2.05607,0.0222222,-0.817751,0.222222,All
-0.7946,0.233333,-2.03726,0.0233333,-0.770353,0.233333,All
-0.777001,0.244444,-2.03346,0.0244444,-0.756855,0.244444,All
-0.745567,0.255556,-2.02545,0.0255556,-0.74662,0.255556,All
-0.745457,0.266667,-2.02211,0.0266667,-0.737315,0.266667,All
-0.733819,0.277778,-2.0202,0.0277778,-0.726549,0.277778,All
-0.713729,0.288889,-2.01615,0.0288889,-0.715624,0.288889,All
-0.681896,0.3,-1.99657,0.03,-0.710916,0.3,All
-0.644292,0.311111,-1.98384,0.0311111,-0.65065,0.311111,All
-0.639826,0.322222,-1.97823,0.0322222,-0.635124,0.322222,All
-0.636042,0.333333,-1.9647,0.0333333,-0.627091,0.333333,All
-0.631989,0.344444,-1.94886,0.0344444,-0.546841,0.344444,All
-0.59054,0.355556,-1.92818,0.0355556,-0.510691,0.355556,All
-0.569962,0.366667,-1.92363,0.0366667,-0.50824,0.366667,All
-0.55983,0.377778,-1.91658,0.0377778,-0.508019,0.377778,All
-0.536317,0.388889,-1.90728,0.0388889,-0.498847,0.388889,All
-0.522372,0.4,-1.90589,0.04,-0.493652,0.4,All
-0.52014,0.411111,-1.90383,0.0411111,-0.489656,0.411111,All
-0.519779,0.422222,-1.89617,0.0422222,-0.435899,0.422222,All
