parameter,value
Cl_pop,13.5072078616699
V1_pop,26.0771535684902
beta_V1_ANTU_1,-0.300885104243079
beta_V1_logtCLCRMLMIN,-3.22355553951948
beta_V1_logtPROGDL,-1.95686390344993
Q_pop,23.4
beta_Q_LMP_1,0.954995727549732
beta_Q_logtAGEA,1.37167125266088
beta_Q_logtALBGDL,18.1569443755357
beta_Q_logtPROGDL,-18.0290608678717
beta_Q_logtWTKG,0.267354552466165
V2_pop,2.3500415482701
beta_V2_SEXF_1,5.05234349781661
beta_V2_logtHCM,41.6850114317102
beta_V2_logtRAL,0.28516954216464
omega_Cl,0.260329505158587
omega_V1,0.333323688646538
omega_Q,4.67671305038268e-8
omega_V2,4.9453236924607e-8
a,1.32240233808885
b,0.0434689306726975
