Cl_abscissa,Cl_pdf,V1_abscissa,V1_pdf,Q_abscissa,Q_pdf,V2_abscissa,V2_pdf,split
8.5602,0.0625368,20.9034,23006.9,502.215,0.0010442,3.87341,0.0230002,All
9.59344,0.111176,20.9034,0,1506.05,1.43041e-05,8.55564,0.044467,All
10.6267,0.125074,20.9034,23006.9,2509.89,7.15205e-06,13.2379,0.0506004,All
11.6599,0.111176,20.9034,207062,3513.72,0,17.9201,0.035267,All
12.6932,0.0625368,20.9034,322097,4517.56,0,22.6024,0.0107334,All
13.7264,0.111176,20.9034,414124,5521.4,0,27.2846,0.00766673,All
14.7596,0.0694853,20.9034,552166,6525.23,0,31.9668,0.0138001,All
15.7929,0.0625368,20.9034,644193,7529.07,0,36.6491,0.0153335,All
16.8261,0.104228,20.9034,598179,8532.91,0,41.3313,0.0107334,All
17.8593,0.0833823,20.9034,391117,9536.74,0,46.0135,0.00306669,All
18.8926,0.0764338,20.9034,184055,10540.6,0,50.6958,0.00920007,All
19.9258,0.0347426,20.9034,69020.7,11544.4,0,55.378,0.00153335,All
20.9591,0.0277941,20.9034,23006.9,12548.3,7.15205e-06,60.0602,0.00460004,All
