parameter,value
Cl_pop,13.4596943384496
V1_pop,23.0258843123122
beta_V1_logtCLCRMLMIN,-3.27250301375163
beta_V1_logtIMCKGM2,-2.56918908218283
Q_pop,23.4
beta_Q_LMP_1,0.947613272877093
beta_Q_logtAGEA,1.24385891626702
beta_Q_logtALBGDL,17.3778036085514
beta_Q_logtPROGDL,-17.4309046739205
V2_pop,3.14006847714512
beta_V2_SEXF_1,4.2844260851823
beta_V2_logtHCM,34.2232387644185
omega_Cl,0.256608540308975
omega_V1,0.298372428871111
omega_Q,5.6545734833194e-8
omega_V2,3.58308011980411e-8
a,1.42560283012325
b,0.0432029678224528
