popPred_spline_abscissa,popPred_spline,popPred_ci_abscissa,popPred_piLower,popPred_piUpper,indivPred_spline_abscissa,indivPred_spline,indivPred_ci_abscissa,indivPred_piLower,indivPred_piUpper,split
15.4375,4.57179,15.4375,4.51681,26.3582,1.03477,3.99454,1.03477,-2.61298,4.68252,All
16.132,5.16911,16.132,4.86058,27.4033,1.13273,4.09996,1.13273,-2.56448,4.82995,All
16.8576,5.73026,16.8576,5.21982,28.4955,1.23997,4.21414,1.23997,-2.5114,4.99134,All
17.616,6.30199,17.616,5.59522,29.6367,1.35735,4.33499,1.35735,-2.45329,5.168,All
17.9155,6.49675,17.9155,5.7435,30.0875,1.48585,4.46256,1.48585,-2.38968,5.36139,All
18.4084,6.80296,18.4084,5.9875,30.8294,1.62652,4.60221,1.62652,-2.32005,5.57308,All
19.2365,7.29631,19.2365,6.39743,32.0756,1.7805,4.75508,1.7805,-2.24382,5.80482,All
20.1019,7.74579,20.1019,6.8258,33.3779,1.94906,4.91693,1.94906,-2.16038,6.05849,All
20.3935,7.89728,20.3935,6.97019,33.8169,2.13357,5.07944,2.13357,-2.06904,6.33618,All
21.0061,8.19476,21.0061,7.27344,34.7388,2.33555,5.25735,2.33555,-1.96905,6.64016,All
21.9511,8.60359,21.9511,7.74122,36.161,2.55666,5.45209,2.55666,-1.8596,6.97291,All
22.8715,9.00182,22.8715,8.19688,37.5462,2.79869,5.66342,2.79869,-1.73979,7.33717,All
22.9385,9.03081,22.9385,8.23004,37.647,2.91959,5.76248,2.91959,-1.67994,7.51912,All
23.9704,9.46043,23.9704,8.74086,39.2,3.06364,5.87817,3.06364,-1.60863,7.73591,All
25.0487,9.90173,25.0487,9.27465,40.8228,3.35367,6.10595,3.35367,-1.46505,8.1724,All
25.3495,10.0248,25.3495,9.42356,41.2755,3.67116,6.34786,3.67116,-1.30789,8.65021,All
26.1755,10.3762,26.1755,9.83245,42.5186,4.0187,6.60676,4.0187,-1.13584,9.17325,All
27.353,11.0079,27.353,10.4153,44.2907,4.39915,6.8847,4.39915,-0.947511,9.74581,All
27.8276,11.2665,27.8276,10.6503,45.0049,4.80441,7.17759,4.80441,-0.746897,10.3557,All
28.5835,11.6784,28.5835,11.0245,46.1425,4.81561,7.18566,4.81561,-0.741349,10.3726,All
29.8693,12.379,29.8693,11.661,48.0776,5.2715,7.51509,5.2715,-0.515671,11.0587,All
30.3056,12.6167,30.3056,11.8769,48.7342,5.77055,7.88925,5.77055,-0.268628,11.8097,All
