Cl_abscissa,Cl_cdf,V1_abscissa,V1_cdf,Q_abscissa,Q_cdf,V2_abscissa,V2_cdf,split
4.98765,0,8.57301,0,1.66138,0.00666667,1.81749,0.00666667,All
8.24634,0.00666667,13.0108,0.00666667,1.68643,0.0133333,1.88197,0.0133333,All
8.54539,0.0133333,14.0005,0.0133333,2.60276,0.02,2.28468,0.02,All
8.56653,0.02,14.326,0.02,2.60454,0.0266667,2.64519,0.0266667,All
8.62077,0.0266667,14.7102,0.0266667,2.95911,0.0333333,2.70976,0.0333333,All
8.62917,0.0333333,14.9461,0.0333333,3.51069,0.04,2.89205,0.04,All
8.63472,0.04,15.3864,0.04,4.18867,0.0466667,2.93668,0.0466667,All
8.72251,0.0466667,15.4906,0.0466667,4.45283,0.0533333,3.2046,0.0533333,All
8.88626,0.0533333,15.5003,0.0533333,4.90693,0.06,3.21464,0.06,All
9.15488,0.06,15.6089,0.06,4.95274,0.0666667,3.25156,0.0666667,All
9.18255,0.0666667,15.7094,0.0666667,5.24461,0.0733333,3.25882,0.0733333,All
9.43733,0.0733333,16.0426,0.0733333,5.39756,0.08,3.30607,0.08,All
9.44017,0.08,16.2905,0.08,5.60928,0.0866667,3.35326,0.0866667,All
9.59855,0.0866667,16.5922,0.0866667,5.65636,0.0933333,3.52191,0.0933333,All
9.71925,0.0933333,16.7497,0.0933333,6.0071,0.1,3.55873,0.1,All
9.78396,0.1,17.2015,0.1,6.04009,0.106667,3.65301,0.106667,All
9.8019,0.106667,17.5426,0.106667,6.0956,0.113333,3.70417,0.113333,All
9.83098,0.113333,18.1214,0.113333,6.32022,0.12,3.71011,0.12,All
9.84997,0.12,18.1501,0.12,6.42571,0.126667,4.07509,0.126667,All
9.85985,0.126667,18.3072,0.126667,6.53561,0.133333,4.23174,0.133333,All
9.89381,0.133333,18.3955,0.133333,7.22345,0.14,4.36738,0.14,All
9.91654,0.14,18.5923,0.14,7.2609,0.146667,4.40584,0.146667,All
10.0159,0.146667,18.6182,0.146667,7.37647,0.153333,4.41289,0.153333,All
10.1104,0.153333,18.8998,0.153333,7.4269,0.16,4.42539,0.16,All
10.1318,0.16,18.9796,0.16,7.45248,0.166667,4.56713,0.166667,All
10.1546,0.166667,19.1274,0.166667,8.5108,0.173333,4.57178,0.173333,All
10.1981,0.173333,19.2824,0.173333,8.5993,0.18,4.6429,0.18,All
10.2227,0.18,19.6687,0.18,8.78326,0.186667,4.76092,0.186667,All
10.27,0.186667,19.8716,0.186667,8.9272,0.193333,4.77446,0.193333,All
10.304,0.193333,19.8782,0.193333,9.18182,0.2,4.94125,0.2,All
10.3123,0.2,19.9394,0.2,9.25476,0.206667,4.99025,0.206667,All
10.3162,0.206667,19.9535,0.206667,9.27414,0.213333,5.25607,0.213333,All
10.3554,0.213333,20.0171,0.213333,9.323,0.22,5.64372,0.22,All
10.3667,0.22,20.0196,0.22,9.65339,0.226667,5.65458,0.226667,All
10.411,0.226667,20.0644,0.226667,9.69923,0.233333,5.98959,0.233333,All
10.463,0.233333,20.1862,0.233333,9.77142,0.24,6.02112,0.24,All
10.5522,0.24,20.3765,0.24,9.96123,0.246667,6.11394,0.246667,All
10.5666,0.246667,20.4633,0.246667,9.96194,0.253333,6.22368,0.253333,All
10.571,0.253333,20.6573,0.253333,10.2144,0.26,6.26767,0.26,All
10.5722,0.26,20.6872,0.26,10.5096,0.266667,6.44453,0.266667,All
10.6628,0.266667,20.6945,0.266667,10.8943,0.273333,6.52232,0.273333,All
10.7793,0.273333,20.7535,0.273333,11.5326,0.28,6.5811,0.28,All
