Cl_abscissa,Cl_pdf,V1_abscissa,V1_pdf,Q_abscissa,Q_pdf,V2_abscissa,V2_pdf,split
8.71222,0.0693481,14.5655,0.0253989,69.4549,0.00783677,4.44311,0.0587896,All
9.64397,0.10017,17.6748,0.0323259,205.042,5.29512e-05,9.69435,0.0505864,All
10.5757,0.154107,20.7842,0.0738878,340.629,0,14.9456,0.0232424,All
11.5075,0.130991,23.8935,0.0785058,476.216,0,20.1968,0.020508,All
12.4392,0.0693481,27.0029,0.0461799,611.803,0,25.4481,0.006836,All
13.371,0.0616428,30.1123,0.018472,747.39,0,30.6993,0.006836,All
14.3027,0.107875,33.2216,0.0323259,882.977,0,35.9505,0.013672,All
15.2345,0.0539374,36.331,0.00692698,1018.56,0,41.2018,0.00957039,All
16.1662,0.023116,39.4403,0.00461799,1154.15,0,46.453,0.0054688,All
17.098,0.130991,42.5497,0.013854,1289.74,0,51.7042,0.0027344,All
18.0298,0.0924642,45.659,0.00461799,1425.32,0,56.9555,0.0013672,All
18.9615,0.107875,48.7684,0.00461799,1560.91,0,62.2067,0.0041016,All
19.8933,0.0539374,51.8778,0.00461799,1696.5,5.29512e-05,67.458,0.0013672,All
