iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,845.572,1,13.5086,26.1537,23.8987,13.1157,1.5,1.5,1.2,1.5,1.5,1.5
2,823.042,1,28.5175,38.2718,52.1995,11.5431,1.425,1.425,1.16962,1.46202,1.46202,1.46202
3,811.247,1,30.473,28.1268,67.0838,11.792,1.35375,1.35375,1.14,1.425,1.425,1.425
4,810.267,1,28.4174,30.1272,63.4047,16.1712,1.28606,1.28606,1.11113,1.62272,1.38892,1.38892
5,805.709,1,28.2396,31.6613,70.5712,23.1697,1.22176,1.22176,1.083,1.61251,1.35375,1.35375
6,800.58,1,27.7394,26.5704,61.4945,16.4356,1.16067,1.16067,1.05558,1.57168,1.31947,1.31947
7,789.846,1,27.3646,27.5147,63.9222,17.5627,1.10264,1.10264,1.02885,1.53188,1.28606,1.28606
8,784.706,1,26.181,23.5761,68.0853,15.8549,1.04751,1.04751,1.0028,1.4931,1.2535,1.32295
9,779.654,1,26.0994,27.9162,73.7637,13.2726,0.995131,0.995131,0.977407,1.75651,1.22176,1.28945
10,777.291,1,24.0459,21.0228,69.8958,13.4601,0.945374,0.945374,0.952659,1.92889,1.19082,1.2568
11,776.566,1,22.9677,21.6054,65.3813,14.1291,0.898105,0.898105,0.928537,1.94864,1.16067,1.22498
12,770.784,1,23.7538,25.3426,64.9552,14.9731,0.8532,0.8532,0.905026,1.8993,1.13128,1.19396
13,762.102,1,22.6446,26.2171,55.4061,16.8383,0.81054,0.81054,0.88211,1.9316,1.10264,1.16373
14,749.7,1,22.1412,28.2376,59.9494,18.266,0.770013,0.770013,0.859775,2.11518,1.07472,1.13426
15,743.819,1,22.0057,24.8752,52.0623,17.2484,0.731512,0.731512,0.838005,2.11278,1.04751,1.10554
16,733.186,1,21.9181,24.989,47.1116,18.0577,0.694937,0.694937,0.816786,2.05928,1.02098,1.07755
17,730.27,1,21.3125,30.9336,49.506,16.253,0.66019,0.66019,0.796105,2.00864,0.995131,1.07863
18,718.722,1,20.7433,35.1117,49.5301,14.22,0.627181,0.627181,0.775947,1.95778,0.969933,1.05132
19,714.198,1,20.9848,28.7976,48.1247,13.5446,0.595821,0.595821,0.756299,2.05195,0.945374,1.07759
20,711.002,1,21.1333,26.3531,45.7852,13.3524,0.56603,0.56603,0.737149,2.39436,0.921437,1.18444
21,705.575,1,20.4781,20.2758,47.1377,17.2588,0.537729,0.537729,0.718484,2.37502,0.898105,1.15445
22,694.994,1,19.6405,17.1548,41.9771,22.4314,0.510842,0.510842,0.700292,2.31488,0.875365,1.12521
23,684.193,1,18.5118,21.787,40.622,22.0057,0.4853,0.4853,0.68256,2.25627,0.8532,1.09672
24,679.436,1,18.8415,17.2276,40.8806,19.8338,0.461035,0.461035,0.665277,2.19914,0.831597,1.06895
25,662.172,1,19.0023,21.0487,40.0649,21.0313,0.437984,0.437984,0.648432,2.24969,0.81054,1.04189
26,669.195,1,18.8177,18.723,40.8687,18.5973,0.416084,0.416084,0.632013,2.43637,0.790017,1.01551
27,663.517,1,18.4927,17.5601,40.1427,17.9939,0.39528,0.39528,0.61601,2.58212,0.770013,0.989793
28,646.714,1,18.2366,27.2691,37.3793,21.1006,0.375516,0.375516,0.600413,3.14069,0.750516,0.964731
29,644.15,1,18.2965,33.1566,36.7954,21.4617,0.35674,0.35674,0.58521,3.4156,0.731512,0.940303
30,633.614,1,17.8946,49.8391,34.3091,21.2815,0.338903,0.338903,0.570392,3.52554,0.71299,0.916494
31,628.399,1,18.1916,56.4471,35.1969,22.1859,0.321958,0.321958,0.555949,3.43628,0.694937,0.893288
32,619.955,1,17.8157,61.4513,34.72,20.3211,0.30586,0.30586,0.541873,3.34927,0.677341,0.870669
33,611.395,1,17.8608,88.8612,33.4574,20.6664,0.290567,0.290567,0.528152,3.26446,0.66019,0.848624
34,597.475,1,17.441,123.259,29.7807,19.9598,0.276039,0.276039,0.539019,3.1818,0.643474,0.827136
35,593.781,1,17.8498,96.065,29.04,21.7347,0.262237,0.262237,0.544871,3.10124,0.634089,0.806192
36,590.901,1,17.652,125.142,31.0524,18.5354,0.249125,0.249125,0.545544,3.1753,0.618034,0.785779
37,582.779,1,17.2936,225.938,29.9668,18.0212,0.236669,0.236669,0.540471,3.0949,0.602385,0.765883
38,574.293,1,17.3338,230.72,31.8029,16.6117,0.224835,0.224835,0.526786,3.01654,0.587132,0.759754
39,566.475,1,17.2757,297.636,29.6972,17.211,0.213594,0.213594,0.52921,2.94016,0.572266,0.740516
40,563.152,1,17.1819,272.206,28.5422,16.4261,0.202914,0.202914,0.530842,2.86571,0.570205,0.757495
41,556.173,1,17.1983,378.62,29.0603,17.4142,0.192768,0.192768,0.527801,2.79315,0.558848,0.738315
42,551.661,1,17.3379,490.917,27.74,18.5354,0.18313,0.18313,0.518278,2.72243,0.544698,0.71962
43,547.346,1,17.0296,504.894,28.4064,18.8442,0.173973,0.173973,0.524437,2.65349,0.530906,0.701399
44,539.031,1,16.9005,498.857,27.561,19.3344,0.165275,0.165275,0.520596,2.5863,0.517463,0.719612
45,536.319,1,16.7398,554.857,27.6097,19.172,0.157011,0.157011,0.528321,2.52082,0.50436,0.701391
46,532.628,1,16.6917,539.248,26.7345,18.3042,0.14916,0.14916,0.52209,2.45699,0.49159,0.686183
47,535.123,1,16.6294,433.908,27.3784,17.4116,0.141702,0.141702,0.524491,2.39478,0.479142,0.733398
48,524.149,1,16.8877,318.269,28.4759,17.6308,0.269372,0.137461,0.516355,2.33414,0.46701,0.778356
49,521.922,1,17.1001,297.133,28.7196,18.5085,0.453458,0.130052,0.503281,2.28081,0.455185,0.812419
50,521.467,1,16.8543,246.199,28.91,17.1103,0.430785,0.123549,0.514251,2.33534,0.472457,0.808309
51,517.787,1,17.0339,202.053,28.8614,16.6861,0.409246,0.117372,0.50268,2.27621,0.482868,0.787842
52,516.441,1,16.9965,206.686,28.99,18.4017,0.388784,0.111503,0.511096,2.52533,0.470642,0.767893
53,504.794,1,16.9117,130.15,29.1786,19.4823,0.369344,0.105928,0.514617,2.46139,0.460489,0.754095
54,505.82,1,16.879,108.744,28.8073,19.0103,0.350877,0.100632,0.519164,2.39906,0.448829,0.780137
55,507.044,1,16.9485,121.853,27.472,19.1601,0.333333,0.0956002,0.513602,2.33832,0.454682,0.787068
56,508.392,1,17.0519,115.11,28.9468,19.0734,0.316667,0.0908202,0.516983,2.27911,0.444056,0.767139
57,504.284,1,16.9347,103.091,28.9416,19.1755,0.300833,0.0862791,0.518142,2.2214,0.444351,0.747714
58,483.673,1,16.9818,75.1118,29.24,18.2547,0.928004,0.0807533,0.519796,2.16515,0.466137,0.728782
59,475.308,1,17.0035,72.2419,29.9657,17.2534,0.881604,0.0767156,0.516903,2.11033,0.454334,0.774521
60,468.945,1,16.9649,79.6938,29.7336,16.1121,0.837524,0.0728798,0.522141,2.0569,0.44283,0.796136
61,472.204,1,16.8805,76.0414,30.0676,17.0936,1.13446,0.0621806,0.524622,2.04945,0.438855,0.775978
62,473.244,1,17.0007,77.9204,29.9345,17.5458,1.26837,0.0579153,0.520514,1.99755,0.47194,0.75633
63,473.45,1,16.8736,77.488,29.4649,18.302,1.31728,0.0550507,0.51935,1.94697,0.45999,0.777606
64,473.648,1,16.8025,73.0967,29.4797,18.7916,1.27659,0.056909,0.524217,1.89768,0.448343,0.810936
65,461.233,1,16.9241,66.7999,29.2912,19.6815,1.21276,0.0540636,0.524398,1.84963,0.441809,0.790402
66,463.972,1,16.8564,63.0538,29.1998,18.9768,1.38524,0.0486371,0.519314,1.80279,0.430622,0.770389
