Cl_pop,1,-0.96771,-0.21916,-0.30074,0.37109,0.42067,-0.067953,0.32642,-0.078525,2.4302e-14
beta_Cl_tSCRMGDL,-0.96771,1,0.25861,0.29104,-0.50862,-0.51862,0.095359,-0.42103,0.14515,1.6733e-10
V1_pop,-0.21916,0.25861,1,0.079761,-0.36313,-0.73254,-0.63252,-0.096512,0.35447,4.1773e-10
V2_pop,-0.30074,0.29104,0.079761,1,-0.30309,-0.18161,0.14346,-0.25408,0.019142,4.2e-11
omega_Cl,0.37109,-0.50862,-0.36313,-0.30309,1,0.63365,-0.00064827,0.44446,-0.30074,-5.7439e-10
omega_V1,0.42067,-0.51862,-0.73254,-0.18161,0.63365,1,0.30863,0.35888,-0.41821,-5.8242e-10
omega_Q,-0.067953,0.095359,-0.63252,0.14346,-0.00064827,0.30863,1,-0.33475,-0.2306,-2.6199e-10
omega_V2,0.32642,-0.42103,-0.096512,-0.25408,0.44446,0.35888,-0.33475,1,-0.099041,-2.4258e-10
a,-0.078525,0.14515,0.35447,0.019142,-0.30074,-0.41821,-0.2306,-0.099041,1,-2.3581e-8
b,2.4302e-14,1.6733e-10,4.1773e-10,4.2e-11,-5.7439e-10,-5.8242e-10,-2.6199e-10,-2.4258e-10,-2.3581e-8,1
