iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,beta_Cl_tSCRMGDL,omega_Cl,omega_Q,omega_V1,omega_V2
1,687.098,1,20.56,24.431,12.7157,1,0.3,-0.410671,1,1,1,1
2,668.721,1,16.7393,19.254,14.2261,0.95,0.285,-0.269399,0.974679,0.974679,0.974679,0.974679
3,661.273,1,18.2569,17.8146,16.4496,0.9025,0.27075,-0.348722,0.95,1.01543,0.95,0.95
4,655.608,1,17.9156,17.7504,14.9075,0.857375,0.257212,-0.340547,0.925945,1.03672,0.925945,0.925945
5,656.161,1,17.9922,18.3264,14.7975,0.814506,0.244352,-0.366409,0.9025,1.01523,0.9025,0.9025
6,639.658,1,19.0053,18.0413,13.5092,0.773781,0.232134,-0.419171,0.879648,0.989524,0.879648,0.879648
7,635.927,1,19.8655,18.6868,14.2145,0.735092,0.220528,-0.483997,0.857375,1.03307,0.857375,0.857375
8,621.033,1,17.3165,18.8649,13.3466,0.698337,0.209501,-0.310454,0.835666,1.00691,0.835666,0.835666
9,618.104,1,18.255,19.2959,13.1702,0.66342,0.199026,-0.383207,0.814506,0.981419,0.814506,0.891383
10,616.258,1,18.7244,19.7642,11.0062,0.630249,0.189075,-0.413128,0.793882,1.02982,0.793882,0.938689
11,614.472,1,18.2479,20.4535,12.0569,0.598737,0.179621,-0.388013,0.773781,1.12471,0.773781,0.914921
12,604.29,1,18.1048,19.8091,11.6807,0.5688,0.17064,-0.374408,0.754188,1.09623,0.754188,0.891754
13,597.395,1,18.3139,20.5974,10.1367,0.54036,0.162108,-0.388376,0.735092,1.07783,0.735092,0.995446
14,584.26,1,17.4325,21.1511,10.5296,0.513342,0.154003,-0.329933,0.716479,1.13824,0.716479,0.97024
15,578.946,1,17.5048,21.8899,11.0549,0.487675,0.146302,-0.320524,0.698337,1.14977,0.698337,0.945673
16,575.935,1,18.0645,21.4927,11.8031,0.463291,0.138987,-0.361649,0.680655,1.12065,0.680655,0.921728
17,571.913,1,17.8414,21.4866,12.7908,0.440127,0.132038,-0.346442,0.66342,1.18245,0.66342,0.89839
18,556.186,1,17.7334,22.7394,11.7359,0.41812,0.125436,-0.33353,0.646622,1.15251,0.646622,0.875642
19,559.474,1,17.4513,23.1397,11.8029,0.397214,0.119164,-0.320062,0.630249,1.17912,0.630249,0.863292
20,552.855,1,17.5338,23.5324,10.7392,0.377354,0.113206,-0.331342,0.614291,1.14927,0.614291,0.981245
21,540.321,1,18.0493,23.1908,11.7367,0.358486,0.107546,-0.354494,0.598737,1.21553,0.598737,0.956399
22,538.13,1,18.0083,23.7569,11.4284,0.340562,0.102168,-0.36297,0.583577,1.18475,0.583577,0.94648
23,534.39,1,17.0521,23.5934,12.0506,0.944203,0.0982236,-0.302639,0.5688,1.15475,0.5688,0.922515
24,529.988,1,18.3708,23.8654,10.4948,1.1168,0.0897721,-0.362996,0.554398,1.12551,0.554398,0.899156
25,527.032,1,18.6091,24.3381,10.267,1.06096,0.0852835,-0.374455,0.54036,1.09701,0.54036,0.882619
26,518.952,1,19.0533,23.629,10.1884,1.24472,0.0777629,-0.409121,0.526678,1.06924,0.526678,0.860535
27,510.842,1,18.4761,23.7493,9.99258,1.18249,0.0738748,-0.386134,0.513342,1.04216,0.513342,0.84644
28,512.269,1,18.0465,23.7847,9.60352,1.12336,0.070181,-0.36517,0.500344,1.15096,0.500344,0.954164
29,507.371,1,18.2266,23.6491,10.1058,1.40793,0.0612048,-0.371015,0.487675,1.12182,0.487675,0.972451
30,502.924,1,18.4928,24.1159,10.9609,1.4079,0.059122,-0.383095,0.475327,1.10573,0.475327,0.947828
31,490.649,1,17.8691,23.3797,12.1303,1.33751,0.0561659,-0.354492,0.463291,1.07773,0.463291,0.923829
32,478.651,1,17.7909,22.8103,10.282,1.4126,0.0498571,-0.344333,0.45156,1.05044,0.45156,0.900437
33,485.1,1,18.2338,23.7216,9.86484,1.39163,0.0562878,-0.362793,0.440127,1.02384,0.440127,0.893645
34,491.267,1,18.3323,23.138,9.40182,1.39162,0.0547164,-0.373025,0.428982,0.997918,0.428982,1.0149
35,494.479,1,18.8134,22.7703,10.5804,1.46103,0.0557005,-0.401658,0.41812,0.97265,0.41812,0.989198
36,492.138,1,18.4969,23.2034,9.32547,1.46102,0.0559018,-0.38508,0.407533,0.948022,0.407533,0.964151
37,483.09,1,18.3852,22.8684,11.3431,1.38797,0.0531067,-0.3736,0.397214,0.924017,0.397214,0.939738
38,480.652,1,18.0464,23.2908,10.919,1.41881,0.0521963,-0.366861,0.387157,0.900621,0.387157,0.95969
39,482.673,1,18.4659,23.1418,10.8847,1.44857,0.052373,-0.385637,0.377354,0.880917,0.377354,0.959269
40,478.494,1,18.1668,23.0746,10.1799,1.41163,0.0536606,-0.365308,0.367799,0.86982,0.367799,0.934979
41,484.276,1,18.548,23.1,9.46954,1.44571,0.0544387,-0.382922,0.358486,0.873974,0.378724,0.911305
42,483.344,1,18.4071,22.7564,9.40131,1.50959,0.0516317,-0.374608,0.349409,0.851844,0.386202,0.888231
43,482.921,1,17.652,23.123,9.57637,1.5317,0.0489209,-0.333557,0.340562,0.914005,0.376423,0.914645
44,481.846,1,18.6135,23.4238,9.6659,1.53172,0.0509839,-0.384744,0.331938,0.943846,0.368123,0.891485
45,484.052,1,18.0759,23.5186,10.499,1.45457,0.0583714,-0.356697,0.323534,0.919947,0.358802,0.868912
46,485.541,1,18.3358,23.2778,11.0688,1.60429,0.0536091,-0.366396,0.315341,0.899553,0.355742,0.846911
47,469.169,1,17.5214,23.11,10.5806,1.52407,0.0509287,-0.338195,0.307357,0.876776,0.346734,0.825467
48,473.344,1,18.0131,23.2126,10.3718,1.45488,0.0511199,-0.356611,0.299574,0.892435,0.337955,0.854388
49,476.083,1,18.5089,22.8869,9.4499,1.40946,0.0562842,-0.384641,0.291989,0.869838,0.329398,0.912159
50,477.328,1,18.7428,23.5558,9.52489,1.35173,0.062646,-0.387247,0.284596,0.847813,0.327525,0.889062
51,477.614,1,18.7588,24.1845,9.54422,1.27619,0.0623343,-0.388312,0.27739,0.923478,0.328762,0.915804
52,478.811,1,18.322,23.5104,9.60854,1.37387,0.0563209,-0.369603,0.270366,1.00208,0.320438,0.961102
53,477.17,1,18.2028,23.6098,8.98458,1.37373,0.059107,-0.370973,0.26352,0.976709,0.312324,0.936767
54,473.486,1,18.4936,24.1664,8.85751,1.37366,0.0568654,-0.385515,0.256848,1.03055,0.304416,0.924485
55,487.688,1,19.0771,23.7972,9.1201,1.37375,0.0628821,-0.411581,0.250344,1.15486,0.296708,1.02657
56,490.938,1,18.4684,24.0903,9.26317,1.39504,0.0641012,-0.377908,0.244005,1.14459,0.289195,1.0826
57,495.545,1,18.8233,24.038,8.90175,1.39512,0.068056,-0.399175,0.237827,1.1167,0.281872,1.08218
58,486.747,1,18.4704,24.466,9.25851,1.32536,0.0646532,-0.372972,0.231805,1.08843,0.274735,1.07796
59,483.98,1,18.2563,24.589,8.15244,1.36845,0.0613789,-0.362997,0.225936,1.13111,0.267779,1.05067
60,475.403,1,18.381,24.3812,8.18076,1.35515,0.0575463,-0.36465,0.220215,1.10247,0.260998,1.05079
61,470.544,1,18.2141,23.814,9.6806,1.35511,0.0572285,-0.358603,0.215894,1.07456,0.286686,1.02418
62,478.698,1,18.1912,23.8932,8.75127,1.36353,0.0601437,-0.365504,0.210427,1.04735,0.283592,0.998248
63,480.1,1,18.4951,24.0754,8.68129,1.43605,0.0544038,-0.374365,0.211118,1.09473,0.304287,0.983796
64,485.474,1,18.1529,24.3334,8.30236,1.54858,0.055412,-0.363387,0.214529,1.06701,0.296582,0.975776
65,480.822,1,18.8449,24.8734,8.31663,1.41552,0.059473,-0.397485,0.212732,1.03999,0.296761,0.998151
66,480.672,1,18.3481,25.159,7.82987,1.4155,0.0573996,-0.375749,0.209315,1.01366,0.306469,1.1195
67,475.179,1,19.0895,24.6756,8.66247,1.41551,0.0566392,-0.405565,0.212346,0.98799,0.298709,1.09115
68,480.572,1,18.3164,24.3259,8.54335,1.41555,0.0592031,-0.366086,0.209074,0.968336,0.291146,1.08175
69,483.509,1,18.7687,24.3118,7.72998,1.46286,0.0585379,-0.384533,0.213523,0.943818,0.283774,1.21096
70,489.414,1,18.9272,24.8556,7.34197,1.4544,0.0616909,-0.402578,0.219051,0.91992,0.287086,1.25606
71,492.736,1,18.5998,25.2354,7.19217,1.55435,0.0598778,-0.386512,0.213505,0.896627,0.279817,1.30344
72,492.688,1,18.6735,25.2445,8.4892,1.61872,0.0584443,-0.39007,0.208099,0.873924,0.272732,1.28133
73,490.276,1,18.93,24.4983,8.66496,1.64652,0.0574873,-0.402673,0.214612,0.851795,0.265826,1.24888
74,482.965,1,18.3039,24.0519,9.36946,1.57335,0.0564857,-0.375284,0.212818,0.830227,0.259095,1.21726
75,484.4,1,17.8247,23.3955,9.84444,1.57341,0.062002,-0.351427,0.207429,0.892986,0.252535,1.18644
76,483.193,1,17.7437,23.2818,8.9874,1.49474,0.0589019,-0.355765,0.207938,0.870375,0.246602,1.1564
77,482.821,1,17.8657,23.0356,9.21034,1.46755,0.0612042,-0.3619,0.208203,0.914916,0.250678,1.12712
78,477.408,1,18.2664,22.5621,10.2125,1.53652,0.0567391,-0.367009,0.215376,0.91329,0.24433,1.09858
79,478.019,1,18.2755,22.6719,9.64991,1.56894,0.0529585,-0.368621,0.214519,0.986706,0.238144,1.07076
80,478.127,1,18.3642,23.1538,9.5981,1.59444,0.0496854,-0.370236,0.209087,1.10522,0.232114,1.05055
81,483.798,1,18.5538,22.9736,9.4717,1.59455,0.053795,-0.373571,0.207545,1.07724,0.244315,1.07293
82,485.695,1,18.467,22.243,9.96732,1.45717,0.0618621,-0.372954,0.218755,1.04996,0.254572,1.04576
83,487.46,1,18.1818,22.563,9.29444,1.45716,0.0611023,-0.358849,0.213216,1.02337,0.2825,1.14008
84,483.197,1,17.6307,22.3777,9.46868,1.5158,0.0592794,-0.341133,0.210956,0.997462,0.275347,1.11121
85,489.387,1,18.2312,22.6217,8.879,1.5825,0.0575646,-0.369245,0.212862,0.972205,0.283865,1.08307
86,489.29,1,18.3578,23.2368,8.22909,1.52858,0.0628411,-0.372109,0.213123,0.947589,0.288886,1.05565
87,480.304,1,18.3086,23.4937,8.99253,1.45215,0.0596991,-0.363344,0.210303,0.923595,0.281571,1.03053
88,486.14,1,18.7177,23.918,8.95891,1.53383,0.0613904,-0.401633,0.204998,0.902724,0.274441,1.01473
89,473.806,1,17.9802,23.5701,9.86533,1.45714,0.0583209,-0.352536,0.203164,0.92804,0.278836,0.989038
90,474.944,1,18.376,23.3082,9.6398,1.52984,0.0509629,-0.375336,0.209623,0.921078,0.283021,1.00304
91,487.255,1,18.1478,23.3547,8.5354,1.56688,0.0567941,-0.3549,0.215045,0.931249,0.287237,1.0034
92,492.495,1,18.7835,24.0554,8.3201,1.60528,0.0577353,-0.384744,0.233845,0.932585,0.279964,1.01778
93,487.525,1,18.8404,23.9547,8.12484,1.57133,0.0540186,-0.389794,0.227924,0.980919,0.273038,1.08008
94,485.777,1,18.658,24.0589,8.29548,1.57133,0.0553252,-0.385496,0.222153,1.01999,0.266125,1.05273
95,483.372,1,18.0011,24.4387,7.98348,1.49276,0.052559,-0.350141,0.216788,1.053,0.282774,1.03955
96,474.702,1,18.3778,24.4243,8.26482,1.44865,0.0522952,-0.374274,0.211299,1.02634,0.293282,1.01323
97,472.418,1,18.5404,23.5865,9.221,1.44869,0.0543756,-0.38639,0.210963,1.00035,0.293722,0.987572
98,475.71,1,18.2782,23.4446,9.46041,1.4487,0.0551504,-0.368381,0.208706,0.975022,0.289136,1.00014
99,481.027,1,18.9322,23.103,10.1606,1.42112,0.0607918,-0.400078,0.207,0.950333,0.312939,0.999456
100,480.848,1,18.0122,22.4467,10.9868,1.45926,0.059044,-0.35998,0.204103,0.948398,0.305015,0.974149
101,476.155,1,18.1017,23.0184,10.545,1.48261,0.058713,-0.35724,0.200866,0.924384,0.297292,0.949483
102,472.628,1,18.1312,22.5169,10.7173,1.51189,0.0530023,-0.352811,0.204743,0.830728,0.304682,0.935678
103,475.627,1,18.1209,23.878,9.27958,1.51196,0.05655,-0.358534,0.203616,0.785739,0.297119,0.952971
104,485.584,1,18.0926,23.1796,9.34489,1.47725,0.0607752,-0.358337,0.200632,0.93242,0.322888,0.912639
105,483.418,1,18.147,23.2537,9.36379,1.47722,0.058619,-0.370965,0.210058,0.91446,0.299427,0.981509
106,478.289,1,18.2044,22.6633,9.55247,1.5268,0.0533066,-0.365552,0.208245,0.979312,0.301879,0.892651
107,467.687,1,17.8932,22.715,10.1605,1.50173,0.0509112,-0.35555,0.210351,0.945106,0.270241,0.843106
108,470.149,1,17.5287,22.3357,10.5542,1.40935,0.0573489,-0.331618,0.204508,0.917157,0.284148,0.842822
109,477.98,1,18.4307,22.1331,11.1903,1.42949,0.0613847,-0.38036,0.20648,0.989265,0.277434,0.817978
110,475.834,1,18.5113,21.9613,10.4341,1.56099,0.0547782,-0.37486,0.203505,0.928008,0.265418,0.881527
111,471.489,1,18.4451,22.2815,10.6827,1.49864,0.0551848,-0.386658,0.197009,0.928316,0.288818,0.80382
112,462.406,1,18.3413,22.3615,10.4013,1.48852,0.0471942,-0.373734,0.211578,0.895212,0.282808,0.887754
113,476.264,1,17.9589,22.304,10.5569,1.6554,0.0481432,-0.350746,0.202931,1.01188,0.274888,0.866801
114,481.606,1,18.2188,22.0948,10.8293,1.69253,0.0475685,-0.379937,0.201334,1.10883,0.268526,0.896933
115,471.038,1,18.9702,22.4994,10.6489,1.62257,0.0441227,-0.410652,0.220245,0.99212,0.280474,0.854597
116,463.168,1,18.9138,22.9702,10.8265,1.54408,0.0459158,-0.40097,0.21739,0.869977,0.272579,0.878208
117,460.135,1,18.2096,22.8774,10.8098,1.51181,0.043654,-0.366817,0.209112,0.928013,0.285023,0.887856
118,465.361,1,18.2791,22.4199,10.2316,1.60157,0.043216,-0.362464,0.211332,0.90715,0.267539,0.938239
119,465.696,1,17.9644,23.9481,9.87822,1.56742,0.0484697,-0.351708,0.209332,0.861385,0.26723,0.8637
120,475.372,1,18.0985,23.9928,9.3328,1.66177,0.0487567,-0.358013,0.213619,0.873238,0.259628,0.934333
121,476.035,1,17.9396,24.3351,8.78618,1.66173,0.0475951,-0.353501,0.21652,0.828208,0.269264,0.984127
122,468.89,1,18.0606,24.7054,9.8781,1.56175,0.0519018,-0.366834,0.211453,0.740339,0.288188,0.876349
123,470.811,1,18.4112,24.0041,9.55914,1.59493,0.0493454,-0.371934,0.213495,0.784069,0.275722,0.95799
124,466.22,1,17.9622,23.6696,10.4474,1.59497,0.0491372,-0.35857,0.204162,0.741446,0.261239,0.931483
125,459.347,1,18.3193,23.7691,10.1046,1.53973,0.0471584,-0.373491,0.20608,0.694731,0.293987,0.899954
126,456.225,1,18.6386,23.5272,10.0377,1.53969,0.0449313,-0.385339,0.22283,0.69862,0.278302,0.89933
127,467.045,1,18.4655,24.0091,9.06545,1.6122,0.0506472,-0.373933,0.214633,0.615254,0.301687,0.888651
128,469.069,1,18.2929,23.6614,8.65995,1.5125,0.0554482,-0.365269,0.21233,0.658894,0.2981,0.898947
129,471.329,1,18.2345,24.2922,9.74516,1.4816,0.0621632,-0.366368,0.210617,0.723343,0.262126,0.80589
130,477.357,1,18.8573,24.482,9.20684,1.5894,0.059669,-0.394737,0.206714,0.741067,0.288103,0.796531
131,475.222,1,18.3351,24.2166,10.494,1.47984,0.0635768,-0.371605,0.208084,0.759399,0.266556,0.824746
132,480.432,1,18.9365,23.6633,10.4031,1.60263,0.0589024,-0.397324,0.211231,0.782,0.274812,0.870826
133,472.029,1,18.1587,23.9488,9.11708,1.5356,0.0554909,-0.355749,0.212581,0.758319,0.288147,0.85751
134,471.703,1,17.8517,24.501,8.93613,1.49621,0.0541564,-0.352753,0.211403,0.784534,0.300416,0.902656
135,467.958,1,18.3242,24.1678,8.35339,1.5439,0.0535986,-0.370751,0.203137,0.68997,0.288081,0.908739
136,471.105,1,18.5438,24.398,8.48239,1.51071,0.0570456,-0.375779,0.205662,0.675514,0.281833,0.973199
137,483.836,1,18.0721,25.1406,7.77818,1.57079,0.0596715,-0.354677,0.215397,0.640347,0.32663,0.991433
138,479.763,1,17.5957,25.0405,7.88002,1.48253,0.0586208,-0.333719,0.213239,0.738046,0.319919,0.972058
139,477.936,1,18.5263,25.0973,8.53457,1.48251,0.059681,-0.381961,0.211433,0.763678,0.322968,0.878089
140,489.74,1,18.1423,24.2191,8.82617,1.5577,0.0618596,-0.366956,0.20936,0.80929,0.304496,0.970771
141,473.682,1,18.1184,24.5182,8.81722,1.59947,0.0573472,-0.366887,0.207888,0.592504,0.310377,0.865387
142,472.662,1,18.7237,24.5102,8.70408,1.71659,0.0567524,-0.385882,0.220531,0.498353,0.304953,0.775147
143,483.934,1,18.4639,24.3921,9.40493,1.71669,0.0592137,-0.382825,0.22049,0.574504,0.32377,0.806271
144,478.941,1,18.7919,24.2425,8.89464,1.61054,0.0610551,-0.394835,0.221908,0.537525,0.342872,0.811131
145,480.627,1,18.5641,24.5251,8.90903,1.5365,0.0624389,-0.38233,0.224869,0.651299,0.35008,0.743575
146,484.017,1,18.8327,24.5178,9.58681,1.65129,0.062309,-0.414501,0.20196,0.633434,0.33222,0.77966
147,480.263,1,18.352,24.5315,9.51284,1.61175,0.05819,-0.382665,0.208247,0.663239,0.358426,0.77751
148,470.003,1,18.4624,24.529,8.65448,1.68264,0.0487582,-0.378575,0.215295,0.646814,0.327272,0.784258
149,467.83,1,18.4641,24.0006,9.03471,1.57813,0.0555525,-0.3767,0.215722,0.586553,0.338225,0.73454
