standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
-4,0,-4,0,-4,0,-4,0,All
-1.7934,0.00666667,-2.62423,0.00666667,-2.49183,0.00666667,-1.89497,0.00666667,All
-1.75016,0.0133333,-2.33596,0.0133333,-2.3952,0.0133333,-1.87026,0.0133333,All
-1.74463,0.02,-1.70799,0.02,-2.3724,0.02,-1.80991,0.02,All
-1.74372,0.0266667,-1.64499,0.0266667,-2.29753,0.0266667,-1.80261,0.0266667,All
-1.73695,0.0333333,-1.62653,0.0333333,-2.2718,0.0333333,-1.74513,0.0333333,All
-1.64048,0.04,-1.58883,0.04,-2.16644,0.04,-1.69447,0.04,All
-1.61579,0.0466667,-1.51863,0.0466667,-2.14638,0.0466667,-1.55488,0.0466667,All
-1.58751,0.0533333,-1.3823,0.0533333,-2.13791,0.0533333,-1.53594,0.0533333,All
-1.56583,0.06,-1.35548,0.06,-2.11227,0.06,-1.50414,0.06,All
-1.52537,0.0666667,-1.29015,0.0666667,-2.08735,0.0666667,-1.39763,0.0666667,All
-1.48405,0.0733333,-1.18507,0.0733333,-1.98149,0.0733333,-1.39758,0.0733333,All
-1.40781,0.08,-1.18102,0.08,-1.85267,0.08,-1.3771,0.08,All
-1.34107,0.0866667,-1.17111,0.0866667,-1.54726,0.0866667,-1.37427,0.0866667,All
-1.31567,0.0933333,-1.14632,0.0933333,-1.49181,0.0933333,-1.36981,0.0933333,All
-1.29335,0.1,-1.12875,0.1,-1.40867,0.1,-1.35191,0.1,All
-1.27329,0.106667,-1.09961,0.106667,-1.36971,0.106667,-1.28797,0.106667,All
-1.24062,0.113333,-1.07085,0.113333,-1.30816,0.113333,-1.28004,0.113333,All
-1.23929,0.12,-1.00646,0.12,-1.29581,0.12,-1.27574,0.12,All
-1.2048,0.126667,-0.980396,0.126667,-1.27523,0.126667,-1.2381,0.126667,All
-1.20095,0.133333,-0.963104,0.133333,-1.23353,0.133333,-1.18762,0.133333,All
-1.19532,0.14,-0.938567,0.14,-1.10017,0.14,-1.17344,0.14,All
-1.18096,0.146667,-0.938383,0.146667,-1.07601,0.146667,-1.1212,0.146667,All
-1.18046,0.153333,-0.90155,0.153333,-1.04715,0.153333,-1.10892,0.153333,All
-1.15704,0.16,-0.891598,0.16,-0.980467,0.16,-1.08058,0.16,All
-1.15055,0.166667,-0.8726,0.166667,-0.962297,0.166667,-1.05811,0.166667,All
-1.13487,0.173333,-0.782282,0.173333,-0.961802,0.173333,-1.01452,0.173333,All
-1.13202,0.18,-0.778378,0.18,-0.932814,0.18,-1.0089,0.18,All
-1.12833,0.186667,-0.776376,0.186667,-0.878187,0.186667,-0.966427,0.186667,All
-1.12503,0.193333,-0.739217,0.193333,-0.85569,0.193333,-0.96122,0.193333,All
-1.11347,0.2,-0.718025,0.2,-0.817422,0.2,-0.852042,0.2,All
-1.10689,0.206667,-0.697974,0.206667,-0.814896,0.206667,-0.847814,0.206667,All
-1.10289,0.213333,-0.685237,0.213333,-0.774658,0.213333,-0.788031,0.213333,All
-1.07084,0.22,-0.676658,0.22,-0.769207,0.22,-0.786367,0.22,All
-1.03047,0.226667,-0.674561,0.226667,-0.720447,0.226667,-0.774196,0.226667,All
-1.02603,0.233333,-0.641694,0.233333,-0.714723,0.233333,-0.760572,0.233333,All
-1.02234,0.24,-0.635191,0.24,-0.672946,0.24,-0.750048,0.24,All
-1.00933,0.246667,-0.629815,0.246667,-0.641827,0.246667,-0.745676,0.246667,All
-0.985904,0.253333,-0.629121,0.253333,-0.629868,0.253333,-0.65837,0.253333,All
-0.949012,0.26,-0.6288,0.26,-0.594921,0.26,-0.649183,0.26,All
-0.93957,0.266667,-0.619232,0.266667,-0.534994,0.266667,-0.641145,0.266667,All
-0.89603,0.273333,-0.606587,0.273333,-0.532679,0.273333,-0.632819,0.273333,All
-0.866331,0.28,-0.605246,0.28,-0.507852,0.28,-0.618641,0.28,All
-0.823769,0.286667,-0.602112,0.286667,-0.476782,0.286667,-0.520857,0.286667,All
-0.806509,0.293333,-0.58832,0.293333,-0.455501,0.293333,-0.507809,0.293333,All
-0.786418,0.3,-0.536216,0.3,-0.42158,0.3,-0.507504,0.3,All
-0.765824,0.306667,-0.531656,0.306667,-0.413578,0.306667,-0.502718,0.306667,All
-0.71935,0.313333,-0.529542,0.313333,-0.395759,0.313333,-0.486085,0.313333,All
-0.711472,0.32,-0.526482,0.32,-0.361024,0.32,-0.46942,0.32,All
-0.692582,0.326667,-0.514644,0.326667,-0.356817,0.326667,-0.467368,0.326667,All
-0.660166,0.333333,-0.510556,0.333333,-0.339559,0.333333,-0.436398,0.333333,All
-0.639552,0.34,-0.496157,0.34,-0.316184,0.34,-0.427609,0.34,All
-0.615131,0.346667,-0.42826,0.346667,-0.301215,0.346667,-0.393919,0.346667,All
-0.57821,0.353333,-0.40484,0.353333,-0.298694,0.353333,-0.390802,0.353333,All
-0.558782,0.36,-0.384922,0.36,-0.280304,0.36,-0.37176,0.36,All
-0.558187,0.366667,-0.378886,0.366667,-0.268664,0.366667,-0.364965,0.366667,All
-0.524556,0.373333,-0.356935,0.373333,-0.258247,0.373333,-0.347146,0.373333,All
-0.505343,0.38,-0.337347,0.38,-0.255149,0.38,-0.342338,0.38,All
-0.49829,0.386667,-0.32017,0.386667,-0.233383,0.386667,-0.302301,0.386667,All
-0.493148,0.393333,-0.305908,0.393333,-0.221601,0.393333,-0.278944,0.393333,All
-0.409126,0.4,-0.304934,0.4,-0.188762,0.4,-0.278747,0.4,All
-0.40593,0.406667,-0.30387,0.406667,-0.179366,0.406667,-0.274251,0.406667,All
-0.351146,0.413333,-0.301583,0.413333,-0.177749,0.413333,-0.255355,0.413333,All
-0.318545,0.42,-0.28447,0.42,-0.137091,0.42,-0.24619,0.42,All
-0.312092,0.426667,-0.2745,0.426667,-0.128986,0.426667,-0.240525,0.426667,All
-0.283694,0.433333,-0.264486,0.433333,-0.116004,0.433333,-0.235834,0.433333,All
-0.257125,0.44,-0.260746,0.44,-0.0790947,0.44,-0.188345,0.44,All
-0.207304,0.446667,-0.249149,0.446667,-0.0548109,0.446667,-0.185331,0.446667,All
-0.140881,0.453333,-0.229475,0.453333,-0.0404345,0.453333,-0.158066,0.453333,All
-0.0571194,0.46,-0.218004,0.46,-0.00930582,0.46,-0.153771,0.46,All
-0.0109859,0.466667,-0.190915,0.466667,0.0124033,0.466667,-0.143799,0.466667,All
0.0246379,0.473333,-0.173824,0.473333,0.0176229,0.473333,-0.116553,0.473333,All
0.0411433,0.48,-0.162661,0.48,0.0405803,0.48,-0.08777,0.48,All
0.199552,0.486667,-0.158597,0.486667,0.0522318,0.486667,-0.080442,0.486667,All
0.203487,0.493333,-0.138194,0.493333,0.0665697,0.493333,-0.0753592,0.493333,All
0.216279,0.5,-0.131124,0.5,0.0799092,0.5,-0.0560772,0.5,All
0.235311,0.506667,-0.125996,0.506667,0.0840553,0.506667,-0.0507609,0.506667,All
0.243793,0.513333,-0.117404,0.513333,0.0994745,0.513333,-0.048242,0.513333,All
0.245326,0.52,-0.108702,0.52,0.117302,0.52,-0.0480499,0.52,All
0.292337,0.526667,-0.0570269,0.526667,0.145642,0.526667,-0.0332432,0.526667,All
0.326767,0.533333,-0.0533588,0.533333,0.182551,0.533333,-0.0302524,0.533333,All
0.361166,0.54,-0.0379535,0.54,0.194516,0.54,-0.00211985,0.54,All
0.361233,0.546667,-0.0306842,0.546667,0.233988,0.546667,0.0041266,0.546667,All
0.368045,0.553333,-0.00629417,0.553333,0.256622,0.553333,0.0253935,0.553333,All
0.372276,0.56,0.0162349,0.56,0.263411,0.56,0.0360128,0.56,All
0.379608,0.566667,0.0163845,0.566667,0.270504,0.566667,0.0785286,0.566667,All
0.391906,0.573333,0.0309433,0.573333,0.271941,0.573333,0.0826618,0.573333,All
0.437683,0.58,0.033609,0.58,0.27471,0.58,0.13631,0.58,All
0.470144,0.586667,0.0544806,0.586667,0.290583,0.586667,0.139873,0.586667,All
0.47954,0.593333,0.0573149,0.593333,0.314107,0.593333,0.142874,0.593333,All
0.49112,0.6,0.084957,0.6,0.323575,0.6,0.173463,0.6,All
0.501818,0.606667,0.092879,0.606667,0.3292,0.606667,0.228137,0.606667,All
0.518942,0.613333,0.098319,0.613333,0.34207,0.613333,0.228847,0.613333,All
0.587536,0.62,0.117376,0.62,0.354323,0.62,0.237269,0.62,All
0.59185,0.626667,0.141552,0.626667,0.370862,0.626667,0.241688,0.626667,All
0.613132,0.633333,0.145141,0.633333,0.371312,0.633333,0.254372,0.633333,All
0.617466,0.64,0.153343,0.64,0.397496,0.64,0.292846,0.64,All
0.617686,0.646667,0.176224,0.646667,0.407634,0.646667,0.324845,0.646667,All
0.670793,0.653333,0.185471,0.653333,0.418209,0.653333,0.367603,0.653333,All
0.678548,0.66,0.223547,0.66,0.428233,0.66,0.372796,0.66,All
0.692057,0.666667,0.280033,0.666667,0.433491,0.666667,0.372948,0.666667,All
0.700297,0.673333,0.28314,0.673333,0.44816,0.673333,0.386964,0.673333,All
0.70492,0.68,0.308807,0.68,0.457124,0.68,0.395566,0.68,All
0.716405,0.686667,0.33097,0.686667,0.463343,0.686667,0.399239,0.686667,All
0.739308,0.693333,0.371864,0.693333,0.463897,0.693333,0.420252,0.693333,All
0.772098,0.7,0.381282,0.7,0.48431,0.7,0.452398,0.7,All
0.775289,0.706667,0.389986,0.706667,0.489383,0.706667,0.457071,0.706667,All
0.776897,0.713333,0.399396,0.713333,0.501631,0.713333,0.478436,0.713333,All
0.803334,0.72,0.406569,0.72,0.506372,0.72,0.5537,0.72,All
0.865959,0.726667,0.411337,0.726667,0.54841,0.726667,0.554433,0.726667,All
0.870475,0.733333,0.412707,0.733333,0.560503,0.733333,0.652814,0.733333,All
0.905926,0.74,0.416574,0.74,0.561799,0.74,0.694512,0.74,All
0.933972,0.746667,0.434529,0.746667,0.574777,0.746667,0.705624,0.746667,All
0.935923,0.753333,0.477419,0.753333,0.608569,0.753333,0.74075,0.753333,All
0.975992,0.76,0.498214,0.76,0.619132,0.76,0.747677,0.76,All
0.992114,0.766667,0.558035,0.766667,0.633136,0.766667,0.761131,0.766667,All
0.996901,0.773333,0.564937,0.773333,0.696297,0.773333,0.794643,0.773333,All
1.01756,0.78,0.575004,0.78,0.735092,0.78,0.804627,0.78,All
1.03491,0.786667,0.605246,0.786667,0.739162,0.786667,0.873351,0.786667,All
1.03624,0.793333,0.620495,0.793333,0.759744,0.793333,0.944565,0.793333,All
1.04494,0.8,0.663807,0.8,0.776897,0.8,0.983733,0.8,All
1.06803,0.806667,0.689489,0.806667,0.778747,0.806667,0.998614,0.806667,All
1.06834,0.813333,0.704561,0.813333,0.841165,0.813333,1.01008,0.813333,All
1.07464,0.82,0.70624,0.82,0.900514,0.82,1.10021,0.82,All
1.07676,0.826667,0.729925,0.826667,0.905852,0.826667,1.13383,0.826667,All
1.09247,0.833333,0.738494,0.833333,0.937947,0.833333,1.23159,0.833333,All
1.10355,0.84,0.798082,0.84,0.946301,0.84,1.26552,0.84,All
1.12129,0.846667,0.834992,0.846667,0.951482,0.846667,1.32969,0.846667,All
1.13555,0.853333,0.849289,0.853333,0.955163,0.853333,1.34972,0.853333,All
1.13681,0.86,0.868784,0.86,0.981557,0.86,1.35308,0.86,All
1.14766,0.866667,0.876504,0.866667,1.01203,0.866667,1.38252,0.866667,All
1.16396,0.873333,0.92219,0.873333,1.09006,0.873333,1.42606,0.873333,All
1.16811,0.88,1.08455,0.88,1.19528,0.88,1.43777,0.88,All
1.19435,0.886667,1.13817,0.886667,1.20468,0.886667,1.4583,0.886667,All
1.20382,0.893333,1.1686,0.893333,1.33251,0.893333,1.52489,0.893333,All
1.20842,0.9,1.19103,0.9,1.35432,0.9,1.55838,0.9,All
1.23159,0.906667,1.24845,0.906667,1.37077,0.906667,1.56189,0.906667,All
1.25724,0.913333,1.26892,0.913333,1.37508,0.913333,1.66165,0.913333,All
1.28384,0.92,1.30111,0.92,1.39332,0.92,1.7194,0.92,All
1.29421,0.926667,1.37905,0.926667,1.40392,0.926667,1.72108,0.926667,All
1.36261,0.933333,1.53452,0.933333,1.42726,0.933333,1.74527,0.933333,All
1.39136,0.94,1.94327,0.94,1.51009,0.94,1.75721,0.94,All
1.42821,0.946667,2.05079,0.946667,1.60177,0.946667,1.76186,0.946667,All
1.45694,0.953333,2.28827,0.953333,1.60287,0.953333,1.82527,0.953333,All
1.46305,0.96,2.31263,0.96,1.78078,0.96,1.83419,0.96,All
1.53485,0.966667,2.37105,0.966667,1.86783,0.966667,1.84021,0.966667,All
1.59257,0.973333,2.44247,0.973333,1.9318,0.973333,1.88355,0.973333,All
1.61288,0.98,2.45117,0.98,2.18485,0.98,1.88745,0.98,All
