iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,647.052,1,13.509,23.899,13.116,1,0.3,1,1,1,1
2,610.385,1,16.8418,25.4142,13.5786,1.21184,0.189845,0.306528,1.12978,0.712896,0.884121
3,588.7,1,16.8339,27.2119,13.4922,1.23311,0.155106,0.295644,1.29538,0.730129,0.961361
4,568.268,1,16.6299,28.3168,15.3041,1.16382,0.136395,0.281456,1.4042,0.638678,0.907122
5,543.908,1,16.7666,27.6924,13.6647,1.31253,0.106945,0.279291,1.44114,0.58846,0.914734
6,534.152,1,16.7928,27.6498,14.2766,1.38998,0.0950474,0.275384,1.41675,0.58743,0.920336
7,520.103,1,16.5867,27.3227,15.5443,1.32076,0.084021,0.280845,1.39245,0.559859,1.05027
8,506.681,1,16.5513,26.2892,14.9932,1.2844,0.0776685,0.283132,1.38939,0.57634,0.860555
9,497.497,1,16.7631,26.129,14.7931,1.35306,0.063875,0.289088,1.3617,0.594907,1.03915
10,491.266,1,16.5447,26.6673,14.8885,1.40292,0.0561746,0.291094,1.42382,0.594775,1.01271
11,493.035,1,16.5413,26.7901,15.1019,1.4377,0.0572032,0.284198,1.52147,0.598947,0.883672
12,489.064,1,16.5462,26.3434,15.5367,1.46309,0.0519261,0.279302,1.49108,0.624439,0.936398
13,469.907,1,16.7112,26.8168,14.0904,1.5151,0.0401832,0.28865,1.2292,0.579992,0.931139
14,467.636,1,16.73,26.7789,14.5343,1.5151,0.0416464,0.277645,1.10907,0.593476,0.91506
15,467.277,1,16.7183,27.4444,13.7332,1.51504,0.0403048,0.287805,1.16509,0.562885,0.930716
16,465.813,1,16.6329,27.5296,14.9581,1.47353,0.0436102,0.280876,1.03941,0.512944,0.997516
17,472.066,1,16.6764,27.0777,14.532,1.47359,0.0459618,0.287124,1.0392,0.518676,1.0786
18,468.767,1,16.6671,27.0351,14.2338,1.47358,0.046038,0.283017,1.01278,0.526434,0.974715
19,457.872,1,16.6675,26.9678,15.3197,1.45327,0.0439428,0.278707,0.926505,0.509557,0.859967
20,461.564,1,16.6975,27.6427,15.09,1.45327,0.0437064,0.283923,0.899852,0.511101,1.03423
21,450.567,1,16.6806,27.8625,15.3238,1.40116,0.0390782,0.282983,0.881396,0.515409,1.0611
22,447.91,1,16.6388,28.0224,14.9298,1.40115,0.0376902,0.285565,0.900249,0.510571,0.983872
23,441.493,1,16.6406,28.1396,15.6744,1.4329,0.0323745,0.287711,0.862082,0.507016,1.01736
24,439.401,1,16.6526,27.9468,16.0408,1.40904,0.0320805,0.283271,0.866486,0.509312,1.04602
25,433.658,1,16.6158,27.6064,15.7151,1.46718,0.0259117,0.28505,0.800837,0.514963,1.02854
26,437.603,1,16.6184,27.4015,14.9371,1.46569,0.0293539,0.288894,0.748602,0.517658,1.03272
27,435.587,1,16.6897,27.1487,14.6617,1.46567,0.0296089,0.286283,0.759819,0.514236,0.968178
28,431.985,1,16.5984,27.7495,15.7883,1.46559,0.0269821,0.285858,0.787321,0.500216,0.951072
29,434.511,1,16.623,27.5436,16.2185,1.53477,0.0205115,0.283193,0.81361,0.54145,1.04108
30,432.085,1,16.6126,27.4859,16.3974,1.44997,0.0258093,0.283522,0.81051,0.54068,0.982868
31,436.517,1,16.5608,27.6254,17.0967,1.48453,0.0260519,0.27832,0.830435,0.532588,1.02282
32,442.046,1,16.5545,28.0728,16.2935,1.44828,0.0319908,0.286084,0.845086,0.517489,1.00862
33,444.521,1,16.6237,27.805,16.0875,1.40815,0.0350252,0.291404,0.861785,0.534255,0.999309
34,441.144,1,16.546,27.7702,14.4303,1.37047,0.0355688,0.288465,0.809039,0.538487,1.02343
35,437.601,1,16.696,27.7959,15.521,1.4065,0.0320501,0.28099,0.795477,0.542828,1.01358
36,437.09,1,16.5821,27.8887,15.9323,1.43596,0.0301543,0.284794,0.783638,0.536679,1.00965
37,435.146,1,16.7441,27.5245,16.0149,1.4151,0.0310573,0.289551,0.782778,0.544483,0.923868
38,436.785,1,16.7181,27.5142,15.6695,1.46217,0.0281132,0.290609,0.822343,0.548307,0.931952
39,432.872,1,16.5678,27.9271,14.6426,1.48418,0.0275088,0.292138,0.793289,0.537287,0.790778
40,427.675,1,16.5644,27.7144,16.2702,1.46429,0.0269056,0.289899,0.745797,0.530179,0.779632
41,430.347,1,16.6111,28.2248,15.5531,1.46431,0.0275299,0.291968,0.692469,0.52269,0.902149
42,435.986,1,16.6368,28.2414,15.8002,1.48034,0.0289348,0.293307,0.701306,0.538438,0.947409
43,434.754,1,16.6718,28.3989,15.7133,1.53874,0.024043,0.287835,0.766206,0.530987,0.909523
44,430.664,1,16.5146,28.0083,15.0965,1.43818,0.0287335,0.281714,0.764905,0.524471,0.878356
45,438.658,1,16.6862,27.8552,15.6826,1.48302,0.0322392,0.289272,0.695527,0.525203,0.896194
46,439.775,1,16.7115,28.36,16.0423,1.50455,0.0305555,0.281474,0.774714,0.527823,0.88146
47,443.107,1,16.5972,28.6771,17.3361,1.60349,0.0246578,0.289118,0.865936,0.528706,0.85005
48,437.176,1,16.7098,28.4819,17.6015,1.51768,0.026513,0.29109,0.894637,0.514505,0.829219
49,442.82,1,16.6091,28.2308,16.4772,1.51775,0.028512,0.284142,0.909346,0.520482,0.915307
50,434.952,1,16.6421,28.3718,16.105,1.45019,0.0290658,0.28006,0.874429,0.517363,0.879103
51,433.971,1,16.5561,28.2838,16.0892,1.45017,0.0282144,0.280463,0.854762,0.527432,0.897926
52,441.828,1,16.6595,27.8074,15.0219,1.48145,0.0310391,0.281325,0.868735,0.543346,0.875161
53,441.661,1,16.5462,28.4335,16.6593,1.4814,0.0282898,0.289884,0.949697,0.531213,0.932314
54,437.815,1,16.6043,28.5556,17.0643,1.55552,0.0222202,0.285415,0.886128,0.517508,0.951107
55,431.383,1,16.5006,28.2075,16.8793,1.48909,0.0234485,0.284998,0.873063,0.515662,0.903299
56,431.167,1,16.4581,27.7382,18.0255,1.463,0.0243157,0.282928,0.919753,0.536999,0.870328
57,432.676,1,16.4858,27.988,17.1697,1.46308,0.0261676,0.278962,0.921303,0.529881,0.837234
58,431.965,1,16.7089,27.706,16.6502,1.46302,0.0249362,0.286872,0.896137,0.525333,0.934134
59,437.412,1,16.6981,28.1725,17.0033,1.4965,0.0268395,0.289368,0.867201,0.51921,0.915763
60,432.963,1,16.5425,27.9434,16.2139,1.41891,0.0290042,0.291585,0.848032,0.526423,0.898677
