parameter,value,se_sa,rse_sa
Cl_pop,13.5042706120687,0.918885381238143,6.8044058626679
V1_pop,24.5405916215797,2.67925697117187,10.9176543601169
Q_pop,23.2596166960095,11.678594683296,50.2097469443668
V2_pop,12.715105834235,3.96486511508266,31.182320987116
omega_Cl,0.259530505040827,0.0492074714901682,18.9601879295181
omega_V1,0.283148519415844,0.0791591273527859,27.9567512894282
omega_Q,0.915173914272985,0.356143340765205,38.9153728281389
omega_V2,0.905124216845873,0.271281529062509,29.9717457574891
a,1.53182931855957,0.282440526050821,18.4381198759408
b,0.0431442033250684,0.016494826839895,38.2318493995944
