iteration,convergenceIndicator,phase,Cl_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,602.497,1,13.509,23.899,13.116,1,0.3,1,1,1,1
2,549.672,1,24.2063,42.2833,15.1226,0.962268,0.160637,0.436712,1.03263,0.81692,0.835725
3,524.476,1,24.0977,43.0511,16.3034,1.08155,0.128325,0.430804,1.0448,0.803782,0.829322
4,509.236,1,23.8625,40.8324,16.24,1.0751,0.109717,0.436817,1.1041,0.799046,0.97221
5,490.048,1,23.6722,41.2856,15.3658,1.14434,0.0910634,0.430526,1.01281,0.794768,0.934335
6,479.437,1,23.6928,40.5819,14.5372,1.25453,0.076267,0.431167,1.07175,0.797654,0.939981
7,481.118,1,23.5394,40.8051,15.2472,1.37464,0.0695007,0.444858,1.17738,0.771062,0.965842
8,467.749,1,23.5587,41.1883,16.0089,1.34733,0.0623542,0.426596,1.15952,0.708841,0.968416
9,464.432,1,23.7579,41.1688,15.4398,1.30471,0.0604834,0.42836,1.25906,0.721377,1.04574
10,448.289,1,23.6836,41.6752,16.7702,1.25823,0.0525696,0.430037,1.23017,0.689224,1.04814
11,437.825,1,23.5861,42.6529,16.2997,1.2581,0.0475083,0.42507,1.13623,0.700076,1.0581
12,435.823,1,23.6461,42.639,15.1798,1.24016,0.0460777,0.429536,1.14008,0.694633,1.08627
13,432.335,1,23.5558,42.2421,14.3596,1.30706,0.0426339,0.43168,1.02983,0.695385,0.95263
14,430.468,1,23.7018,41.3772,14.3937,1.3695,0.0368101,0.427629,1.11522,0.681091,1.01196
15,430.259,1,23.5161,41.9185,14.7644,1.31054,0.0399791,0.430052,1.1212,0.676821,0.995151
16,431.395,1,23.6005,41.2173,14.8117,1.23519,0.0436284,0.437894,1.12709,0.714378,1.03969
17,430.045,1,23.4692,40.848,15.2505,1.2503,0.0420653,0.438978,1.09921,0.72089,1.02749
18,428.421,1,23.4167,40.7952,15.4232,1.23955,0.0423374,0.431286,1.04413,0.718811,1.02317
19,429.368,1,23.4871,40.6116,15.2881,1.26334,0.0419741,0.426505,0.996987,0.710552,1.05292
20,424.891,1,23.6428,40.9963,14.9598,1.2633,0.0397047,0.430957,1.0186,0.710499,0.96554
21,426.789,1,23.5137,40.9334,14.7336,1.29245,0.0390839,0.436126,1.06619,0.702657,0.964892
22,424.793,1,23.4521,42.0996,14.906,1.31862,0.0366286,0.436869,1.11463,0.676738,0.938079
23,423.237,1,23.5912,41.9881,14.893,1.29375,0.0364007,0.434836,1.22898,0.689311,0.900271
24,424.385,1,23.5108,42.0265,16.9439,1.29027,0.0377291,0.430089,1.17683,0.676428,0.937142
25,417.118,1,23.5997,42.373,15.2099,1.2902,0.0353241,0.431889,1.08353,0.661362,0.90112
26,417.591,1,23.5616,42.4884,17.8565,1.36178,0.0315651,0.435047,1.09087,0.659125,0.842262
27,412.026,1,23.591,42.1794,17.5833,1.31165,0.030846,0.438467,1.11556,0.651451,0.84377
28,418.682,1,23.6081,42.8916,17.1932,1.33035,0.033049,0.436849,1.2151,0.63945,0.851957
29,420.102,1,23.6886,42.7077,18.2268,1.37346,0.0318308,0.434744,1.21348,0.64669,0.819808
30,418.794,1,23.6515,42.8879,16.7963,1.30822,0.0336386,0.431262,1.21778,0.640984,0.919136
31,416.582,1,23.3697,42.6167,15.3287,1.30821,0.0323403,0.437633,1.10009,0.661783,0.952632
32,420.34,1,23.5055,42.0146,14.5446,1.26786,0.0373727,0.43225,1.0904,0.657311,0.933079
33,418.585,1,23.6017,42.3743,15.3646,1.28544,0.0347385,0.433933,1.15081,0.640999,0.976472
34,421.026,1,23.5993,42.3438,16.6412,1.3149,0.0338585,0.4324,1.25878,0.640608,0.968486
35,420.527,1,23.5819,43.4064,18.8473,1.33106,0.0319321,0.432657,1.31337,0.630462,1.01419
36,422.393,1,23.5328,43.2903,18.7131,1.30979,0.0345725,0.431714,1.31824,0.6322,0.982586
37,417.246,1,23.4845,43.1933,17.4221,1.32245,0.0312052,0.432307,1.31852,0.624713,0.936449
38,417.472,1,23.4699,43.9864,16.5492,1.2902,0.0342309,0.437995,1.18053,0.618922,0.937156
39,417.433,1,23.6189,43.7734,19.5567,1.30961,0.0328054,0.437074,1.25533,0.618301,0.930569
40,416.836,1,23.5804,43.4711,19.2601,1.40731,0.025872,0.436121,1.37914,0.616839,0.899381
41,416.974,1,23.7815,42.4003,19.5409,1.43199,0.0246139,0.429595,1.42817,0.612368,0.865404
42,409.872,1,23.6111,42.8031,19.4704,1.38136,0.0243916,0.43495,1.28512,0.610967,0.85917
43,414.043,1,23.6101,42.4938,17.2853,1.38141,0.0265478,0.438469,1.32368,0.612591,0.888694
44,414.596,1,23.4882,42.2766,18.3208,1.31836,0.0301192,0.438292,1.34063,0.620295,0.89489
45,418.207,1,23.4083,42.7134,18.7979,1.31842,0.0332711,0.441903,1.32051,0.605092,0.885287
46,414.639,1,23.5293,42.8824,17.5695,1.37144,0.0278627,0.437698,1.25253,0.609144,0.894341
47,418.311,1,23.4533,42.3032,20.3496,1.39488,0.0277042,0.446764,1.3347,0.607495,0.903065
48,416.909,1,23.5321,42.5254,18.6494,1.37638,0.0279061,0.440706,1.35007,0.608402,0.915132
49,415.013,1,23.5316,42.2445,19.3216,1.33937,0.0282995,0.436606,1.35297,0.627091,0.958795
50,415.502,1,23.5261,42.8713,17.3142,1.41788,0.0245452,0.438871,1.24875,0.61264,0.969708
51,413.523,1,23.5798,42.3761,16.7464,1.39138,0.0247653,0.437432,1.31905,0.61853,0.931976
52,415.306,1,23.5392,42.9379,18.6845,1.39146,0.0278375,0.438875,1.35215,0.625044,0.822485
53,412.373,1,23.6247,42.3955,18.2268,1.37093,0.0261492,0.434784,1.34839,0.613225,0.858773
54,412.37,1,23.6566,41.4305,18.7776,1.3886,0.0257731,0.429568,1.28129,0.620495,0.838823
55,409.038,1,23.5555,41.3158,20.4282,1.43844,0.0203702,0.442455,1.33368,0.616953,0.767433
56,411.312,1,23.5453,41.6056,20.6441,1.43848,0.0208982,0.427762,1.29104,0.627815,0.855928
57,413.23,1,23.5028,41.4117,19.2865,1.40973,0.0234833,0.438018,1.35891,0.626197,0.884227
58,410.055,1,23.5806,41.6922,20.7065,1.40973,0.0227683,0.432657,1.28335,0.615723,0.822048
59,404.583,1,23.5283,42.1003,20.0659,1.40966,0.0203678,0.440575,1.21147,0.601095,0.804969
60,405.852,1,23.556,42.2108,18.4036,1.4097,0.0214437,0.437026,1.26708,0.592787,0.757723
61,402.756,1,23.761,41.889,19.4647,1.36605,0.0232443,0.435789,1.26788,0.6041,0.70087
62,404.461,1,23.5156,41.8948,20.3694,1.43026,0.0196206,0.441606,1.20834,0.605076,0.734593
63,406.347,1,23.4925,41.3889,20.1531,1.41565,0.021776,0.443801,1.21102,0.603755,0.740231
64,402.284,1,23.6293,41.2433,19.7419,1.46835,0.0139285,0.442143,1.23724,0.604161,0.761001
65,400.742,1,23.5464,41.1526,22.3322,1.53223,0.00449639,0.430927,1.23929,0.600008,0.729373
