iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,41.9821,1,13.5016,36.5315,21.7629,16.3975,1.54598,0.0572365,0.257881,1.665,6.78912e-08,0.72094
2,24.5021,1,13.8811,37.4712,21.7629,20.6379,1.37787,0.0578285,0.241729,1.50767,8.03811e-08,0.740359
3,17.0897,1,13.9808,32.4525,21.7629,20.643,1.37788,0.0581168,0.237243,1.36933,7.18918e-08,0.7224
4,24.0458,1,13.8595,32.0059,21.7629,21.3269,1.48034,0.0529735,0.233221,1.36374,8.03106e-08,0.80649
5,25.1774,1,13.8104,33.7647,21.7629,21.7757,1.49406,0.0542229,0.245955,1.26516,7.70669e-08,0.816193
6,22.3498,1,13.8941,33.4327,21.7629,21.3734,1.44854,0.0582309,0.236108,1.25861,7.0832e-08,0.799876
7,24.3768,1,13.7568,30.3645,21.7629,21.6674,1.41348,0.0588627,0.236057,1.31259,7.43698e-08,0.811245
8,15.246,1,13.8834,34.4035,21.7629,22.3875,1.43727,0.0548038,0.235213,1.22058,6.62282e-08,0.832815
9,14.978,1,13.8549,36.6112,21.7629,20.4011,1.38585,0.0594312,0.243341,1.25612,6.01329e-08,0.774465
10,12.6891,1,13.8196,38.3423,21.7629,20.0953,1.42332,0.0572357,0.247749,1.28358,5.02375e-08,0.830619
11,16.1382,1,13.5795,38.6343,21.7629,21.1513,1.38678,0.0621634,0.244463,1.28866,4.55913e-08,0.888342
12,2.92854,1,13.7745,38.0587,21.7629,20.6837,1.45313,0.0532341,0.235408,1.32751,4.2969e-08,0.802809
13,7.64402,1,13.8836,33.3305,21.7629,21.275,1.55331,0.0539391,0.239829,1.23679,3.99653e-08,0.815521
14,1.65278,1,13.9686,35.6242,21.7629,21.2202,1.44185,0.0519775,0.242892,1.27508,4.47893e-08,0.828064
15,1.85134,1,13.882,36.2985,21.7629,20.6723,1.50516,0.0483391,0.241054,1.23925,4.53838e-08,0.833326
16,1.02513,1,13.7779,32.4789,21.7629,21.241,1.59124,0.0467276,0.236622,1.25426,3.67526e-08,0.870733
17,-5.25894,1,13.8516,31.3463,21.7629,20.4969,1.52518,0.0482217,0.237615,1.16146,3.49772e-08,0.883428
18,-0.858675,1,13.873,35.8543,21.7629,20.6794,1.61705,0.0465393,0.239461,1.16981,3.27708e-08,0.923418
19,-0.212453,1,13.9433,33.9793,21.7629,20.9921,1.60864,0.0482756,0.256113,1.21508,3.32522e-08,0.789615
20,0.736509,1,13.9242,32.9304,21.7629,21.4856,1.55529,0.0487265,0.253921,1.24299,3.68861e-08,0.812102
21,-1.08743,1,13.8837,33.0654,21.7629,23.3335,1.5553,0.0513763,0.245104,1.06438,3.74818e-08,0.857379
22,-3.30824,1,13.7404,33.0168,21.7629,21.8078,1.47152,0.0527012,0.238066,1.1265,3.76657e-08,0.841115
23,-1.49421,1,13.8016,33.299,21.7629,22.7646,1.45247,0.0542359,0.240146,1.16443,3.95732e-08,0.808224
24,-4.50554,1,13.9364,33.8312,21.7629,22.0271,1.49884,0.0497797,0.239863,1.22464,3.8009e-08,0.796856
25,4.96592,1,13.9477,34.853,21.7629,21.6206,1.59933,0.049261,0.251913,1.27462,3.87455e-08,0.771818
26,13.2647,1,14.0653,31.3134,21.7629,21.3707,1.62367,0.0525041,0.249904,1.26051,4.26086e-08,0.787351
27,7.80217,1,14.0552,30.5985,21.7629,21.7171,1.58214,0.0526483,0.25228,1.13811,4.25629e-08,0.784224
