parameter,value
Cl_pop,13.5001739704529
V1_pop,23.56694979596
beta_V1_logtCLCRMLMIN,-1.45063993542676
beta_V1_logtPROGDL,-0.466501454159707
Q_pop,23.4
beta_Q_ANTU_1,-0.0178807828607335
beta_Q_LMP_1,0.854356083168554
beta_Q_logtAGEA,1.26780775840995
beta_Q_logtALBGDL,18.1853387698604
beta_Q_logtPROGDL,-17.9620853552109
V2_pop,3.52290083283917
beta_V2_SEXF_1,4.0354087192437
beta_V2_logtHCM,31.7442615915433
omega_Cl,0.258249104035041
omega_V1,0.137999354737094
omega_Q,1.79523210576782e-8
omega_V2,9.54329972427013e-8
a,1.44800326165535
b,0.0394536614890905
