popPred_spline_abscissa,popPred_spline,popPred_ci_abscissa,popPred_piLower,popPred_piUpper,indivPred_spline_abscissa,indivPred_spline,indivPred_ci_abscissa,indivPred_piLower,indivPred_piUpper,split
6.68133,2.43875,6.68133,4.21404,9.14861,1.14726,1.13218,1.14726,-1.32002,3.61454,All
7.09465,2.69313,7.09465,4.62737,9.56193,1.25248,1.22734,1.25248,-1.2148,3.71976,All
7.53354,2.96325,7.53354,5.06626,10.0008,1.36735,1.33208,1.36735,-1.09993,3.83463,All
7.99958,3.24708,7.99958,5.5323,10.4669,1.49275,1.44643,1.49275,-0.974528,3.96003,All
8.49445,3.53847,8.49445,6.02717,10.9617,1.62966,1.57244,1.62966,-0.837623,4.09694,All
9.01994,3.83683,9.01994,6.55266,11.4872,1.77912,1.71141,1.77912,-0.688162,4.2464,All
9.23491,3.95889,9.23491,6.76763,11.7022,1.94229,1.86313,1.94229,-0.524994,4.40957,All
9.57793,4.15365,9.57793,7.11065,12.0452,2.12042,2.02877,2.12042,-0.34686,4.5877,All
10.1704,4.48461,10.1704,7.70316,12.6377,2.31489,2.20959,2.31489,-0.15239,4.78217,All
10.7996,4.82454,10.7996,8.33233,13.2669,2.5272,2.41021,2.5272,0.0599158,4.99448,All
11.4677,5.18032,11.4677,9.00042,13.935,2.75897,2.63022,2.75897,0.291693,5.22625,All
11.7885,5.35105,11.7885,9.32122,14.2558,2.96983,2.83251,2.96983,0.502554,5.43711,All
12.1771,5.55367,12.1771,9.70984,14.6444,3.01201,2.87312,3.01201,0.544727,5.47929,All
12.9304,5.94243,12.9304,10.4631,15.3977,3.28825,3.13915,3.28825,0.820967,5.75553,All
13.7303,6.34971,13.7303,11.263,16.1976,3.58982,3.43126,3.58982,1.12254,6.0571,All
14.3421,6.66119,14.3421,11.8748,16.8094,3.91906,3.75342,3.91906,1.45178,6.38634,All
14.5797,6.78219,14.5797,12.1124,17.047,4.27849,4.10652,4.27849,1.81121,6.74577,All
15.4817,7.24105,15.4817,13.0144,17.9489,4.67088,4.49512,4.67088,2.2036,7.13816,All
16.4394,7.73042,16.4394,13.9721,18.9067,4.79241,4.61601,4.79241,2.32513,7.25969,All
16.8957,7.96433,16.8957,14.4284,19.363,5.09926,4.92205,5.09926,2.63198,7.56654,All
17.4564,8.2558,17.4564,14.9891,19.9236,5.56693,5.39075,5.56693,3.09965,8.03421,All
18.5362,8.82716,18.5362,16.069,21.0035,6.07749,5.90423,6.07749,3.61021,8.54477,All
19.4493,9.31683,19.4493,16.982,21.9165,6.61498,6.44696,6.61498,4.1477,9.08226,All
19.6829,9.444,19.6829,17.2157,22.1502,6.63487,6.46707,6.63487,4.16759,9.10216,All
20.9006,10.1197,20.9006,18.4333,23.3679,7.24338,7.08213,7.24338,4.7761,9.71066,All
22.0028,10.7349,22.0028,19.5356,24.4701,7.90769,7.75332,7.90769,5.44041,10.375,All
22.1935,10.843,22.1935,19.7263,24.6608,8.43755,8.2882,8.43755,5.97027,10.9048,All
23.5665,11.6294,23.5665,21.0992,26.0338,8.63293,8.48531,8.63293,6.16565,11.1002,All
24.5564,12.2025,24.5564,22.0891,27.0237,9.42468,9.2836,9.42468,6.9574,11.892,All
25.0243,12.4734,25.0243,22.5571,27.4916,10.2601,10.1253,10.2601,7.79285,12.7274,All
26.5724,13.3759,26.5724,24.1051,29.0397,10.2891,10.1544,10.2891,7.82177,12.7563,All
27.11,13.6914,27.11,24.6427,29.5773,11.2327,11.1045,11.2327,8.76541,13.7,All
28.2162,14.3407,28.2162,25.749,30.6835,12.0827,11.96,12.0827,9.61542,14.55,All
29.6636,15.1896,29.6636,27.1963,32.1309,12.2629,12.1413,12.2629,9.7956,14.7302,All
29.9618,15.3641,29.9618,27.4945,32.429,13.3875,13.2735,13.3875,10.9203,15.8548,All
31.8153,16.4441,31.8153,29.348,34.2825,13.9053,13.7948,13.9053,11.438,16.3726,All
32.2172,16.6768,32.2172,29.7499,34.6845,14.6154,14.5102,14.6154,12.1481,17.0826,All
33.7834,17.5756,33.7834,31.3161,36.2507,15.7278,15.6317,15.7278,13.2606,18.1951,All
34.7708,18.1389,34.7708,32.3035,37.2381,15.9558,15.8618,15.9558,13.4885,18.4231,All
35.8733,18.7645,35.8733,33.4061,38.3406,17.4191,17.3405,17.4191,14.9519,19.8864,All
37.3244,19.5793,37.3244,34.8571,39.7916,17.5504,17.4732,17.5504,15.0831,20.0177,All
38.0926,20.0106,38.0926,35.6253,40.5598,19.0167,18.957,19.0167,16.5494,21.484,All
39.8779,21.0029,39.8779,37.4107,42.3452,19.373,19.3178,19.373,16.9057,21.8403,All
40.449,21.3163,40.449,37.9818,42.9163,20.7608,20.7238,20.7608,18.2935,23.2281,All
42.4315,22.4044,42.4315,39.9643,44.8988,21.1956,21.1644,21.1956,18.7283,23.6628,All
42.9513,22.6897,42.9513,40.484,45.4186,22.6648,22.6534,22.6648,20.1975,25.1321,All
44.9851,23.7941,44.9851,42.5178,47.4524,23.0181,23.0115,23.0181,20.5509,25.4854,All
45.6084,24.1299,45.6084,43.1411,48.0757,24.7435,24.7591,24.7435,22.2762,27.2107,All
47.5387,25.1648,47.5387,45.0714,50.006,24.8407,24.8575,24.8407,22.3734,27.308,All
48.4298,25.6398,48.4298,45.9625,50.8971,26.6633,26.701,26.6633,24.196,29.1306,All
50.0923,26.5219,50.0923,47.625,52.5596,27.0128,27.0542,27.0128,24.5455,29.48,All
51.4258,27.2219,51.4258,48.9585,53.8931,28.4859,28.5405,28.4859,26.0186,30.9531,All
52.6459,27.8617,52.6459,50.1786,55.1132,29.4902,29.552,29.4902,27.0229,31.9575,All
54.6071,28.8903,54.6071,52.1398,57.0744,30.3084,30.3744,30.3084,27.8412,32.7757,All
55.1995,29.201,55.1995,52.7322,57.6667,32.131,32.2026,32.131,29.6637,34.5983,All
57.7531,30.5274,57.7531,55.2858,60.2203,32.1948,32.2666,32.1948,29.7276,34.6621,All
57.9852,30.6479,57.9852,55.518,60.4525,33.9536,34.0254,33.9536,31.4863,36.4209,All
60.3066,31.8482,60.3066,57.8394,62.7739,35.1475,35.2174,35.1475,32.6802,37.6148,All
61.5723,32.5008,61.5723,59.1051,64.0396,35.7762,35.8443,35.7762,33.3089,38.2434,All
62.8602,33.1648,62.8602,60.3929,65.3275,37.5987,37.6597,37.5987,35.1314,40.066,All
65.3813,34.4648,65.3813,62.9141,67.8486,38.371,38.4275,38.371,35.9037,40.8383,All
65.4138,34.4815,65.4138,62.9465,67.8811,39.4213,39.4717,39.4213,36.954,41.8886,All
67.9674,35.7982,67.9674,65.5001,70.4347,41.2439,41.2823,41.2439,38.7766,43.7112,All
69.426,36.552,69.426,66.9587,71.8933,41.8901,41.924,41.8901,39.4229,44.3574,All
70.521,37.1182,70.521,68.0537,72.9883,43.0664,43.0915,43.0664,40.5992,45.5337,All
73.0746,38.4411,73.0746,70.6073,75.5418,44.889,44.9002,44.889,42.4217,47.3563,All
73.7208,38.7781,73.7208,71.2535,76.1881,45.732,45.7369,45.732,43.2647,48.1993,All
75.6282,39.7725,75.6282,73.1609,78.0954,46.7116,46.7096,46.7116,44.2443,49.1789,All
78.1817,41.1092,78.1817,75.7145,80.649,48.5342,48.521,48.5342,46.0669,51.0014,All
78.2814,41.1617,78.2814,75.8141,80.7486,49.9262,49.9045,49.9262,47.4589,52.3935,All
80.7353,42.458,80.7353,78.268,83.2026,50.3567,50.3324,50.3567,47.8895,52.824,All
83.124,43.7319,83.124,80.6567,85.5913,52.1793,52.1461,52.1793,49.712,54.6466,All
83.2889,43.8203,83.2889,80.8216,85.7562,54.0019,53.9636,54.0019,51.5346,56.4692,All
85.8425,45.2124,85.8425,83.3752,88.3098,54.5051,54.4665,54.5051,52.0378,56.9724,All
88.2663,46.5379,88.2663,85.799,90.7335,55.8245,55.7849,55.8245,53.3572,58.2917,All
88.3961,46.6089,88.3961,85.9288,90.8634,57.647,57.6065,57.647,55.1798,60.1143,All
90.9497,48.0072,90.9497,88.4824,93.417,59.4696,59.4316,59.4696,57.0023,61.9369,All
93.5033,49.4471,93.5033,91.036,95.9705,59.504,59.466,59.504,57.0367,61.9712,All
93.7266,49.574,93.7266,91.2593,96.1939,61.2922,61.2599,61.2922,58.8249,63.7595,All
96.0568,50.8971,96.0568,93.5896,98.5241,63.1148,63.0887,63.1148,60.6475,65.582,All
98.6104,52.3471,98.6104,96.1432,101.078,64.9373,64.9179,64.9373,62.47,67.4046,All
99.5248,52.8663,99.5248,97.0575,101.992,64.9612,64.9419,64.9612,62.494,67.4285,All
101.164,53.7889,101.164,98.6967,103.631,66.7599,66.7498,66.7599,64.2926,69.2272,All
103.718,55.2164,103.718,101.25,106.185,68.5825,68.5829,68.5825,66.1152,71.0498,All
105.682,56.2844,105.682,103.214,108.149,70.405,70.4172,70.405,67.9378,72.8723,All
106.271,56.6023,106.271,103.804,108.738,70.919,70.9348,70.919,68.4518,73.3863,All
108.825,57.9486,108.825,106.357,111.292,72.2276,72.2527,72.2276,69.7603,74.6949,All
111.378,59.2329,111.378,108.911,113.846,74.0502,74.0882,74.0502,71.5829,76.5175,All
112.219,59.6409,112.219,109.752,114.687,75.8728,75.9237,75.8728,73.4055,78.3401,All
113.932,60.4419,113.932,111.465,116.399,77.4232,77.4852,77.4232,74.956,79.8905,All
116.486,61.5305,116.486,114.018,118.953,77.6953,77.7592,77.6953,75.2281,80.1626,All
119.039,62.603,119.039,116.572,121.506,79.5179,79.5947,79.5179,77.0506,81.9852,All
119.161,62.6495,119.161,116.694,121.629,81.3405,81.4292,81.3405,78.8732,83.8078,All
121.593,63.485,121.593,119.125,124.06,83.1631,83.2618,83.1631,80.6958,85.6303,All
124.146,64.2516,124.146,121.679,126.614,84.524,84.6303,84.524,82.0567,86.9913,All
126.533,64.9176,126.533,124.066,129,84.9856,85.0945,84.9856,82.5184,87.4529,All
126.7,64.9417,126.7,124.233,129.167,86.8082,86.9271,86.8082,84.3409,89.2755,All
129.253,65.3103,129.253,126.786,131.721,88.6308,88.7598,88.6308,86.1635,91.0981,All
131.807,65.679,131.807,129.34,134.274,90.4534,90.5924,90.4534,87.9861,92.9206,All
134.361,66.0476,134.361,131.893,136.828,92.2759,92.4251,92.2759,89.8087,94.7432,All
