pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-2.87967,0.0323584,-4.31339,0.00338905,-1.8532,0.0343457,All
-2.50196,0,-3.97461,0,-1.49734,0.0343457,All
-2.12424,0,-3.63583,0.0101671,-1.14148,0.103037,All
-1.74653,0.0323584,-3.29705,0.0169452,-0.785626,0.515186,All
-1.36881,0,-2.95827,0.0169452,-0.429767,0.24042,All
-0.9911,0.161792,-2.61949,0.00338905,-0.0739088,1.44252,All
-0.613385,0.161792,-2.2807,0.0135562,0.28195,0.48084,All
-0.235671,0.776601,-1.94192,0.0135562,0.637808,0.137383,All
0.142043,1.26198,-1.60314,0.0643919,0.993667,0.0343457,All
0.519757,0.485376,-1.26436,0.105061,1.34953,0.0686915,All
,,-0.925577,0.135562,,,All
,,-0.586795,0.111839,,,All
,,-0.248013,0.742202,,,All
,,0.0907687,1.19295,,,All
,,0.42955,0.220288,,,All
,,0.768332,0.14234,,,All
,,1.10711,0.0915043,,,All
,,1.4459,0.0305014,,,All
,,1.78468,0.0271124,,,All
,,2.12346,0.0237233,,,All
,,2.46224,0.0169452,,,All
,,2.80102,0,,,All
,,3.1398,0.00338905,,,All
,,3.47859,0.0271124,,,All
,,3.81737,0.0067781,,,All
,,4.15615,0.0067781,,,All
,,4.49493,0.0101671,,,All
,,4.83371,0.00338905,,,All
,,5.1725,0.00338905,,,All
,,5.51128,0.0067781,,,All
