iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,831.913,1,13.5086,26.1537,23.8987,13.1157,1.5,1.5,1.2,1.5,1.5,1.5
2,823.742,1,30.6107,24.5044,49.3996,14.3734,1.425,1.425,1.16962,1.46202,1.46202,1.59686
3,804.629,1,32.6027,24.3232,69.0632,13.5262,1.35375,1.35375,1.14,1.425,1.425,1.55642
4,803.26,1,31.4823,28.0641,62.2272,16.0083,1.28606,1.28606,1.11113,1.38892,1.38892,1.53298
5,797.057,1,31.8026,27.7077,78.0148,21.038,1.22176,1.22176,1.083,1.35375,1.35375,1.49416
6,792.011,1,31.9904,23.4631,77.2266,22.1123,1.16067,1.16067,1.05558,1.31947,1.31947,1.45633
7,784.82,1,30.2818,25.6632,71.116,18.7672,1.10264,1.10264,1.02885,1.28606,1.28606,1.41945
8,773.811,1,30.2963,24.153,68.5088,14.6778,1.04751,1.04751,1.0028,1.29408,1.2535,1.38671
9,774.242,1,28.8699,32.3708,72.0286,14.0522,0.995131,0.995131,0.977407,1.40707,1.22176,1.3516
10,769.988,1,27.17,31.7136,67.925,15.8909,0.945374,0.945374,0.952659,1.77496,1.19082,1.31738
11,764.796,1,26.5243,36.9069,65.0099,15.9461,0.898105,0.898105,0.928537,1.73002,1.16067,1.28402
12,762.389,1,26.0416,37.5269,64.0919,16.589,0.8532,0.8532,0.905026,1.68621,1.13128,1.25151
13,745.356,1,25.2302,23.5477,56.501,15.8233,0.81054,0.81054,0.88211,1.64352,1.10264,1.21982
14,741.821,1,24.8905,24.4195,66.2045,18.8672,0.770013,0.770013,0.859775,1.6019,1.07472,1.18893
15,734.945,1,24.4062,25.6814,57.2468,15.683,0.731512,0.731512,0.838005,1.56134,1.04751,1.15883
16,722.824,1,23.3738,28.8884,55.0828,15.3612,0.694937,0.694937,0.816786,1.52181,1.02098,1.12949
17,711.051,1,22.9426,32.8603,50.1652,15.3789,0.66019,0.66019,0.796105,1.52003,0.995131,1.10089
18,707.858,1,23.2737,26.2421,52.2493,17.158,0.627181,0.627181,0.775947,1.67663,0.969933,1.07301
19,703.492,1,22.644,21.0169,50.6845,17.4139,0.595821,0.595821,0.756299,1.63418,0.945374,1.04584
20,700.915,1,23.6962,22.7953,47.4182,16.7716,0.56603,0.56603,0.737149,1.5928,0.921437,1.02487
